['closedAt'],['createdAt'],['title'],['url']
2013-3/11,2013-3/6,Composite Query Fix with indexes being the same loses entities,https://github.com/AppScale/gts/issues/329
2013-3/7,2013-3/6,Fix XMPP API when running on Euca,https://github.com/AppScale/gts/issues/330
2013-8/15,2013-3/6,Apply __key__ from filter info and compiled cursors for ordered ancestor kind queries,https://github.com/AppScale/gts/issues/331
2015-5/9,2013-3/6,"Add Hawkeye tests for Memcache incr and decr, Taskqueue params",https://github.com/AppScale/gts/issues/335
2013-3/11,2013-3/7,Deploy app can fail because of SSL errors,https://github.com/AppScale/gts/issues/338
2013-3/14,2013-3/7,Add --spot flag for EC2 to use spot instances,https://github.com/AppScale/gts/issues/339
2015-3/16,2013-3/7,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/340
2015-3/16,2013-3/7,AppScalefile should not be sensitive to extra spaces before or between params,https://github.com/AppScale/gts/issues/341
2013-4/1,2013-3/7,"""Detailed Machine Monitoring"" results in connection refused on EC2",https://github.com/AppScale/gts/issues/342
2013-3/11,2013-3/7,Need more descriptive error message if cloud credentials not sourced,https://github.com/AppScale/gts/issues/343
2013-3/11,2013-3/7,Timeout message for spawning instances should be clarified,https://github.com/AppScale/gts/issues/344
2013-3/11,2013-3/7,Try to log in as root before complaining that root login may already be enabled,https://github.com/AppScale/gts/issues/345
2014-2/20,2013-3/7,run-instances reports that --force should be used even if AppScalefile is used,https://github.com/AppScale/gts/issues/346
2013-3/11,2013-3/8,RemoteHelper.ssh() use stdin to pass commands to subprocess,https://github.com/AppScale/gts/issues/347
2013-3/11,2013-3/8,Obscure EC2 credentials in AppController log,https://github.com/AppScale/gts/issues/348
2015-3/16,2013-3/8,Investigate appcfg.py / Google App Engine Launcher use with AppScale,https://github.com/AppScale/gts/issues/349
2013-3/14,2013-3/8,Allow users to specify how much they want to pay for spot instances,https://github.com/AppScale/gts/issues/350
2013-3/14,2013-3/8,Alter AppController so that it can have the IaaS Manager use spot instances,https://github.com/AppScale/gts/issues/351
2013-3/11,2013-3/8,Fix broken API checker unit tests,https://github.com/AppScale/gts/issues/353
2013-3/11,2013-3/11,Make EC2 no environment var found message prettier.,https://github.com/AppScale/gts/issues/360
2013-3/11,2013-3/11,Run the pipeline app successfully. (tests transactional tasks),https://github.com/AppScale/gts/issues/361
2013-3/11,2013-3/11,Turn off firewall when we turn off AppScale,https://github.com/AppScale/gts/issues/362
2013-3/11,2013-3/11,Rsyncing over AppTaskQueue directory,https://github.com/AppScale/gts/issues/363
2015-3/16,2013-3/12,Catch scenarios when timeout is exceeded on VM starting in cloud deployments,https://github.com/AppScale/gts/issues/365
2013-5/20,2013-3/13,Investigate alternatives to ejabberd,https://github.com/AppScale/gts/issues/369
2013-5/20,2013-3/13,Uploading apps via web UI results in 404,https://github.com/AppScale/gts/issues/370
2015-3/16,2013-3/13,AppScalefile should not be sensitive to extra spaces before or between params,https://github.com/AppScale/gts/issues/371
2015-3/16,2013-3/13,"appscale-remove-app does not check that keyname is provided, errors with stacktrace",https://github.com/AppScale/gts/issues/372
2015-3/16,2013-3/13,"appscale-run-instances should check that all required flags are given on the command line, else error with usage statement",https://github.com/AppScale/gts/issues/373
2015-3/16,2013-3/13,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/374
2013-4/1,2013-3/13,"""appscale clean"" command for running termiante script on all nodes.",https://github.com/AppScale/gts/issues/375
2015-3/16,2013-3/16,ivy download failed,https://github.com/AppScale/gts/issues/380
2013-5/20,2013-4/2,Feature Request: EC2_SECRET_KEY and EC2_ACCESS_KEY defined in AppScalefile,https://github.com/AppScale/gts/issues/410
2013-4/5,2013-4/2,EC2_PRIVATE_KEY and EC2_CERT are no longer needed for the EC2 API tools,https://github.com/AppScale/gts/issues/411
2013-4/2,2013-4/2,EC2_PRIVATE_KEY and EC2_CERT are no longer needed for the EC2 API tools,https://github.com/AppScale/gts/issues/412
2013-5/20,2013-4/4,AppScale Load Balancer Uses 302 Redirects,https://github.com/AppScale/gts/issues/418
2014-4/21,2013-4/30,MySQL is a requirement but it's not being installed.,https://github.com/AppScale/gts/issues/454
2013-12/12,2013-5/2,Deploying GAE app on a different port number,https://github.com/AppScale/gts/issues/466
2014-4/21,2013-5/22,Deploying java applications,https://github.com/AppScale/gts/issues/513
2015-11/25,2013-6/14,Mask the port 6106 of blobstore (Ngix proxy),https://github.com/AppScale/gts/issues/554
2013-12/12,2013-6/24,start appscale on reboot?,https://github.com/AppScale/gts/issues/567
2014-4/21,2013-7/15,missing lxml package,https://github.com/AppScale/gts/issues/603
2014-1/24,2013-7/15,Disallowed C-extension,https://github.com/AppScale/gts/issues/604
2014-1/24,2013-8/19,DigitalOcean?,https://github.com/AppScale/gts/issues/678
2015-3/16,2013-8/26,"when building, cannot access ""http://heart-beat.appspot.com/sign""",https://github.com/AppScale/gts/issues/696
2015-3/16,2013-8/30,Java Class.newInstance() rises IllegalAccessException on AppScale 1.10,https://github.com/AppScale/gts/issues/706
2013-9/2,2013-9/2,"Vagrant throws `NoMethodError` exception, doesn't like `config.vm.provider`",https://github.com/AppScale/gts/issues/707
2015-11/25,2013-9/3,Deleting app,https://github.com/AppScale/gts/issues/708
2013-9/15,2013-9/6,Manual Service Placement,https://github.com/AppScale/gts/issues/717
2013-11/11,2013-11/11,Problem with multiple eucalyptus instances,https://github.com/AppScale/gts/issues/793
2014-1/24,2013-11/13,Hardcoded memory limit for apps,https://github.com/AppScale/gts/issues/798
2014-1/24,2013-11/20,no jpg decoder for Image library,https://github.com/AppScale/gts/issues/809
2014-2/20,2013-12/14,AppScale Ubuntu Precise Image - Error on apt-get update,https://github.com/AppScale/gts/issues/831
2014-2/20,2013-12/20,KeyError in AppDashboard,https://github.com/AppScale/gts/issues/837
2014-5/30,2014-1/6,queue statistics ,https://github.com/AppScale/gts/issues/852
2014-1/24,2014-1/24,"Web. Update the current services we provide: ACS, Managed Service, Professional Services",https://github.com/AppScale/gts/issues/872
2014-1/24,2014-1/24,(2) Allow users to specify a SSL cert in their AppScalefile,https://github.com/AppScale/gts/issues/873
2014-1/24,2014-1/24,"If the AppController is down, do a limited amount of retries, otherwise it will hit the regression limit.",https://github.com/AppScale/gts/issues/874
2014-1/24,2014-1/24,(1) AppScale should install without error from source on Ubuntu 12.04.3,https://github.com/AppScale/gts/issues/875
2014-1/24,2014-1/24,(3) Prototype an app that backs up data daily to AppScale,https://github.com/AppScale/gts/issues/876
2014-1/24,2014-1/24,(2) Allow users to specify a SSL cert in their AppScalefile,https://github.com/AppScale/gts/issues/877
2014-1/24,2014-1/24,Check the memory on nodes and warn the user if it is too low.,https://github.com/AppScale/gts/issues/878
2014-1/24,2014-1/24,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/879
2014-1/24,2014-1/24,"If the AppController is down, do a limited amount of retries, otherwise it will hit the regression limit.",https://github.com/AppScale/gts/issues/880
2014-1/24,2014-1/24,(1) AppScale should install without error from source on Ubuntu 12.04.3,https://github.com/AppScale/gts/issues/881
2014-1/24,2014-1/24,(3) Prototype an app that backs up data daily to AppScale,https://github.com/AppScale/gts/issues/882
2014-1/24,2014-1/24,(2) Allow users to specify a SSL cert in their AppScalefile,https://github.com/AppScale/gts/issues/883
2014-1/24,2014-1/24,"If the AppController is down, do a limited amount of retries, otherwise it will hit the regression limit.",https://github.com/AppScale/gts/issues/884
2014-1/24,2014-1/24,Check the memory on nodes and warn the user if it is too low.,https://github.com/AppScale/gts/issues/885
2014-1/24,2014-1/24,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/886
2014-1/24,2014-1/24,Check the memory on nodes and warn the user if it is too low.,https://github.com/AppScale/gts/issues/887
2014-1/24,2014-1/24,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/888
2014-1/24,2014-1/24,(2) Allow users to specify a SSL cert in their AppScalefile,https://github.com/AppScale/gts/issues/889
2014-1/24,2014-1/24,(3) Prototype an app that backs up data daily to AppScale,https://github.com/AppScale/gts/issues/890
2014-1/24,2014-1/24,(1) AppScale should install without error from source on Ubuntu 12.04.3,https://github.com/AppScale/gts/issues/891
2014-1/24,2014-1/24,"If the AppController is down, do a limited amount of retries, otherwise it will hit the regression limit.",https://github.com/AppScale/gts/issues/892
2014-1/24,2014-1/24,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/893
2014-1/24,2014-1/24,Check the memory on nodes and warn the user if it is too low.,https://github.com/AppScale/gts/issues/894
2014-1/24,2014-1/24,(3) Prototype an app that backs up data daily to AppScale,https://github.com/AppScale/gts/issues/895
2014-1/24,2014-1/24,(1) AppScale should install without error from source on Ubuntu 12.04.3,https://github.com/AppScale/gts/issues/896
2014-1/24,2014-1/24,(2) Allow users to specify a SSL cert in their AppScalefile,https://github.com/AppScale/gts/issues/897
2014-1/24,2014-1/24,"If the AppController is down, do a limited amount of retries, otherwise it will hit the regression limit.",https://github.com/AppScale/gts/issues/898
2014-1/24,2014-1/24,(1) AppScale should install without error from source on Ubuntu 12.04.3,https://github.com/AppScale/gts/issues/899
2014-1/24,2014-1/24,(3) Prototype an app that backs up data daily to AppScale,https://github.com/AppScale/gts/issues/900
2014-1/24,2014-1/24,Check the memory on nodes and warn the user if it is too low.,https://github.com/AppScale/gts/issues/901
2014-1/24,2014-1/24,(2) Allow users to specify a SSL cert in their AppScalefile,https://github.com/AppScale/gts/issues/902
2014-1/24,2014-1/24,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/903
2014-1/24,2014-1/24,"If the AppController is down, do a limited amount of retries, otherwise it will hit the regression limit.",https://github.com/AppScale/gts/issues/904
2014-1/24,2014-1/24,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/905
2014-1/24,2014-1/24,(3) Prototype an app that backs up data daily to AppScale,https://github.com/AppScale/gts/issues/906
2014-1/24,2014-1/24,(1) AppScale should install without error from source on Ubuntu 12.04.3,https://github.com/AppScale/gts/issues/907
2014-1/24,2014-1/24,(2) Allow users to specify a SSL cert in their AppScalefile,https://github.com/AppScale/gts/issues/908
2014-1/24,2014-1/24,Check the memory on nodes and warn the user if it is too low.,https://github.com/AppScale/gts/issues/909
2014-1/24,2014-1/24,"If the AppController is down, do a limited amount of retries, otherwise it will hit the regression limit.",https://github.com/AppScale/gts/issues/910
2014-1/24,2014-1/24,(2) Allow users to specify a SSL cert in their AppScalefile,https://github.com/AppScale/gts/issues/911
2014-1/24,2014-1/24,Check the memory on nodes and warn the user if it is too low.,https://github.com/AppScale/gts/issues/912
2014-1/24,2014-1/24,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/913
2014-1/24,2014-1/24,(3) Prototype an app that backs up data daily to AppScale,https://github.com/AppScale/gts/issues/914
2014-1/24,2014-1/24,(1) AppScale should install without error from source on Ubuntu 12.04.3,https://github.com/AppScale/gts/issues/915
2014-1/24,2014-1/24,"If the AppController is down, do a limited amount of retries, otherwise it will hit the regression limit.",https://github.com/AppScale/gts/issues/916
2014-1/24,2014-1/24,Check the memory on nodes and warn the user if it is too low.,https://github.com/AppScale/gts/issues/917
2014-1/24,2014-1/24,(2) Allow users to specify a SSL cert in their AppScalefile,https://github.com/AppScale/gts/issues/918
2014-1/24,2014-1/24,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/919
2014-1/24,2014-1/24,(3) Prototype an app that backs up data daily to AppScale,https://github.com/AppScale/gts/issues/920
2014-1/24,2014-1/24,(1) AppScale should install without error from source on Ubuntu 12.04.3,https://github.com/AppScale/gts/issues/921
2014-1/24,2014-1/24,"If the AppController is down, do a limited amount of retries, otherwise it will hit the regression limit.",https://github.com/AppScale/gts/issues/922
2014-1/24,2014-1/24,(2) Allow users to specify a SSL cert in their AppScalefile,https://github.com/AppScale/gts/issues/923
2014-1/24,2014-1/24,Check the memory on nodes and warn the user if it is too low.,https://github.com/AppScale/gts/issues/924
2014-1/24,2014-1/24,AppScalefile cluster deployments should be able to use DNS names to specify roles,https://github.com/AppScale/gts/issues/925
2014-1/24,2014-1/24,(3) Prototype an app that backs up data daily to AppScale,https://github.com/AppScale/gts/issues/926
2014-1/24,2014-1/24,(1) AppScale should install without error from source on Ubuntu 12.04.3,https://github.com/AppScale/gts/issues/927
2014-1/24,2014-1/24,"If the AppController is down, do a limited amount of retries, otherwise it will hit the regression limit.",https://github.com/AppScale/gts/issues/928
