"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Refactor ControllerInput to cleanup code.","2016-1/11","2016-1/11","2016-1/11",True,"2016-1/11",3,29,26
"Add null check to avoid crashes when controller buttons not registered.","2016-1/13","2016-1/13","2016-1/13",True,"2016-1/13",4,16,15
"Add French translation","2016-1/13","2016-1/13","2016-1/13",True,"2016-1/13",4,136,0
"Decouple camera from the character","2016-1/13","2016-1/13","2016-1/13",True,"2016-1/13",4,408,157
"Introducing FrameBuffersManager","2016-1/17","2016-1/17","2016-1/17",True,"2016-1/17",5,473,323
"Redesign input settings menu and popup","2016-1/17","2016-1/17","2016-1/17",True,"2016-1/17",3,379,409
"Adjust margins for subheadings","2016-1/17","2016-1/17","2016-1/17",True,"2016-1/17",3,8,4
"Adjust the character's gaze so that it does not peek into blocks above","2016-1/21","2016-1/21","2016-1/21",True,"2016-1/21",4,7,3
"First Person Rendering without OpenGL","2016-1/21","2016-2/21","2016-1/21",True,"2016-2/21",4,615,386
"Switch ""Cancel"" and ""Ok"" buttons on the Input Settings popup.","2016-2/2","2016-2/2","2016-2/2",True,"2016-2/2",4,4,4
"Refactor external whitelist to add it to ApiScraper","2016-2/2","2016-2/2","2016-2/2",True,"2016-2/2",4,107,67
"Remove the nesting of items inside dropped items","2016-2/6","2016-2/6","2016-2/6",True,"2016-2/6",4,392,398
"Add Spanish and Swedish translations","2016-2/7","2016-2/7","2016-2/7",True,"2016-2/7",4,273,1
"Documentation overhaul","2016-2/8","2016-2/8","2016-2/8",True,"2016-2/8",4,552,282
"Fix camera linking to a respawned character.","2016-2/10","2016-2/10","2016-2/10",True,"2016-2/10",4,74,16
"Fix the broken viewing of behavior trees.","2016-2/11","2016-2/11","2016-2/11",True,"2016-2/11",4,6,1
"Send OnChunkGenerated when a new chunk gets generated.","2016-2/13","2016-2/13","2016-2/13",True,"2016-2/13",4,1,1
"Fix crash when a entity with a behavior gets unloaded.","2016-2/13","2016-2/13","2016-2/13",True,"2016-2/13",3,2,8
"Add Character back in to ray tests to allow PvP combat","2016-2/14","2016-2/14","2016-2/14",True,"2016-2/14",3,61,18
"Try to fix #2160 by adding a delayed retry.","2016-2/14","2016-2/14","2016-2/14",True,"2016-2/14",3,18,1
"Move inventory and health to core","2016-2/15","2016-2/15","2016-2/15",True,"2016-2/15",3,1745,945
"Allow rigid bodies to settle and sleep - time for more explosions!","2016-2/17","2016-2/17","2016-2/17",True,"2016-2/17",3,250,54
"More explosions","2016-2/22","2016-2/22","2016-2/22",True,"2016-2/22",3,342,137
"Add dropdown scrollbar menu","2016-2/22","2016-2/22","2016-2/22",True,"2016-2/22",4,273,4
"Fix sound issues when in multiplayer","2016-2/23","2016-2/23","2016-2/23",True,"2016-2/23",3,100,59
"Fixed showing of unnecessary scrollbar UIDropdownScrollable","2016-2/23","2016-2/23","2016-2/23",False,"null",10,80,33
"Placed scrollable menus","2016-2/23","2016-2/23","2016-2/23",True,"2016-2/23",4,7,4
"Add distinguished select game screen","2016-2/23","2016-3/23","2016-2/23",True,"2016-3/23",6,50,8
"Fixed showing of unnecessary scrollbar - follow-up from PR #2180","2016-2/23","2016-2/23","2016-2/23",True,"2016-2/23",4,80,33
"Fix #2030 Add hostname & server address as log file name on server play","2016-2/24","2016-2/24","2016-2/24",True,"2016-2/24",4,24,1
"Move Assets class from org.terasology.asset to org.terasology.utilities.","2016-2/28","2016-2/28","2016-2/28",True,"2016-2/28",3,74,102
"Import statement order config file for Eclipse","2016-2/29","2016-2/29","2016-2/29",True,"2016-2/29",3,6,0
"Tiny fix for a 404'd link in README","2016-2/29","2016-3/29","2016-2/29",True,"2016-3/29",3,1,1
"New GitHub magic doc templates","2016-3/1","2016-3/1","2016-3/1",True,"2016-3/1",3,48,5
"Add animated water and grass options, remove environment effects option","2016-3/1","2016-3/1","2016-3/1",True,"2016-3/1",3,25,126
"Allow climbing ladders with jump/crouch keys.","2016-3/1","2016-3/1","2016-3/1",True,"2016-3/1",3,19,7
"Config option to override log level","2016-3/2","2016-3/2","2016-3/2",True,"2016-3/2",4,9,9
"Added Romanian language","2016-3/2","2016-3/2","2016-3/2",False,"null",3,140,0
"Behavior system cleanup and refactoring","2016-3/4","2016-3/4","2016-3/4",True,"2016-3/4",6,229,136
"Fix issue when menu is scrolled down.","2016-3/4","2016-3/4","2016-3/4",True,"2016-3/4",3,6,2
"Kick feature now working","2016-3/4","2016-3/4","2016-3/4",True,"2016-3/4",3,10,2
"Faster skeleton mesh rendering via frustum culling","2016-3/5","2016-3/5","2016-3/5",True,"2016-3/5",3,97,16
"Merge latest translations","2016-3/5","2016-3/5","2016-3/5",True,"2016-3/5",5,472,52
"Romanian Language Translation","2016-3/5","2016-3/5","2016-3/5",True,"2016-3/5",3,136,136
"Added warning for adding extra modules.","2016-3/6","2016-3/6","2016-3/6",False,"null",5,113,10
"Add fog, volumetric fog and particle effect limit options","2016-3/7","2016-3/7","2016-3/7",True,"2016-3/7",4,101,18
"Zero division handling in InventoryGrid","2016-3/7","2016-3/7","2016-3/7",True,"2016-3/7",4,26,9
"Avoid catching of ArithmeticExceptions, by avoiding division through 0.","2016-3/8","2016-3/8","2016-3/8",True,"2016-3/8",3,22,32
"Health commands now working.","2016-3/9","2016-11/9","2016-3/9",False,"null",8,389,369
"Warn modules","2016-3/10","2016-3/10","2016-3/10",True,"2016-3/10",3,111,9
"Make teleport command work in multiplayer.","2016-3/11","2016-3/11","2016-3/11",True,"2016-3/11",4,60,27
"Fix bug #2154","2016-3/12","2016-3/12","2016-3/12",True,"2016-3/12",3,19,5
"Fix for the drop-down translation system.","2016-3/12","2016-7/12","2016-3/12",False,"null",6,87,28
"Fix bug #2213, result of crafting recipe is displayed in crafting window","2016-3/13","2016-3/13","2016-3/13",True,"2016-3/13",4,6,0
"More avoiding dividing by zero in the inventory grid","2016-3/13","2016-4/13","2016-3/13",True,"2016-4/13",4,1,1
"Added a label for filter.","2016-3/13","2016-3/13","2016-3/13",True,"2016-3/13",4,24,7
"Added more translation strings + Complete portuguese translation","2016-3/15","2016-3/15","2016-3/15",True,"2016-3/15",3,157,105
"Adds the Create Game screen subtitle","2016-3/15","2016-3/15","2016-3/15",True,"2016-3/15",3,36,1
"Update menu_it.lang","2016-3/15","2016-3/15","2016-3/15",False,"null",3,129,2
"misc optimizations","2016-3/15","2016-3/15","2016-3/15",False,"null",7,382,265
"Update menu_it.lang (Updated Repository)","2016-3/15","2016-3/15","2016-3/15",True,"2016-3/15",3,27,24
"Added javadocs, todos, refactored WorldRenderer/WorldRendererImpl","2016-3/15","2016-3/15","2016-3/15",True,"2016-3/15",5,329,231
