"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Removed unnecessary AppManager test","2013-2/18","2013-2/18","2013-2/18",True,"2013-2/18",1,0,6
"Whitelist disabled","2013-2/19","2013-2/19","2013-2/19",True,"2013-2/19",2,27,8
"Fixed XMPP in Python 2.7","2013-2/19","2013-2/19","2013-2/19",True,"2013-2/19",2,1,1
"New status page","2013-2/21","2013-2/21","2013-2/21",True,"2013-2/21",1,524,73
"Fixes for status page","2013-2/21","2013-2/21","2013-2/21",True,"2013-2/21",1,73,524
"Fixed deferred auth problem","2013-2/25","2013-2/25","2013-2/25",True,"2013-2/25",2,2,1
"Xmemcached changes","2013-2/25","2013-2/25","2013-2/25",True,"2013-2/25",2,232,65
"New UI for browser management of AppScale","2013-2/27","2013-2/27","2013-2/27",False,"null",3,476,546
"Fixes for complex deployment strategy","2013-2/28","2013-3/28","2013-2/28",True,"2013-3/28",3,213,70
"Tqserver2","2013-2/28","2013-3/28","2013-2/28",True,"2013-3/28",2,4546,3817
"Fixed XMPP in EC2","2013-3/1","2013-3/1","2013-3/1",True,"2013-3/1",2,382,105
"Query count fix","2013-3/4","2013-3/4","2013-3/4",True,"2013-3/4",2,5,1
"made unused variable an anonymous var","2013-3/5","2013-3/5","2013-3/5",True,"2013-3/5",1,1,1
"added initial coverage for xmpp receiver","2013-3/5","2013-3/5","2013-3/5",True,"2013-3/5",1,1554,0
"Updated AppScale UI","2013-3/5","2013-3/5","2013-3/5",True,"2013-3/5",2,133001,854
"Bootstrap.js edit","2013-3/5","2013-3/5","2013-3/5",True,"2013-3/5",2,2032,0
"Changed favicon path","2013-3/6","2013-3/6","2013-3/6",True,"2013-3/6",3,42,14
"Open firewall for XMPP","2013-3/6","2013-3/6","2013-3/6",True,"2013-3/6",2,1,0
"Kind ordered ancestor queries","2013-3/6","2013-3/6","2013-3/6",True,"2013-3/6",2,225,62
"Java tq","2013-3/6","2013-3/6","2013-3/6",True,"2013-3/6",2,219,46
"Fixed unit test check","2013-3/7","2013-3/7","2013-3/7",True,"2013-3/7",2,2,1
"bumped version number to 1.6.8","2013-3/7","2013-3/7","2013-3/7",True,"2013-3/7",2,25,9
"Fixed broken unit tests","2013-3/8","2013-3/8","2013-3/8",True,"2013-3/8",1,2,0
"Spot instance support","2013-3/8","2013-3/8","2013-3/8",True,"2013-3/8",2,139,44
"not printing out unfiltered credentials","2013-3/11","2013-3/11","2013-3/11",True,"2013-3/11",2,0,2
"CSS formatting fixes, minor tweaks to app","2013-3/11","2013-3/11","2013-3/11",True,"2013-3/11",2,48,64
"Fixed invalid cookie check","2013-3/11","2013-3/11","2013-3/11",True,"2013-3/11",2,2,0
"turn off the firewall when we terminate appscale","2013-3/11","2013-3/11","2013-3/11",True,"2013-3/11",2,2,0
"Removed check for transactional task","2013-3/11","2013-3/11","2013-3/11",True,"2013-3/11",2,3,7
"Updated release date / feature list","2013-3/11","2013-3/11","2013-3/11",True,"2013-3/11",2,5,1
"Having the ejabberd authentication script connect to the userappserver","2013-3/12","2013-3/12","2013-3/12",True,"2013-3/12",1,5,4
"only scaling apps down if they are currently hosted","2013-3/12","2013-3/12","2013-3/12",True,"2013-3/12",2,35,22
"Merging 1.6.8 into master","2013-3/13","2013-3/13","2013-3/13",True,"2013-3/13",3,142524,5104
"Set the number of datastore servers to the number of processors","2013-3/14","2013-3/14","2013-3/14",True,"2013-3/14",2,16,7
"Channel API fix","2013-3/14","2013-3/14","2013-3/14",True,"2013-3/14",2,141,3
"fix for 0 result query","2013-3/15","2013-3/15","2013-3/15",True,"2013-3/15",2,6,4
"Cross group transaction support","2013-3/15","2013-3/15","2013-3/15",True,"2013-3/15",2,1579,549
"Changed location we grab build files from to be s3 instead of ucsb","2013-3/18","2013-3/18","2013-3/18",True,"2013-3/18",2,33,44
"Memcache incr cas","2013-3/19","2013-3/19","2013-3/19",True,"2013-3/19",2,410,215
"Memcache incr cas","2013-3/20","2013-3/20","2013-3/20",True,"2013-3/20",2,37,35
"Ntp fix","2013-3/20","2013-3/20","2013-3/20",True,"2013-3/20",2,14,2
"removing tmp file","2013-3/20","2013-3/20","2013-3/20",True,"2013-3/20",2,1,0
"having god monitor haproxy in a similar way as for ejabberd","2013-3/21","2013-3/21","2013-3/21",True,"2013-3/21",2,19,1
"Instead of always starting the xmpp receiver for java apps","2013-3/21","2013-3/21","2013-3/21",True,"2013-3/21",2,7,3
