['additions'],['closedAt'],['createdAt'],['deletions'],['merged'],['mergedAt'],['paticipants'],['publishedAt'],['title']
26,2018-4/12,2018-4/12,25,True,2018-4/12,2,2018-4/12,Error removing a child order item from the cart
4,2018-4/12,2018-4/12,1,False,,2,2018-4/12,Fixed the issue where Skus that are out of active date ranges causes error
4,2018-4/13,2018-4/13,1,False,,2,2018-4/13,Fixed the issue where Skus that are out of active date ranges causes error
21,2018-4/16,2018-4/16,19,True,2018-4/16,2,2018-4/16,"Add methods to skip cache when retrieving order, fix potential synchronization problems with sending order persisted events"
33,2018-4/16,2018-4/16,41,True,2018-4/16,2,2018-4/16,Replaced MimeUtil with Apache Tika for mime type detection
45,2018-4/18,2018-4/18,33,True,2018-4/18,1,2018-4/18,Non-discrete order item attributes and child items are not copied over when creating an item request from an existing order item
149,2018-4/19,2018-4/19,16,False,,2,2018-4/19,Fixed the issue where adding inactive Skus to cart causes error
1,2018-4/23,2018-4/23,1,True,2018-4/23,2,2018-4/23,Fix NumberFormatException
16,2018-4/23,2018-4/23,23,True,2018-4/23,1,2018-4/23,CSRF token exception is not handled by Spring Boot error handling when deploying as a .war file
52,2018-4/23,2018-4/23,9,True,2018-4/23,1,2018-4/23,Disallow adding archived skus to cart
94,2018-4/23,2018-4/23,4,False,,2,2018-4/23,Implemented SkuNotActiveException and SkuNotAvailableException
30,2018-4/23,2018-4/23,18,True,2018-4/23,2,2018-4/23,Allow structured content field map to have better programmatic maintenance
1,2018-4/24,2018-4/24,1,True,2018-4/24,1,2018-4/24,Fixed bug where rules based on Locale couldn't be promoted
205,2018-4/25,2018-4/25,93,True,2018-4/25,1,2018-4/25,Handle Spring 4.3.16 bean creation changes in tests
1,2018-4/25,2018-4/25,3,True,2018-4/25,1,2018-4/25,Use error level logging when error occurs in checkout flow
1,2018-4/26,2018-4/26,1,True,2018-4/26,2,2018-4/26,Fixed OfferPriceData matching process to correctly evaluate SKU_EXTERNAL_ID
13,2018-4/26,2018-4/26,49,True,2018-4/26,1,2018-4/26,Update out of date README.md
1,2018-4/26,2018-4/26,1,False,,1,2018-4/26,Use extended class name instead of ceiling class in Map Metadata
830,2018-4/27,2018-4/27,219,True,2018-4/27,3,2018-4/27,Merge removal log4j dependency
46,2018-4/27,2018-4/27,2,True,2018-4/27,1,2018-4/27,Provide a convenience method for obtaining the topmost production clone ID in a multitenant hierarchy
1,2018-5/30,2018-4/30,1,True,2018-5/30,3,2018-4/30,Modal's tabs are not populated when modal displays more then once
1,2018-4/30,2018-4/30,1,True,2018-4/30,4,2018-4/30,fix admin JS edit filter errors caused when subRules are undefined
9,2018-5/3,2018-5/3,6,True,2018-5/3,2,2018-5/3,Ensure the confirm password field is ordered directly after the password
7,2018-5/3,2018-5/3,12,True,2018-5/3,1,2018-5/3,Ensure that dynamic forms in the admin respect field ordering in their field definitions
253,2018-5/3,2018-5/3,0,True,2018-5/3,2,2018-5/3,Enable creating SystemEvents without a dependency on the ScheduledJobsAndEvents module
72,2018-5/3,2018-5/3,0,True,2018-5/3,2,2018-5/3,Fixed issue where the query cache wasn't invalidated when OMS updated sku inventory
26,2018-5/4,2018-5/4,23,True,2018-5/4,2,2018-5/4,Validation not happening on dynamic forms (pages and structured content)
8,2018-5/4,2018-5/4,11,True,2018-5/4,1,2018-5/4,Use INFO-level logging for sequence generator corruption that gets auto-fixed
12,2018-5/4,2018-5/4,7,True,2018-5/4,1,2018-5/4,Always keep translations disabled on adds
55,2018-5/4,2018-5/4,0,True,2018-5/4,2,2018-5/4,Auto-generate URLs for base products
2,2018-5/8,2018-5/8,2,True,2018-5/8,2,2018-5/8,Fixes the issue where adding condition on cart rules break the page.
13,2018-5/9,2018-5/9,1,True,2018-5/9,2,2018-5/9,URL encode square brackets in facet range filters to support Tomcat 8.5.31
157,2018-5/10,2018-5/10,0,True,2018-5/10,1,2018-5/10,Add a helper class to support setting QueryHints across Hibernate 4.1 and 5.2
1,2018-5/11,2018-5/11,1,False,,1,2018-5/11,On Offer form reset the offer template responds correctly to Discount Price List functionality
7,2018-5/11,2018-5/11,1,True,2018-5/11,1,2018-5/11,Resolve the StaticAssetView immediately from the asset controller without going through the view resolver chain
6,2018-5/11,2018-5/11,2,True,2018-5/11,2,2018-5/11,Fix UseShippingAddress for mixed Shippable/Nonshippable orders
890,2018-5/14,2018-5/14,2762,True,2018-5/14,2,2018-5/14,"Rebaseline across library upgrades - Spring 5, Spring Boot 2, Hibernate 5, JDK 8"
9,2018-5/14,2018-5/14,4,True,2018-5/14,1,2018-5/14,BroadleafCommerce/QA#3310 - initial commit to fix the alternate theme…
9,2018-5/14,2018-5/14,0,True,2018-5/14,2,2018-5/14,Add Support for the Java bin RequestWriter during Solr indexing
125,2018-5/14,2018-5/14,372,True,2018-5/14,2,2018-5/14,Upgrade Solr client to 7.3.1 and remove remaining support for Sku indexing via solr.index.use.sku
7,2018-9/16,2018-5/16,0,False,,3,2018-5/16,Fixes the ability to sort by price after adding a price filter.
1,2018-9/17,2018-5/17,1,True,2018-9/17,2,2018-5/17,Fix for error cause by empty collectionRecords in populateEntityForm
1,2018-5/18,2018-5/18,1,True,2018-5/18,1,2018-5/18, Fixed an incompatible cast in the equals method of ProratedOrderItemAdjustmentImpl
15,2018-9/21,2018-5/21,5,True,2018-9/21,2,2018-5/21,Archived search facets no longer show up in the site
69,2018-8/22,2018-5/22,45,True,2018-8/22,2,2018-5/22,Offer start and end dates not applied correctly if admin user TZ is different than server TZ
14,2018-5/29,2018-5/29,12,True,2018-5/29,2,2018-5/29,Internalization enhancements
10,2018-5/29,2018-5/29,2,True,2018-5/29,3,2018-5/29,Include the alt text of the static assets on the CMS Pages.
1152,2018-5/29,2018-5/29,209,True,2018-5/29,3,2018-5/29,Bundle Dependency Management Enhancements and Preloading
19,2018-6/30,2018-5/30,0,True,2018-6/30,3,2018-5/30,Add ability to batch fetching the SKU fields
35,2018-6/31,2018-5/31,2,True,2018-6/31,2,2018-5/31,Updated FilterBuilder to validate that a filter Operator and Value exist before Applying the filter
39,2018-6/1,2018-6/1,33,True,2018-6/1,2,2018-6/1,Rule's restrictions do not show the value properly
4,2018-6/5,2018-6/5,4,True,2018-6/5,1,2018-6/5,Changed the Google Closure Compiler artifact to the unshaded version
170,2018-7/5,2018-6/5,19,True,2018-7/5,2,2018-6/5,Upgrade framework libraries due to security vulnerabilities
2,2018-6/6,2018-6/6,1,True,2018-6/6,2,2018-6/6,Fix ClassCastException in the RatingsProcessor
52,2018-6/6,2018-6/6,16,True,2018-6/6,2,2018-6/6,Added missing admin presentation on fulfillmentOption fields
12,2018-6/6,2018-6/6,651,True,2018-6/6,2,2018-6/6,"Remove deprecated Runtime Environment Property Configurer / Manager, Key Resolver"
1,2018-6/6,2018-6/6,160,True,2018-6/6,1,2018-6/6,Remove YUICompressor Javascript minification support
0,2018-6/6,2018-6/6,23,True,2018-6/6,2,2018-6/6,"Move Tika dependency to CMS only, and remove the MimeUtils dependency"
444,2018-6/7,2018-6/7,6,True,2018-6/7,2,2018-6/7,Introduce Minimum Order Quantity Validation for Skus
5,2018-6/8,2018-6/8,2,True,2018-6/8,1,2018-6/8,Add dependentFieldHandler for defaultSku's min order quantity fields in the Admin
1,2018-6/8,2018-6/8,1,True,2018-6/8,1,2018-6/8,Fixed issue where the RuleBuilder Selectize Component was not loading additional rows from the server beyond the original initialized list
28,2018-6/8,2018-6/8,16,True,2018-6/8,2,2018-6/8,Add externalId to Customer core domain
45,2018-6/11,2018-6/11,30,True,2018-6/11,2,2018-6/11,QA-3354 Product groups/add-ons not working correctly
80,2018-6/12,2018-6/12,49,True,2018-6/12,2,2018-6/12,Convert Hibernate's deprecated session.createCriteria() with JPA criteria
17,2018-9/13,2018-6/13,16,True,2018-9/13,2,2018-6/13,NPE when show translation for not existing locale
1,2018-6/13,2018-6/13,0,True,2018-6/13,3,2018-6/13,"When searching, removing ""system"" parameters (e.g. blLocale) so they do not influence the primary search parameter"
16,2018-6/13,2018-6/13,0,True,2018-6/13,2,2018-6/13,Page Translation Cache Invalidation Event
1,2018-6/13,2018-6/13,1,True,2018-6/13,2,2018-6/13,fix offer does not apply when edited by a CSR
5,2018-6/13,2018-6/13,2,True,2018-6/13,2,2018-6/13,Added more exception context when an EntityNotFoundException occurs
113,2018-6/13,2018-6/13,0,True,2018-6/13,3,2018-6/13,Fix PostgreSQL Clob error with custom PostgreSQLDialect
67,2018-6/13,2018-6/13,15,True,2018-6/13,2,2018-6/13,Page Translations are not evicted from the cache when deploying changes to the site
34,2018-6/15,2018-6/15,31,True,2018-6/15,2,2018-6/15,Normalized uploaded file assets to lowercase the extension
9,2018-6/18,2018-6/18,6,True,2018-6/18,2,2018-6/18,Fixed archived search facet ranges not being filtered out
167,2018-6/19,2018-6/19,42,True,2018-6/19,1,2018-6/19,Add AdminPresentation annotations to reviews domain
4,2018-6/19,2018-6/19,9,True,2018-6/19,1,2018-6/19,"Revert ""BroadleafCommerce/QA#3310 - initial commit to fix the alternate theme…"""
18,2018-6/19,2018-6/19,0,True,2018-6/19,2,2018-6/19,Overrode default Hibernate naming strategies
6,2018-6/19,2018-6/19,3,True,2018-6/19,2,2018-6/19,Added explicit join column names where missing
3,2018-6/20,2018-6/20,3,True,2018-6/20,1,2018-6/20,"Update Spring, Spring Boot and Spring Security versions to 4.3.18, 1.5.14 and 4.2.7"
4,2018-6/20,2018-6/20,4,True,2018-6/20,1,2018-6/20,"Update to Spring 5.0.7, Boot 2.0.3, Spring Security 5.0.6 and Jackson 2.9.6"
35,2018-6/20,2018-6/20,16,True,2018-6/20,2,2018-6/20,BroadleafCommerce/QA#3403 - Evict environment prefixed cache key
3,2018-6/20,2018-6/20,3,True,2018-6/20,2,2018-6/20,Consider the super class when obtaining a property iterator from Hibernate metadata
140,2018-6/20,2018-6/20,59,True,2018-6/20,2,2018-6/20,Fix issue where multiple bundles with same name get the same file lists
13,2018-6/20,2018-6/20,1,True,2018-6/20,2,2018-6/20,Reenable save button after to-one selection
41,2018-6/20,2018-6/20,4,True,2018-6/20,2,2018-6/20,Added minimum quantity exception and removed error logging
2,2018-6/21,2018-6/21,2,True,2018-6/21,2,2018-6/21,Multiple Validation Errors Creating a Product Breaks Selecting a Category
2261,2018-6/21,2018-6/21,399,True,2018-6/21,16,2018-6/21,Merge 5.2 into 5.3
9,2018-10/21,2018-6/21,0,True,2018-10/21,2,2018-6/21,AdornedTargetCollections on a Sku do not work in the admin when viewing the main product page
43,2018-6/22,2018-6/22,0,True,2018-6/22,2,2018-6/22,6.0 Community Uploading a large asset causes generic error message
111,2018-6/22,2018-6/22,0,True,2018-6/22,2,2018-6/22,Added functionality to combine the indexes defined on the weave class with the target classes @Table annotation
2,2018-6/25,2018-6/25,2,True,2018-6/25,2,2018-6/25,Added null check for order when DatabaseOrderLockManager is configured to throw exception instead of queueing the lock attempt
48,2018-10/25,2018-6/25,0,True,2018-10/25,2,2018-6/25,Add support for overriding generated index names for Broadleaf Filter columns
106,2018-7/27,2018-6/27,6,True,2018-7/27,2,2018-6/27,Need to be able to view added filters
1,2018-9/27,2018-6/27,1,True,2018-9/27,2,2018-6/27,Changed redirect path for AJAX requests.
163,2018-7/27,2018-6/27,78,True,2018-7/27,3,2018-6/27,"Cleaned up AdminUserDetails, Service, and AdminProvisioningService"
23,2018-7/28,2018-6/28,12,False,,2,2018-6/28,"Cart rule item added ""After Pricing"" cannot be removed"
7,2018-12/28,2018-6/28,2,True,2018-12/28,2,2018-6/28,getSelectizeCollectionOptions overrides customCriteria from property metadata
1,2018-6/28,2018-6/28,1,True,2018-6/28,1,2018-6/28,Added null check when ValidateAddActivity evaluates the order currency
688,2018-7/29,2018-6/29,325,True,2018-7/29,2,2018-6/29,Updated EntityDuplicator domain to be more generic and extinsible
38,2018-7/29,2018-6/29,5,True,2018-7/29,2,2018-6/29,Allow AdornedTargetCollection fields to have i18n translatable values
471,2018-7/3,2018-7/3,36,True,2018-7/3,2,2018-7/3,Generic Foldering Feature
145,2018-7/3,2018-7/3,4,True,2018-7/3,1,2018-7/3,Library security upgrades
38,2018-7/6,2018-7/6,23,True,2018-7/6,2,2018-7/6,Performance improvements for building metadata
1,2018-7/9,2018-7/9,1,True,2018-7/9,1,2018-7/9,Change `receiveEmail` on Customers to default to `false`
11,2018-7/10,2018-7/10,1,True,2018-7/10,2,2018-7/10,Add `FulfillmentGroupItem`s for any child `OrderItems`
48,2018-7/10,2018-7/10,50,True,2018-7/10,2,2018-7/10,OrderMultishipOption's OrderItem's children aren't added to fulfillment groups
2,2018-7/11,2018-7/11,2,True,2018-7/11,2,2018-7/11,Fixed an issue where we can not remove the item from the cart
17,2019-2/13,2018-7/13,0,True,2019-2/13,3,2018-7/13,Add item attributes to orderItemRequestDTO on update
36,2018-7/24,2018-7/24,30,True,2018-7/24,3,2018-7/24,Clear the FieldManager's middle fields on a call to `getFieldManager()`
13,2018-8/2,2018-8/2,3,True,2018-8/2,2,2018-8/2,System properties are being replaced by site overrides when running a job (jobs and events module)
41,2018-8/3,2018-8/3,7,True,2018-8/3,1,2018-8/3,"Dependency version updates (Spring Boot to 1.5.15, Lombok and Groovy to the latest)"
4,2018-8/3,2018-8/3,4,True,2018-8/3,1,2018-8/3,"Dependency version updates - (Spring to 5.0.8, Spring Boot to 2.0.4, Spring Security to 5.0.7)"
1,2018-8/7,2018-8/7,1,True,2018-8/7,2,2018-8/7,Upgrade framework library due to security vulnerabilities
5,2018-8/9,2018-8/9,1,True,2018-8/9,2,2018-8/9,"Fixed the offer code with named ""$item"" that can not be stored in a cookie"
27,2018-8/14,2018-8/14,2,True,2018-8/14,2,2018-8/14,PriceList sandbox changes to not reflect the correct entity link in Approvals
15,2018-8/15,2018-8/15,2,True,2018-8/15,2,2018-8/15,Fixed an issue when instead of Category name the id is displayed in the Offer rule builder.
1,2018-11/17,2018-8/17,1,True,2018-11/17,3,2018-8/17,Forcing Admin images extension to be lowercase
3,2018-9/17,2018-8/17,1,True,2018-9/17,2,2018-8/17,Add AdminPresentation fields to admin user to trigger Oracle handling of blank fields
3,2018-8/23,2018-8/23,0,True,2018-8/23,2,2018-8/23,Add an extension point to add query params to selectize request
10,2018-8/23,2018-8/23,1,True,2018-8/23,3,2018-8/23,Created anonymous customer if no customer present in API calls.
41,2018-9/5,2018-9/5,4,True,2018-9/5,2,2018-9/5,Fix for XSS vulnerability by prevent filters to be saved with script tags
3,2018-9/5,2018-9/5,1,True,2018-9/5,2,2018-9/5,Fixes the issue where filter applied to entity list-grid carries over to switch site modal
4,2018-9/6,2018-9/6,2,True,2018-9/6,1,2018-9/6,Introduce Transactional boundary for this service to ensure that the pricingWorkflow's activities take effect
1,2018-9/10,2018-9/10,1,True,2018-9/10,1,2018-9/10,"Revert ""Changed redirect path for AJAX requests."""
23,2018-9/11,2018-9/11,1,True,2018-9/11,2,2018-9/11,Added a method to exclude fields from being 'redactored'
5,2018-9/12,2018-9/12,0,True,2018-9/12,2,2018-9/12,Fixed issue where a subcollection entity name can be a null reference in the enterprise workflow process
2,2018-10/13,2018-9/13,1,True,2018-10/13,2,2018-9/13,Fix NPE When Visitng Checkout as Customer w/o a Real Cart
10,2018-9/13,2018-9/13,2,True,2018-9/13,2,2018-9/13,Fixed the issue with duplicate OrderItemAttributes
8,2018-11/20,2018-9/20,3,True,2018-11/20,2,2018-9/20,Fix for incorrect reference to tabs when using href to get elements of the tab
1,2018-10/24,2018-9/24,1,True,2018-10/24,3,2018-9/24,Fixed bug in SequenceGeneratorCorruptionDetection
4,2018-9/25,2018-9/25,1,True,2018-9/25,2,2018-9/25,"If the object name is blank, do not append the appName"
48,2019-2/27,2018-9/27,2,True,2019-2/27,4,2018-9/27,The sandbox ribbon datepicker was not respecting different client and server time zones
20,2018-9/27,2018-9/27,4,True,2018-9/27,2,2018-9/27,Improve the look and feel of the disabled html editor.
5,2018-10/2,2018-10/2,0,True,2018-10/2,2,2018-10/2,When deleting (archiving) a product the associated skus were not getting archived
12,2018-10/8,2018-10/8,0,True,2018-10/8,2,2018-10/8,"Foreign key lookups on Content Items should show the entity's name, not ID"
17,2018-10/9,2018-10/9,0,True,2018-10/9,2,2018-10/9,Update minification to skip files that have min in their file extension
6,2018-10/10,2018-10/10,0,True,2018-10/10,2,2018-10/10,Fixed issue for chrome58 where WYSIWYG editor was not correctly marking up the text
15,2018-10/10,2018-10/10,1,True,2018-10/10,2,2018-10/10,Changes to product start date is now honored and returns A ResourceNotFound exception
11,2018-10/11,2018-10/11,2,True,2018-10/11,3,2018-10/11,Fix issue where alt text was not being persisted
1,2018-10/12,2018-10/12,1,True,2018-10/12,2,2018-10/12,Password field's label should not display the actual password value
20,2018-10/13,2018-10/13,20,True,2018-10/13,2,2018-10/13,Disabling the out-of-box ehcache overflow to disk feature
9,2018-10/16,2018-10/16,6,False,,1,2018-10/16,Fix NPE when viewing classes in the Approvals section that do not have an AdminSection attached to them
1,2018-10/16,2018-10/16,0,True,2018-10/16,2,2018-10/16,Add missing payment type to payment request DTO
5,2018-10/17,2018-10/17,0,True,2018-10/17,3,2018-10/17,Fixing a NPE that occurs in Admin
25,2018-10/18,2018-10/18,0,True,2018-10/18,3,2018-10/18,Override equals and hashCode
5,2018-10/23,2018-10/23,0,True,2018-10/23,1,2018-10/23,Truncate timestamps when adding demo data to a Postgres database
28,2018-10/23,2018-10/23,12,True,2018-10/23,2,2018-10/23,BroadleafCommerce/QA#3481 - Fixed module readOtherEntitiesWithPropert…
8,2018-10/23,2018-10/23,4,True,2018-10/23,2,2018-10/23,BroadleafCommerce/QA#3457 - Adding an opportunity to customize error …
2,2018-10/23,2018-10/23,2,True,2018-10/23,2,2018-10/23,Return true when there is a defaultValue so that the NO VALUE SELECTED option will not show
1,2018-10/23,2018-10/23,1,True,2018-10/23,1,2018-10/23,Update antisamy library to latest version.
31,2018-10/24,2018-10/24,36,True,2018-10/24,2,2018-10/24,Fix template error when opening admin reset password link
2,2018-10/25,2018-10/25,2,True,2018-10/25,1,2018-10/25,Make Solr search method configurable via a property
1,2018-11/30,2018-10/30,1,True,2018-11/30,2,2018-10/30,BroadleafCommerce/QA#3494 - Now double quotes in the default ESAPI HT…
5,2018-10/31,2018-10/31,2,True,2018-10/31,2,2018-10/31,Fixed JS error when the admin error page shows
7,2018-10/31,2018-10/31,4,True,2018-10/31,2,2018-10/31,Remove the currency prefix from the value based on the current currency
202,2018-11/1,2018-11/1,65,True,2018-11/1,3,2018-11/1,Remove collection alias' from SolrQuery in favor of executing commands on a collection
1,2018-11/2,2018-11/2,1,True,2018-11/2,2,2018-11/2,Set ActiveID cookie to secure out-of-the-box
81860,2018-11/2,2018-11/2,48133,False,,19,2018-11/2,Adding Listener to class to update audit
4,2018-11/7,2018-11/7,0,True,2018-11/7,2,2018-11/7,Set the parent id to the EntityForm.
2,2018-11/8,2018-11/8,1,True,2018-11/8,2,2018-11/8,Check to see if the structured content's id is null or an empty string
1,2018-11/9,2018-11/9,0,True,2018-11/9,2,2018-11/9,"Added ""Locale"" row in BLC_ADMIN_SECTION"
4,2018-11/28,2018-11/28,0,True,2018-11/28,2,2018-11/28,Handle empty date fields in the admin
6,2018-12/29,2018-11/29,2,True,2018-12/29,2,2018-11/29,Disallow customers from logging in if they're archived
1,2018-12/29,2018-11/29,0,False,,1,2018-11/29,"When validation fails, copy over any GlobalValdiationErrors"
2,2018-12/2,2018-12/2,2,True,2018-12/2,2,2018-12/2,Now creating OrderItemPriceDetail and OrderItemQualifier in OrderItemDaoImp using entity configuration
16,2018-12/3,2018-12/3,10,True,2018-12/3,2,2018-12/3,Adding listener to OrderItemImpl and null check for tests
94,2019-2/3,2018-12/3,12,True,2019-2/3,4,2018-12/3,BroadleafEntityValidator enables entity/form validation
1,2019-2/4,2018-12/4,1,True,2019-2/4,2,2018-12/4,Fixed admin tooltip overlay
1,2018-12/4,2018-12/4,1,True,2018-12/4,2,2018-12/4,Write to the correct cache
429,2020-1/10,2018-12/10,14,False,,2,2018-12/10,Make sure persistence listeners for Order and Customers are always called upon save
0,2019-2/17,2018-12/17,2,True,2019-2/17,3,2018-12/17,"Removing the property ""bl_merge_cart_response"""""
2,2018-12/18,2018-12/18,0,True,2018-12/18,1,2018-12/18,Set the Sku's Product as the Product on the OrderItem if Product not provided
9,2018-12/19,2018-12/19,0,True,2018-12/19,2,2018-12/19,Fixed an issue: not able to promote a Content Targetter that already has a pending promotion.
4,2018-12/20,2018-12/20,36,True,2018-12/20,2,2018-12/20,Removing iframe tags from antisamy cleanse process instead of just validating them
119,2019-3/20,2018-12/20,0,True,2019-3/20,3,2018-12/20,Product-based toOneLookup for skus
9,2018-12/21,2018-12/21,4,True,2018-12/21,2,2018-12/21,Filter builder bug fixes
13,2018-12/26,2018-12/26,4,True,2018-12/26,2,2018-12/26,Was not able to add new translations for CustomField FriendlyName field
14,2019-1/28,2018-12/28,7,True,2019-1/28,3,2018-12/28,Added username validation for customer update
5,2018-12/28,2018-12/28,4,True,2018-12/28,2,2018-12/28,Fixed issues caused by merging from 5.2 to 6.0
1,2019-1/2,2019-1/2,1,True,2019-1/2,2,2019-1/2,Upgrade tika-core to latest patch 1.20 for security vulnerabilities
1,2019-1/3,2019-1/3,1,True,2019-1/3,2,2019-1/3,BroadleafCommerce/QA#3539 - Fix to OrderItemPriceDetail not syncd from OrderItem when OrderItem.isDiscountingAllowed is false
28,2019-1/15,2019-1/15,1,True,2019-1/15,3,2019-1/15,Added new DAO method that returns collection of IndexField associated with given Field.
4,2019-1/16,2019-1/16,0,False,,1,2019-1/16,Added blAdminPasswordEncoder to test context.
3,2019-2/16,2019-1/16,1,True,2019-2/16,2,2019-1/16,Prevent incorrect validation warning from programmatic sorts
5,2019-1/25,2019-1/25,0,True,2019-1/25,3,2019-1/25,"Added new interface method, that will returns all site parent ids."
13,2019-1/30,2019-1/30,11,True,2019-1/30,3,2019-1/30,Check that the order item can be cast to a SkuAccessor before casting.
9,2019-2/30,2019-1/30,3,True,2019-2/30,2,2019-1/30, clear entity manager before updating collections
21,2019-1/31,2019-1/31,0,True,2019-1/31,1,2019-1/31,Added a readOfferCodesByIds method to reduce multiple trips to the database
4,2019-1/31,2019-1/31,1,True,2019-1/31,2,2019-1/31,"Update sandbox ribbon and show ""saved"" message when changing products order in products bundle"
14,2019-2/4,2019-2/4,9,True,2019-2/4,3,2019-2/4,Fixes issue where validations on translations were running during add replay operations
57,2019-2/5,2019-2/5,29,True,2019-2/5,3,2019-2/5,Add group order handling
8,2019-3/6,2019-2/6,2,True,2019-3/6,2,2019-2/6,Fixes issue where Cart purge process fails due to duplicate OrderAttributes 
18,2019-2/6,2019-2/6,2,True,2019-2/6,2,2019-2/6,Add help text message on list grid for offer codes
2,2019-2/14,2019-2/14,2,True,2019-2/14,4,2019-2/14,Fixed a bug in the indication of dirty fields in HTML.
120,2019-2/15,2019-2/15,0,True,2019-2/15,2,2019-2/15,Added validation that does not allow duplicates offer codes
2,2019-2/18,2019-2/18,0,True,2019-2/18,2,2019-2/18,The value attribute of a ProductOptionValue is now required
16,2019-2/26,2019-2/26,12,True,2019-2/26,3,2019-2/26,Added readOnly attribute validation because Offer Restriction Rules do not honor admin privileges
13,2019-2/26,2019-2/26,2,True,2019-2/26,2,2019-2/26,Fixes the issue where API cart fails due to ClassCastException
1,2019-2/27,2019-2/27,1,True,2019-2/27,2,2019-2/27,Use the currency of the order instead of the default currency in checkout
1,2019-2/28,2019-2/28,1,True,2019-2/28,2,2019-2/28,Fix issue that prevented extended classes from participating in tab and field creation
1,2019-3/1,2019-3/1,1,True,2019-3/1,3,2019-3/1,Year rendered in list grids might be next year from selected
39,2019-3/4,2019-3/4,12,True,2019-3/4,2,2019-3/4,Adding ability for domain classes to have audit fields updates from either the site or the admin
8,2019-3/5,2019-3/5,3,True,2019-3/5,2,2019-3/5,The Admin datepicker requires the user to hit enter after typing in a…
10,2019-3/11,2019-3/11,5,True,2019-3/11,1,2019-3/11,Optionally autowire the EmailServiceProducer into the EmailService
1,2019-3/11,2019-3/11,1,True,2019-3/11,1,2019-3/11,Removed an unnecessary trailing forward slash when creating reset password url
28,2019-3/14,2019-3/14,5,True,2019-3/14,2,2019-3/14,Fixed an error thrown in console after updating media information
51,2019-3/14,2019-3/14,62,True,2019-3/14,2,2019-3/14,Changing addresses from a taxable address to a non-taxable address still retains original tax
9,2019-3/20,2019-3/20,1,True,2019-3/20,2,2019-3/20,Fixed an issue with internalization messages locale filter
1,2019-3/21,2019-3/21,0,True,2019-3/21,3,2019-3/21,Filter search in media assets modal window fails on second attempt.
2,2019-3/22,2019-3/22,2,True,2019-3/22,2,2019-3/22,Changed log level to debug for 'Unable to find a reference messages' logs since they are expected
5,2019-3/26,2019-3/26,1,True,2019-3/26,2,2019-3/26,Fix issue where related entity looks up can cause an error
1,2019-3/27,2019-3/27,1,True,2019-3/27,2,2019-3/27,Addressed error in the logs when attempting to add a new SkuPriceDataTier
10,2019-4/1,2019-4/1,3,True,2019-4/1,2,2019-4/1,Fixed Profile Propagation Issues
1,2019-4/2,2019-4/2,37,True,2019-4/2,3,2019-4/2,fixing test failrue issue.
2,2019-4/2,2019-4/2,38,True,2019-4/2,4,2019-4/2,Upgrade woodstox core asl version
11,2019-4/8,2019-4/8,0,True,2019-4/8,2,2019-4/8,Override protobuf dependency to use latest version
7,2019-4/11,2019-4/11,3,True,2019-4/11,2,2019-4/11,Remove weaved in AdminAuditable and Add embedded Auditable
6,2019-4/11,2019-4/11,4,True,2019-4/11,2,2019-4/11,Fixed JS error on Category reorder
4,2019-4/12,2019-4/12,2,True,2019-4/12,2,2019-4/12,Put the details of the request in a TRACE log level on PaymentGatewayAbstractController
1,2019-5/18,2019-4/18,1,True,2019-5/18,2,2019-4/18,"Using ""After Cart Pricing"" option in cartRule causes error if item is out of stock"
10,2019-4/18,2019-4/18,4,True,2019-4/18,2,2019-4/18,Add support for validation errors on adding to lists
3,2019-4/22,2019-4/22,1,True,2019-4/22,2,2019-4/22,Fixed an issue where Сontent targeter with alternate theme and with web request rule cause an NP
2,2019-5/25,2019-4/25,1,True,2019-5/25,2,2019-4/25,Upgrade spring security to latest release
395,2019-4/29,2019-4/29,106,True,2019-4/29,2,2019-4/29,Sku Media collection ordering via Admin
139,2019-5/1,2019-5/1,0,True,2019-5/1,2,2019-5/1,Adding an EntityIdentifierUtil class to uses Reflection to find the Identifier (@id) field in an entity bean
179,2019-5/6,2019-5/6,3,True,2019-5/6,2,2019-5/6,Added admin approver only role
6,2019-5/8,2019-5/8,3,True,2019-5/8,2,2019-5/8,Fixed an issue where Category Relevancy Rules don't boost results
9,2019-5/8,2019-5/8,3,True,2019-5/8,2,2019-5/8,Spring social version upgraded
903,2019-5/9,2019-5/9,96,False,,11,2019-5/9,customer challengeQuestion to one lazy fetch
2,2019-5/9,2019-5/9,1,True,2019-5/9,2,2019-5/9,Customer ChallengeQuestion lazy fetch
13,2019-5/10,2019-5/10,19,True,2019-5/10,3,2019-5/10,Saving product with XSS script
4,2019-5/14,2019-5/14,0,True,2019-5/14,2,2019-5/14,Fixed an issue where deleting a product does not archive the associated skus
11189,2019-5/16,2019-5/16,585,True,2019-5/16,3,2019-5/16,Upgrade jQuery to latest version 3.4.1
2,2019-5/17,2019-5/17,2,True,2019-5/17,3,2019-5/17,Changed ProcessDetailLogger fields initialization.
6,2019-5/22,2019-5/22,0,True,2019-5/22,2,2019-5/22,Fixed an issue related with Product option values special charater
50,2019-5/22,2019-5/22,0,True,2019-5/22,2,2019-5/22,"Potential XSS vulnerability, antisamy filter doesn't react on javascript in plain string"
24,2019-5/22,2019-5/22,7,True,2019-5/22,3,2019-5/22,Fixed missing add button in global admin.
