['closedAt'],['createdAt'],['title'],['url']
2018-6/20,2018-6/20,[Python] Incorrect syntax highlighting of minus-equal,https://github.com/numworks/epsilon/issues/579
2020-11/5,2018-6/26,[Calculation] Keep the current input when leaving the app,https://github.com/numworks/epsilon/issues/583
2018-6/26,2018-6/26,[apps/graph] Hang when undef integral function,https://github.com/numworks/epsilon/issues/584
2020-7/8,2018-6/26,Autocompletion,https://github.com/numworks/epsilon/issues/587
2018-6/26,2018-6/26,Circular list,https://github.com/numworks/epsilon/issues/588
2018-6/29,2018-6/27,USB Native client,https://github.com/numworks/epsilon/issues/589
2020-4/7,2018-6/27,Notes app,https://github.com/numworks/epsilon/issues/590
2020-3/6,2018-6/28,TI-style copy & paste,https://github.com/numworks/epsilon/issues/591
2018-7/1,2018-6/30,macOS build issue (freetype),https://github.com/numworks/epsilon/issues/592
2018-7/1,2018-7/1,macOS build issue (gm4 crashes),https://github.com/numworks/epsilon/issues/593
,2018-7/1,improvements suggestions in Python menu,https://github.com/numworks/epsilon/issues/594
2018-8/24,2018-7/2,[Popup] Hard to know selected button,https://github.com/numworks/epsilon/issues/597
2018-9/27,2018-7/2,[Minor] Serial number on calc is not in the same format as on the workshop,https://github.com/numworks/epsilon/issues/598
,2018-7/2,Graphic menu suggestions,https://github.com/numworks/epsilon/issues/599
,2018-7/3,Exponential complex numbers only in radians,https://github.com/numworks/epsilon/issues/600
2018-7/10,2018-7/9,Wrong median : Q3 before median (web version),https://github.com/numworks/epsilon/issues/606
2019-10/7,2018-7/12,washed out colors / gamma correction / color correction,https://github.com/numworks/epsilon/issues/609
2018-9/22,2018-7/13,[web emulator] [css] Add user-select: none on .calculator on web emulator page,https://github.com/numworks/epsilon/issues/610
,2018-7/14,[Manual] Rounding error + link error + function name error,https://github.com/numworks/epsilon/issues/611
2018-7/15,2018-7/15,trig function errors,https://github.com/numworks/epsilon/issues/612
2018-7/18,2018-7/16,Python Interpreter : function bin,https://github.com/numworks/epsilon/issues/613
,2018-7/21,Some keys don't work well on Chrome,https://github.com/numworks/epsilon/issues/617
2019-3/15,2018-7/21,Web simulator have issue with dead key,https://github.com/numworks/epsilon/issues/618
,2018-8/13,No size or memory limit mentioned,https://github.com/numworks/epsilon/issues/623
2020-3/6,2018-8/13,Matrix containing matrix doesn't work,https://github.com/numworks/epsilon/issues/624
2020-3/6,2018-8/24,Battery icon issue,https://github.com/numworks/epsilon/issues/633
,2018-8/26,"Plot 3d graph (x,y,z)",https://github.com/numworks/epsilon/issues/637
,2018-9/3,Allow for python functions to be run from the calculate app,https://github.com/numworks/epsilon/issues/640
2018-9/6,2018-9/5,Make an apk app ?,https://github.com/numworks/epsilon/issues/643
2018-10/19,2018-9/7,Extra icon display,https://github.com/numworks/epsilon/issues/645
2019-3/13,2018-9/13,Displayed content larger than screen,https://github.com/numworks/epsilon/issues/649
2020-3/6,2018-9/13,Crash when manipulating 9x9 matrixes with big decimal numbers,https://github.com/numworks/epsilon/issues/650
2018-9/16,2018-9/14,Error on bin(x) function. ( hex(x) and oct(x) working fine ),https://github.com/numworks/epsilon/issues/651
2019-3/15,2018-9/16,Epsilon Retro,https://github.com/numworks/epsilon/issues/653
,2018-9/19,[Python] lambda functions,https://github.com/numworks/epsilon/issues/654
,2018-9/19,Long lines in Python editor,https://github.com/numworks/epsilon/issues/655
2018-9/21,2018-9/20,Computing log(100) doesn't yield an exact 2,https://github.com/numworks/epsilon/issues/656
2021-11/18,2018-9/20,Toolbox should have a used recently entry,https://github.com/numworks/epsilon/issues/657
,2018-9/20,axes range should be extended,https://github.com/numworks/epsilon/issues/658
2019-1/11,2018-9/23,Function Orthonormal preadjustment loses normality in Zoom,https://github.com/numworks/epsilon/issues/665
2020-5/4,2018-9/23,Setting the table's interval doesn't work without changing parameters,https://github.com/numworks/epsilon/issues/666
2019-1/11,2018-9/23,[Manual] Some typos in English version.,https://github.com/numworks/epsilon/issues/667
2020-3/6,2018-9/24,Accents and Diacritical Marks,https://github.com/numworks/epsilon/issues/673
2018-9/27,2018-9/25,Saving in js version,https://github.com/numworks/epsilon/issues/682
2018-10/4,2018-9/26,[Simulator] Window is blank in macOS Mojave,https://github.com/numworks/epsilon/issues/688
2022-6/6,2018-9/28,"[Statistics/Regression] Additional functionality (e.g. more useful stats, copying cols, etc.)",https://github.com/numworks/epsilon/issues/690
2018-10/4,2018-9/30,issue with the zoom function,https://github.com/numworks/epsilon/issues/694
2018-10/8,2018-10/4,[Poincare] sin function in radian mode behaves differently in Poincare and microPython,https://github.com/numworks/epsilon/issues/697
,2018-10/4,python shell and kandinsky show special characters as garbage,https://github.com/numworks/epsilon/issues/698
,2018-10/5,copying a matrix copies double-brackets,https://github.com/numworks/epsilon/issues/699
2018-10/8,2018-10/5,hide underscore-prefixed functions and variables in python shell,https://github.com/numworks/epsilon/issues/700
2018-10/5,2018-10/5,random numbers behave strangely in sequence containing random(),https://github.com/numworks/epsilon/issues/702
