['additions'],['closedAt'],['createdAt'],['deletions'],['merged'],['mergedAt'],['paticipants'],['publishedAt'],['title']
280,2013-10/21,2013-10/21,39,False,,2,2013-10/21,INT-3069 Add Global Gateway Method Metadata
318,2013-10/23,2013-10/23,87,False,,2,2013-10/23,INT-2629 Extract Gateway Argument Mapping Strategy
221,2013-11/24,2013-10/24,87,False,,2,2013-10/24,INT-3177: generic RedisTemplate for PublishingMH
772,2013-11/24,2013-10/24,34,False,,2,2013-10/24,INT-2500: Add annotations global configurations
363,2013-11/26,2013-10/26,342,False,,3,2013-10/26,INT-3055: HTTP Outbound uri-variables-expression
169,2013-10/27,2013-10/27,78,False,,2,2013-10/27,INT-3178 Defer Publishing of TCP Open Event
34,2013-10/27,2013-10/27,51,False,,2,2013-10/27,INT-2961 Make ARPMH.onInit() Final; Add doInit()
29,2013-10/28,2013-10/28,11,False,,2,2013-10/28,INT-3180: Fix `FtpParserInboundTests`
102,2013-10/28,2013-10/28,27,False,,2,2013-10/28,INT-2664: (S)FTP Inbound: preserve file timestamp
665,2013-11/29,2013-10/29,395,False,,2,2013-10/29,INT-3014: Introduce Redis Queue Adapters
111,2013-10/29,2013-10/29,8,False,,2,2013-10/29,INT-3181: Improve JdbcChannelMS usingIdCache doc
64,2013-10/30,2013-10/30,12,False,,2,2013-10/30,INT-1362-2: Reset RequestContextHolder in tests
274,2013-10/30,2013-10/30,7,False,,2,2013-10/30,INT-3185 Fix Direct Handlers When Exposed as MBean
132,2013-10/30,2013-10/30,9,False,,2,2013-10/30,INT-3186 Fix Metrics For Direct MessageHandler
113,2013-10/30,2013-10/30,12,False,,2,2013-10/30,INT-3182 Fix JMX Operation Invoking With Primitive
71,2013-10/31,2013-10/31,8,True,2013-10/31,2,2013-10/31,INT-3188 Make Direct Handler Call Tests Robust
41,2013-11/31,2013-10/31,24,False,,2,2013-10/31,INT-2953 Use Buffered In/Out Streams for Files
34,2013-11/31,2013-10/31,11,True,2013-11/31,2,2013-10/31,INT-3183 Document the IMBE 'id' Attribute
8,2013-11/31,2013-10/31,1,False,,2,2013-10/31,INT-3175 Add Caution About Apache HTTP Client
194,2013-11/31,2013-10/31,17,False,,2,2013-10/31,INT-2628 Add ObjectNamingStrategy to IMBE
7,2013-11/1,2013-11/1,6,False,,2,2013-11/1,INT-2930: Mention correct SI version in Docs
10,2013-11/2,2013-11/2,5,False,,2,2013-11/2,INT-3190 Fix Package Tangle (JsonHeaders)
992,2013-11/2,2013-11/2,53,False,,2,2013-11/2,INT-3017: Redis Queue Adapters: Namespace support
37,2013-11/3,2013-11/3,0,False,,2,2013-11/3,"Added support for ""flatten-map"" attribute in object-to-map transformer."
70,2013-11/3,2013-11/3,1,False,,2,2013-11/3,https://jira.springsource.org/browse/INT-3193
68,2013-11/4,2013-11/4,52,False,,2,2013-11/4,INT-3154/INT-3137 JavaDoc Formatting
47,2013-11/4,2013-11/4,22,True,2013-11/4,2,2013-11/4,INT-3064 Message ID Generation
197,2013-11/5,2013-11/5,43,False,,2,2013-11/5,INT-3196: RedisQueueMDE: add recoveryInterval
18,2013-11/5,2013-11/5,16,False,,2,2013-11/5,INT-3167: Polishing Twitter documentation
649,2013-11/6,2013-11/6,19,False,,2,2013-11/6,INT-3047 SFTP Multiplex Over Single Connection
58,2013-11/6,2013-11/6,5,False,,2,2013-11/6,INT-3198: Add 'recovery-interval' for redis-q-c-a
86,2013-11/6,2013-11/6,15,False,,2,2013-11/6,INT-2946: Add redis:i-c-a `topic-patterns` attr.
311,2013-11/6,2013-11/6,31,False,,2,2013-11/6,INT-3100 Support Remote File Streaming (Inbound)
139,2013-11/6,2013-11/6,27,False,,2,2013-11/6,INT-2421 Support 'container-class' on JMS MDCA
618,2013-11/7,2013-11/7,38,True,2013-11/7,2,2013-11/7,INT-2898 Add Persistent FileListFilters
349,2013-11/7,2013-11/7,49,False,,3,2013-11/7,INT-2562: JPA: add 'flush' operation
451,2013-11/8,2013-11/8,151,False,,2,2013-11/8,INT-3199: Fix inconsistency for candidate methods
943,2013-11/11,2013-11/11,69,False,,2,2013-11/11,INT-2269 Add HeaderChannelRegistry
395,2013-11/11,2013-11/11,247,True,2013-11/11,2,2013-11/11,INT-3203 Introduce RemoteFileTemplate
441,2013-11/12,2013-11/12,136,False,,2,2013-11/12,INT-3204 RemoteFileTemplate Phase II
1734,2013-11/14,2013-11/14,703,False,,2,2013-11/14,INT-3143: Add `ConfigurableMongoDbMessageStore`
1166,2013-11/15,2013-11/15,348,False,,2,2013-11/15,INT-3088 (S)FTP Outbound Gateway - PUT and MPUT
464,2013-11/15,2013-11/15,5,False,,2,2013-11/15,INT-3140: Add `#xpath()` SpEL function support
179,2013-11/15,2013-11/15,0,False,,2,2013-11/15,INT-2500: Add support of `META-INF/spring.integration.properties`
308,2013-11/18,2013-11/18,133,False,,3,2013-11/18,INT-2491: Scripting: Variables improvements
116,2013-11/18,2013-11/18,3,False,,2,2013-11/18,INT-2870/INT-2714 Document IP MessageHeaders
13,2013-11/18,2013-11/18,0,False,,2,2013-11/18,INT-2997 Document Endpoint Inner Bean Names
32,2013-11/19,2013-11/19,11,False,,2,2013-11/19,INT-3209 DefaultFileNameGenerator - SpEL Parsing
232,2013-11/19,2013-11/19,199,False,,3,2013-11/19,INT-3210: JDBC & JPA: optimize SpEL parsing
204,2013-11/19,2013-11/19,36,False,,2,2013-11/19,INT-3211 TCP Interceptor Events; Test Polishing
63,2013-11/19,2013-11/19,28,False,,3,2013-11/19,INT-3085: Use `RedisProperties` from `RMDStore`
14,2013-11/20,2013-11/20,12,False,,2,2013-11/20,INT-3212: Fix some failed tests from CI
82,2013-11/20,2013-11/20,15,False,,2,2013-11/20,INT-3159: JPA: Add `max-results` alias attribute
28,2013-11/20,2013-11/20,2,False,,2,2013-11/20,INT-3214 Event Adapter Stop All Events
6,2013-11/21,2013-11/21,6,True,2013-11/21,2,2013-11/21,INT-3213 Fix Package Tangle
25,2013-11/21,2013-11/21,47,True,2013-11/21,2,2013-11/21,INT-3215: Redis: Squash `ZSet` tests to one
11,2013-11/21,2013-11/21,3,True,2013-11/21,2,2013-11/21,INT-2501: Set `CI#autoCreate` from INT properties
270,2013-11/22,2013-11/22,203,False,,2,2013-11/22,INT-3006: Resolve 'maxSubscribers' from INT props
144,2013-11/24,2013-11/24,9,True,2013-11/24,2,2013-11/24,INT-3216 MGS Reaper Improvements
99,2013-11/25,2013-11/25,62,False,,2,2013-11/25,INT-3217 Update Default Spring to 3.2.5
22,2013-11/27,2013-11/27,294,True,2013-11/27,2,2013-11/27,INT-3189 Fix JavaDocs
18,2013-12/4,2013-12/4,11,False,,2,2013-12/4,INT-3223 Tail - Exclusive Attributes
42,2013-12/6,2013-12/6,12,False,,2,2013-12/6,INT-3227 Fix Race Condition for WARN Log
28,2013-12/9,2013-12/9,2,True,2013-12/9,2,2013-12/9,INT-3219: Document Retry Exception Classification
46,2013-12/9,2013-12/9,801,False,,2,2013-12/9,INT-3228: Remove previous versions' deprecations
25,2013-12/9,2013-12/9,7,True,2013-12/9,2,2013-12/9,INT-3223 Polishing
2,2013-12/10,2013-12/10,2,True,2013-12/10,2,2013-12/10,INT-3231: Fix Tail setters types for SPR 3.1.x
100,2013-12/10,2013-12/10,23,False,,2,2013-12/10,Added support for 'load-balancer-ref'. Added tests and updated documentation.
19,2013-12/11,2013-12/11,101,False,,2,2013-12/11,INT-3221: Deprecate MessageTransformingCI
3,2013-12/11,2013-12/11,3,False,,2,2013-12/11,"INT-3220,INT-3224: Fix Twitter & Channel docs"
111,2013-12/11,2013-12/11,19,False,,2,2013-12/11,INT-3230 Added support for 'load-balancer-ref' attribute
7,2013-12/11,2013-12/11,2,False,,2,2013-12/11,INT-3232: RedisQMDE: Polish log Exceptions
235,2013-12/11,2013-12/11,9,False,,2,2013-12/11,INT-3043 Add Endpoint Quick Reference Table
104,2013-12/12,2013-12/12,102,False,,2,2013-12/12,INT-3148: Add MetadataStore Chapter
611,2013-12/12,2013-12/12,190,False,,2,2013-12/12,"INT-3233 NIO, Windows 7 and Java 7/8"
42,2013-12/13,2013-12/13,7,False,,2,2013-12/13,INT-3235 Make GatewayMethodMetadata Public
396,2013-12/13,2013-12/13,412,False,,2,2013-12/13,INT-3149: Cleanup of the What's New
1,2013-12/15,2013-12/15,0,False,,3,2013-12/15,INT-2525: Added 'Connection' as a possible HTTP response header
16364,2013-12/16,2013-12/16,29,True,2013-12/16,2,2013-12/16,INT-3208 Create 4.0 Schemas
7,2013-12/16,2013-12/16,7,False,,2,2013-12/16,INT-3187 Uncomment JMX Test Case
3,2013-12/16,2013-12/16,16,False,,2,2013-12/16,INT-3160: IRMHM: use protected method from super
31,2013-12/17,2013-12/17,136,True,2013-12/17,2,2013-12/17,INT-3156: Resolve deprecations according to SPR 4
45,2013-12/17,2013-12/17,9,False,,2,2013-12/17,INT-3184: Test HTTP Matrix Variables
34,2013-12/17,2013-12/17,35,False,,2,2013-12/17,INT-3165: Deprecate Jackson 1.x usage
71,2013-12/17,2013-12/17,20,True,2013-12/17,2,2013-12/17,INT-3052 RestTemplate with TypeReference for HTTP
995,2013-12/17,2013-12/17,1036,True,2013-12/17,2,2013-12/17,INT-3242 Final Polish for 4.0.0.M2
62,2013-12/20,2013-12/20,3,True,2013-12/20,2,2013-12/20,INT-3248 Suppress HeaderChannelRegistry Warning
140,2014-1/25,2013-12/25,178,False,,2,2013-12/25,INT-3246: MessageHandlingException refactoring
531,2014-2/30,2013-12/30,274,False,,2,2013-12/30,INT-3250: Add @EnableIntegration infrastructure
62,2014-1/30,2013-12/30,106,False,,2,2013-12/30,INT-3241: Upgrade Gradle and some dependencies
35,2014-1/2,2014-1/2,5,False,,2,2014-1/2,INT-3240: i-c-a-parser: Fix gen. MessageSource id
222,2014-1/2,2014-1/2,333,False,,2,2014-1/2,INT-3253: Get rid of EasyMock dependency
45,2014-1/3,2014-1/3,18,False,,2,2014-1/3,INT-3254 Add reply-timeout to AMQP i-b-gateway
41,2014-1/3,2014-1/3,25,True,2014-1/3,2,2014-1/3,INT-3252 Fix AlternativeJdkIdGenerator
39,2014-1/7,2014-1/7,12,False,,2,2014-1/7,INT-3257 Make AggXmlMValidationEx more convenient
88,2014-1/9,2014-1/9,2,False,,2,2014-1/9,INT-3258: Reduce #xpath Missing Log Entries
2264,2014-1/15,2014-1/15,984,False,,2,2014-1/15,INT-3262 JDK8 Javadoc Fixes
7,2014-1/16,2014-1/16,7,True,2014-1/16,2,2014-1/16,INT-3265 Stored Proc Debug Logging
67,2014-1/18,2014-1/18,3,False,,2,2014-1/18,INT-3266 (S)FTP Close Dirty Cached Sessions
18,2014-1/20,2014-1/20,4,False,,2,2014-1/20,INT-3268 Add Simple RemoteFileOperations.get()
68,2014-1/20,2014-1/20,4,False,,2,2014-1/20,INT-3266 (S)FTP Close Dirty Cached Sessions
6,2014-1/21,2014-1/21,5,False,,2,2014-1/21,INT-3244 Fix RedisMessageGroupStoreTests Race Condition
29,2014-1/21,2014-1/21,13,False,,2,2014-1/21,INT-3249: property-placeholder for log-c-a level
78,2014-1/21,2014-1/21,21,False,,2,2014-1/21,INT-2688 Add header-type to xpath-header-enricher
3,2014-1/21,2014-1/21,2,True,2014-1/21,2,2014-1/21,INT-3237 Add 2014 Copyright; Fix What's New
138,2014-1/23,2014-1/23,15,True,2014-1/23,2,2014-1/23,INT-3273 Fix Tests For Spring AMQP 1.3.x
7,2014-1/23,2014-1/23,276,False,,2,2014-1/23,INT-3274: build.gradle: BUILD-SNAPSHOT condition
29,2014-1/23,2014-1/23,27,False,,2,2014-1/23,INT-3271 Revert MessageHandlingException Ctor Use
122,2014-1/27,2014-1/27,29,False,,2,2014-1/27,INT-3005: Add throwExceptionOnLateReply property
154,2014-1/27,2014-1/27,189,False,,2,2014-1/27,INT-3130: Add result-type to <o-to-j-transformer>
32,2014-1/27,2014-1/27,7,False,,2,2014-1/27,INT-3243: postpone MVC Handlers detection
181,2014-1/28,2014-1/28,7,False,,2,2014-1/28,INT-3278 AMQP PubSub Redeclare After Conn. Loss
172,2014-1/28,2014-1/28,118,False,,2,2014-1/28,INT-1897: Refactoring for ChannelInterceptors
1,2014-1/29,2014-1/29,1,False,,2,2014-1/29,INT-3279-3.0.x: Fix class tangle
59,2014-1/29,2014-1/29,37,True,2014-1/29,2,2014-1/29,INT-3280 Fix SFTP Class Tangle
65,2014-1/29,2014-1/29,3,False,,2,2014-1/29,INT-3259 Map Inbound JMSPriority to `priority`
171,2014-1/30,2014-1/30,20,False,,1,2014-1/30,INT-3282: Add `BrokerRunning` Rule
16,2014-2/31,2014-1/31,45,False,,2,2014-1/31,INT-3283: Prevent `AbstractSelectableChannel` NPE
514,2014-2/5,2014-2/5,225,False,,2,2014-2/5,INT-3284: Add 'spring.factories' infrastructure
218,2014-2/5,2014-2/5,48,False,,2,2014-2/5,INT-3286: Add `@MessageHistory`
23,2014-2/6,2014-2/6,4,True,2014-2/6,2,2014-2/6,INT-3289 FileWMH - Improve Exception Message
91,2014-2/7,2014-2/7,2,False,,2,2014-2/7,INT-3285: Fix AMQP `JsonHeaders` regression
100,2014-2/7,2014-2/7,1,False,,2,2014-2/7,INT-3292: Add support for Boot AutoConfiguration
29,2014-2/7,2014-2/7,1,False,,2,2014-2/7,INT-3290 ByteArraySingleTerminatorSerializer does not support multiple s...
301,2014-2/10,2014-2/10,38,False,,4,2014-2/10,INT-3295 Datatype Channel : Use MessageConverter
105,2014-2/11,2014-2/11,4,False,,2,2014-2/11,INT-3293: Add Lambda strategies
727,2014-3/11,2014-2/11,145,False,,2,2014-2/11,INT-3297: Add `@MessagingGateway` support
30,2014-2/12,2014-2/12,0,True,2014-2/12,2,2014-2/12,INT-3295 Add Doc For Global MessageConverter
38,2014-2/18,2014-2/18,56,False,,2,2014-2/18,INT-3300: Fix `MS` ref regression for i-c-adapter
21,2014-2/21,2014-2/21,18,False,,3,2014-2/21,INT-3307 Twitter: Upgrade Spring Social Twitter to 1.1.0
912,2014-3/22,2014-2/22,118,False,,4,2014-2/22,INT-3308 SubscribableChannel Optimization
1763,2014-3/23,2014-2/23,422,False,,2,2014-2/23,INT-3309 Pluggable MessageBuilder
35,2014-2/23,2014-2/23,4,False,,2,2014-2/23,INT-3310 Fix Syslog Error on Socket Close
16,2014-2/24,2014-2/24,1,False,,2,2014-2/24,INT-3306 Document Release Strategy POJO Limitation
43,2014-3/3,2014-3/3,28,False,,2,2014-3/3,INT-1834: Register beans for annotated handlers
90,2014-3/4,2014-3/4,2,False,,2,2014-3/4,INT-3305 SFTP Close Session on Error
166,2014-3/4,2014-3/4,10,False,,2,2014-3/4,INT-3298 WARN if `RSFB` Falls Back to SeqSizeRS
166,2014-3/4,2014-3/4,10,True,2014-3/4,2,2014-3/4,INT-3298 WARN if `RSFB` Falls Back to SeqSizeRS
79,2014-3/4,2014-3/4,22,False,,2,2014-3/4,INT-3312: Add support for `outputChannelName`
1,2014-3/4,2014-3/4,1,False,,2,2014-3/4,INT-3299 Remove Unneeded Dependency From IP
9,2014-3/4,2014-3/4,0,False,,2,2014-3/4,INT-3404 Clarify Router Attributes
36,2014-3/4,2014-3/4,3,True,2014-3/4,2,2014-3/4,INT-3294 Support Implicit Input Channel with Ann.
83,2014-3/5,2014-3/5,13,False,,2,2014-3/5,INT-3313: Fix JMS-outbound requires-reply logic
363,2014-3/6,2014-3/6,34,False,,2,2014-3/6,INT-3288 JMS 'session-transacted' Attribute
64,2014-3/7,2014-3/7,31,False,,2,2014-3/7,INT-3314: Fix BeanFactory population for `SAH`
55,2014-3/9,2014-3/9,40,True,2014-3/9,2,2014-3/9,INT-3315 Use Non-Peristent AMQ Broker for Tests
4,2014-3/10,2014-3/10,2,True,2014-3/10,2,2014-3/10,INT-3316 BeanFactoryTypeConverter Concurrency
457,2014-3/10,2014-3/10,55,False,,2,2014-3/10,INT-3041 Add Namespace Support For Retry Advice
282,2014-3/11,2014-3/11,165,False,,2,2014-3/11,INT-3317: Remove `comparator` from `resequencer`
363,2014-3/11,2014-3/11,178,False,,2,2014-3/11,INT-3319 Fix BeanFactory Propagation
103,2014-3/12,2014-3/12,15,False,,3,2014-3/12,Poller element in http outbound adapter and gateway
14,2014-3/12,2014-3/12,19,False,,2,2014-3/12,INT-3320: Polishing for dependencies
42,2014-3/12,2014-3/12,44,False,,2,2014-3/12,INT-3321: Get rid of `powermock` dependency
143,2014-3/12,2014-3/12,9,False,,2,2014-3/12,INT-3322 JDBC i-c-a SpEL Select ParameterSource
105,2014-3/13,2014-3/13,52,False,,2,2014-3/13,INT-3324: Simple refactoring to `Routers`
850,2014-3/14,2014-3/14,70,False,,2,2014-3/14,INT-3325 Add Redis Channel Message Group Store
401,2014-3/17,2014-3/17,36,False,,2,2014-3/17,INT-3326: Add `GlobalChannelInterceptor` annotation
153,2014-3/17,2014-3/17,18,False,,2,2014-3/17,INT-3328: Add `EnablePublisher` annotation
605,2014-3/18,2014-3/18,169,False,,2,2014-3/18,INT-3330: Add `EnableIntegrationMBeanExport` annotation
372,2014-3/18,2014-3/18,66,False,,2,2014-3/18,INT-3332 GlobalChannelInterceptorBeanPostProcessor
423,2014-3/20,2014-3/20,35,False,,2,2014-3/20,INT-3331: add `ChannelSecurityInterceptorFB`
215,2014-3/21,2014-3/21,17,False,,2,2014-3/21,INT-3336 Add error-channel to MQTT m-d-c-a
295,2014-3/24,2014-3/24,137,False,,2,2014-3/24,INT-3337: `MongoDbMessageStore` refactoring
135,2014-3/25,2014-3/25,4,False,,2,2014-3/25,INT-3342 Allow Custom TypeLocator for SpEL
20,2014-3/28,2014-3/28,26,False,,2,2014-3/28,INT-2743: improve `<header-enricher>.<priority>`
888,2014-3/28,2014-3/28,5,False,,2,2014-3/28,INT-2918: Add Redis Outbound Command Gateway
8,2014-3/28,2014-3/28,3,False,,2,2014-3/28,INT-3346: Make `CMDbMS.MessageDocument` auditable
315,2014-3/31,2014-3/31,138,False,,2,2014-3/31,INT-3327: Add `IntegrationConverter` annotation
5,2014-4/1,2014-4/1,2,True,2014-4/1,2,2014-4/1,Update JavaMail dependencies
521,2014-4/1,2014-4/1,140,True,2014-4/1,2,2014-4/1,INT-3349 BeanFactory Propagation
9,2014-4/2,2014-4/2,1,False,,2,2014-4/2,"INT-3350: Register IntRMHM, if Servlet is present"
388,2014-4/2,2014-4/2,22,False,,2,2014-4/2,INT-2595: Add time-based `ReleaseStrategy` option
494,2014-4/2,2014-4/2,73,False,,3,2014-4/2,INT-3351: Add `@Poller` for Messaging annotations
1193,2014-4/3,2014-4/3,2,False,,2,2014-4/3,INT-3352 RedisLockRegistry
1121,2014-4/4,2014-4/4,413,False,,2,2014-4/4,INT-3338: MongoMS: add `priority` and `sequence`
12,2014-4/4,2014-4/4,9,True,2014-4/4,2,2014-4/4,INT-3354 Fix Priority Order in RedisPCMS
479,2014-4/6,2014-4/6,54,False,,2,2014-4/6,INT-3353 Concurrent RedisMetadataStore
488,2014-4/7,2014-4/7,414,False,,2,2014-4/7,INT-3339: Add `priority` to the `JdbcChannelMS`
52,2014-4/7,2014-4/7,34,True,2014-4/7,2,2014-4/7,INT-3358: Make `MutableMessage` package protected
235,2014-4/7,2014-4/7,52,False,,2,2014-4/7,"INT-3355 Improve Redis Tests, RedisLockReg.list()"
311,2014-4/8,2014-4/8,6,False,,2,2014-4/8,INT-3359: Add `GemfireLockRegistry`
210,2014-4/8,2014-4/8,42,False,,2,2014-4/8,INT-3355 Improve Redis Tests 3.0.x Backport
23,2014-4/8,2014-4/8,17,True,2014-4/8,2,2014-4/8,INT-3360 Fix Package Tangle
253,2014-4/8,2014-4/8,56,False,,2,2014-4/8,INT-3355 Improve Redis Tests 2.2.x Backport
1098,2014-4/8,2014-4/8,177,False,,2,2014-4/8,INT-1939 Twitter Search Outbound Gateway
366,2014-4/9,2014-4/9,88,False,,2,2014-4/9,INT-3356: Add `InboundChannelAdapter` annotation
101,2014-4/10,2014-4/10,11,False,,2,2014-4/10,INT-3365: Add `SmartLifecycle` for annotations
193,2014-4/10,2014-4/10,59,False,,2,2014-4/10,INT-3361 Add AMQP DeliveryMode Attribute
61,2014-4/11,2014-4/11,27,False,,2,2014-4/11,INT-3368: `SyslogToMapTrans`: make `TAG` optional
52,2014-4/12,2014-4/12,32,True,2014-4/12,2,2014-4/12,INT-3101 Allow PPC for 'durable' in GF CQ Adapter
371,2014-4/12,2014-4/12,140,False,,2,2014-4/12,INT-2738 Add Missing `getComponentType()` Methods
289,2014-4/13,2014-4/13,29,False,,2,2014-4/13,INT-2975: Add `ValueExpression` for typed SpEL
328,2014-4/14,2014-4/14,22,False,,2,2014-4/14,INT-3367: Add `GemfireMetadataStore`
199,2014-4/14,2014-4/14,13,False,,2,2014-4/14,INT-2352 Support Control-Bus Atomic Router Updates
64,2014-4/15,2014-4/15,17,False,,2,2014-4/15,INT-3373: Make Messaging Annotations as Meta
135,2014-4/15,2014-4/15,51,True,2014-4/15,2,2014-4/15,INT-3374 Fix Package Tangle; Part I
272,2014-4/15,2014-4/15,269,True,2014-4/15,2,2014-4/15,INT-3374 Fix Package Tangle; Part II
85,2014-4/15,2014-4/15,12,False,,2,2014-4/15,INT-3372 Add NamedComponent to Remaining MsgSrcs
42,2014-4/16,2014-4/16,12,True,2014-4/16,2,2014-4/16,Specify group and module for all exclusions in non-test configurations
9,2014-4/16,2014-4/16,2,False,,2,2014-4/16,INT-3357 Update Quick Reference Table
72,2014-4/16,2014-4/16,42,True,2014-4/16,2,2014-4/16,INT-2076 Polish (S)FTP Filter Docbook
38,2014-4/16,2014-4/16,10,False,,2,2014-4/16,INT-2974 Document Context Lifecycle + Fix
91,2014-4/16,2014-4/16,12,False,,2,2014-4/16,INT-2586 FTP Session Factory: Expose Timeout Props
789,2014-4/17,2014-4/17,227,False,,2,2014-4/17,INT-3376 Support Meta-Annotation Att. Override
309,2014-4/22,2014-4/22,106,False,,2,2014-4/22,INT-2879: JPA Retrieving: add `id-expression`
54,2014-4/22,2014-4/22,0,False,,2,2014-4/22,INT-2464: Add Mapping Method Args samples to Docs
196,2014-4/22,2014-4/22,21,False,,2,2014-4/22, INT-3065: Add `tweet-data-expression` for Update
527,2014-4/23,2014-4/23,184,False,,2,2014-4/23,INT-3382: Add MG `LazyLoadMessagesInterceptor`
66,2014-6/23,2014-4/23,107,False,,3,2014-4/23,INT-3383: Update to Smack 4.0.0
236,2014-4/23,2014-4/23,164,True,2014-4/23,2,2014-4/23,INT-3379 - Allow Placeholders for Enums
368,2014-4/23,2014-4/23,99,False,,2,2014-4/23,INT-3385 AMQP Support MANUAL Ack Mode
75,2014-4/24,2014-4/24,79,False,,2,2014-4/24,"INT-3311,INT-3377: Update Spring-* dependencies"
8,2014-4/24,2014-4/24,0,True,2014-4/24,2,2014-4/24,Update tests to be compatible with Spring Web Services 2.2
200,2014-4/24,2014-4/24,30,False,,2,2014-4/24,INT-3382 Support Easier Aggregator Extensions
556,2014-4/25,2014-4/25,35,False,,2,2014-4/25,"INT-3380 Add `@Bean`'s `@BridgeTo`, `@BridgeFrom`"
8,2014-4/25,2014-4/25,2,False,,2,2014-4/25,INT-3389 GemFire i-c-a `expression` Docbook
361,2014-4/25,2014-4/25,127,False,,2,2014-4/25,INT-1956 TCP: Emit Stream Decoding Events
635,2014-4/28,2014-4/28,92,False,,2,2014-4/28,INT-3381: Messaging Annotations on `@Bean` method
137,2014-4/28,2014-4/28,5,False,,2,2014-4/28,INT-3375: Docs for Messaging Annotations
1,2014-4/29,2014-4/29,3,False,,2,2014-4/29,INT-3392 Fix Package Tangle
0,2014-4/29,2014-4/29,36,False,,1,2014-4/29,INT-3393: Remove Boot stuff
38,2014-5/1,2014-5/1,0,True,2014-5/1,2,2014-5/1,INT-3397 Add spring-integration-bom
40,2014-5/2,2014-5/2,32,False,,3,2014-5/2,Add the Spring IO Platform plugin
10,2014-5/2,2014-5/2,5,False,,2,2014-5/2,INT-3399 Update spring-retry to 1.1.0
75,2014-5/5,2014-5/5,89,False,,2,2014-5/5,INT-3394: Use Jedis client from tests
1,2014-5/6,2014-5/6,1,False,,3,2014-5/6,Update preface docs for Java 8 compatibility
7,2014-5/7,2014-5/7,24,True,2014-5/7,2,2014-5/7,INT-3400 Fix Preface for 4.0.x
3,2014-5/12,2014-5/12,3,True,2014-5/12,2,2014-5/12,INT-3398 Polish Javadocs
115,2014-5/16,2014-5/16,64,True,2014-5/16,2,2014-5/16,INT-3407: Fix TX-sync-processor potential NPE
13,2014-5/16,2014-5/16,9,True,2014-5/16,2,2014-5/16,INT-3409 Update to Spring AMQP 1.3.3
350,2014-5/16,2014-5/16,44,False,,2,2014-5/16,INT-3408: Fix `IRHolder` TX-sync inconsistency
945,2014-5/19,2014-5/19,188,False,,2,2014-5/19,INT-3386: Add `GroupMetadataAggregator`
439,2014-5/19,2014-5/19,8,False,,2,2014-5/19,INT-3410 TCP NIO Deadlock with Bound TE
79,2014-5/20,2014-5/20,22,False,,3,2014-5/20,INT-3405 JMSCorrelationID* for JMSOutboundGateway
172,2014-5/20,2014-5/20,7,True,2014-5/20,2,2014-5/20,INT-3386 Improve Aggregator Performance
13,2014-5/21,2014-5/21,14,False,,2,2014-5/21,INT-3403: Upgrade Spring IO dependencies
140,2014-5/21,2014-5/21,1,False,,2,2014-5/21,INT-3413 Emit Event When an Agg. Expires a Group
560,2014-6/24,2014-5/24,58161,False,,2,2014-5/24,INT-3418: Prepare 4.1 VERSION
23,2014-5/29,2014-5/29,5,True,2014-5/29,2,2014-5/29,INT-3423 Fix Expression-Based Splitter
39,2014-6/6,2014-6/6,14,False,,3,2014-6/6,INT-3431: Fix `RecipientListRouter.onInit()`
30,2014-6/9,2014-6/9,8,True,2014-6/9,2,2014-6/9,INT-3431-4.0.x: Fix `RecipientListRouter.onInit()`
51,2014-6/9,2014-6/9,25,False,,2,2014-6/9,INT-3431: Fix `RecipientListRouter.onInit()`
356,2014-6/10,2014-6/10,143,False,,3,2014-6/10,INT-3433 commit
100,2014-6/15,2014-6/15,23,False,,2,2014-6/15,INT-3442 `RedisQMDE` delay `stop` until last read
3,2014-6/17,2014-6/17,3,False,,2,2014-6/17,Int 3443
128,2014-6/17,2014-6/17,4,False,,2,2014-6/17,INT-3430 AMQP Outbound: Add Eager Connect
7,2014-6/17,2014-6/17,0,False,,2,2014-6/17,INT-3429 AMQP Publisher Confirm Config Improvement
31,2014-6/17,2014-6/17,2,False,,2,2014-6/17,INT-3416 Reset SMS.copyOnGet By Default
6,2014-6/19,2014-6/19,3,False,,2,2014-6/19,INT-3445: Fix `PublisherRegistrar` NPE
2,2014-6/19,2014-6/19,0,False,,1,2014-6/19,gradlew debug
102,2014-6/20,2014-6/20,67,False,,2,2014-6/20,INT-3444 Improve AMQP Endpoint Docs
389,2014-6/20,2014-6/20,158,False,,3,2014-6/20,INT-3433 NIO Thread Starvation with Fixed Pool
59,2014-6/21,2014-6/21,6,False,,2,2014-6/21,INT-3451 AMQP - 'missing-queues-fatal' Attribute
10,2014-6/24,2014-6/24,2,True,2014-6/24,3,2014-6/24,Fixed infinite loop described in INT-3453.
150,2014-6/24,2014-6/24,7,False,,2,2014-6/24,INT-3453 Race Condition in NIO Connection
2,2014-6/25,2014-6/25,10,True,2014-6/25,1,2014-6/25,"Revert ""Fixed infinite loop described in INT-3453."""
134,2014-6/25,2014-6/25,3,False,,3,2014-6/25,INT-3453 Fix NIO Connection Race Condition
2564,2014-8/28,2014-6/28,1,False,,3,2014-6/28,INT-1197: Add support for WebSockets: client side
170,2014-7/30,2014-6/30,163,False,,2,2014-6/30,INT-3458: Compatibility with Spring Framework 4.1
