['additions'],['closedAt'],['createdAt'],['deletions'],['merged'],['mergedAt'],['paticipants'],['publishedAt'],['title']
124,2019-6/3,2019-6/3,18,False,,3,2019-6/3,Improve FreeMarker tests in spring-webmvc and spring-context-support
27,2019-6/3,2019-6/3,14,False,,3,2019-6/3,Fix MockHttpServletRequest.setCookies to produce single Cookie header
11,2019-10/4,2019-6/4,1,False,,5,2019-6/4, nice to have : add empty value check
7,2019-6/7,2019-6/7,28,True,2019-6/7,3,2019-6/7,Simplify comparison of primitives
11,2019-6/9,2019-6/9,20,True,2019-6/9,3,2019-6/9,Simplify String concatenation
1,2019-6/9,2019-6/9,9,False,,4,2019-6/9,Use try with resources
118,2019-7/12,2019-6/12,5,False,,4,2019-6/12,Add queryParams and replaceQueryParams with Collection to UriBuilder
2,2019-6/13,2019-6/13,1,True,2019-6/13,3,2019-6/13,Add since for JettyClientHttpConnector change
10,2019-6/13,2019-6/13,2,False,,3,2019-6/13,Ignore null HttpMessageConverter in RestTemplate and HttpMessageConverterExtractor
10,2019-6/15,2019-6/15,2,False,,4,2019-6/15,Ignore null HttpMessageConverter in RestTemplate and HttpMessageConverterExtractor
41,2019-6/15,2019-6/15,2,False,,4,2019-6/15,Support target type in MockMvcResultMatchers.jsonPath()
2,2019-6/17,2019-6/17,2,False,,3,2019-6/17,Fix typo
1,2019-11/17,2019-6/17,0,False,,6,2019-6/17,Update build.gradle
2,2019-6/17,2019-6/17,3,True,2019-6/17,3,2019-6/17,Polish MappingMediaTypeFileExtensionResolver.addFileExtension()
69,2019-6/17,2019-6/17,79,False,,4,2019-6/17,Polishing 'Enhancer'
1,2019-6/19,2019-6/19,1,False,,3,2019-6/19,Polish YamlProcessorTests.flattenedMapIsSameAsPropertiesButOrdered()
18,2019-6/20,2019-6/20,19,False,,3,2019-6/20,Polish FormattingConversionServiceTests
13,2019-6/20,2019-6/20,0,False,,4,2019-6/20,Added application/graphql media type
7299,2019-6/21,2019-6/21,4666,False,,2,2019-6/21,Virtil
0,2019-6/21,2019-6/21,0,False,,4,2019-6/21,Merge pull request #1 from spring-projects/master
1,2019-6/22,2019-6/22,1,True,2019-6/22,3,2019-6/22,Fix typo in CONTRIBUTING.md
0,2019-6/24,2019-6/24,0,False,,5,2019-6/24,Merge pull request #1 from spring-projects/master
13,2019-7/24,2019-6/24,11,False,,4,2019-6/24,RSocketRequester.ResponseSpec Kotlin extensions issue
0,2019-6/25,2019-6/25,1,True,2019-6/25,3,2019-6/25,Remove duplicate assertion in AnnotatedElementUtilsTests
38,2022-9/25,2019-6/25,14,False,,7,2019-6/25,Handle absolute path on Windows in PathEditor
75,2019-7/26,2019-6/26,0,False,,4,2019-6/26,Add no-op TransactionOperations implementation
1,2019-7/27,2019-6/27,6,False,,4,2019-6/27,Raise log level when bean destruction fails
488,2019-7/28,2019-6/28,117,False,,3,2019-6/28,Generalize ServerResponse and WebClient body methods
0,2019-7/1,2019-7/1,0,False,,5,2019-7/1,creating a branch to support http://jira.springframework.org/browse/S…
205,2019-7/1,2019-7/1,23,False,,4,2019-7/1,[WIP] Discover test config on enclosing class for nested test class
19,2019-7/4,2019-7/4,26,True,2019-7/4,3,2019-7/4,Use StringJoiner where possible to simplify String joining
1,2019-7/4,2019-7/4,1,True,2019-7/4,3,2019-7/4,Rename PathPatternRouteMatcherTest to PathPatternRouteMatcherTests
63210,2019-7/7,2019-7/7,43560,False,,18,2019-7/7,5.0.x
1,2019-7/7,2019-7/7,1,True,2019-7/7,3,2019-7/7,Fix typo in data-access.adoc
53,2019-7/8,2019-7/8,0,False,,4,2019-7/8,Add unit tests for PropertyAccessorUtils
75,2021-11/9,2019-7/9,0,False,,6,2019-7/9,convertList method added
12,2021-11/10,2019-7/10,15,False,,5,2019-7/10,Polish DisposableBeanAdapter
24,2019-7/10,2019-7/10,24,True,2019-7/10,3,2019-7/10,Avoid unnecessary boxing where primitives can be used
1,2019-7/11,2019-7/11,1,False,,4,2019-7/11,Fix typo in UrlPathHelper
2,2019-7/11,2019-7/11,1,False,,4,2019-7/11,Update ISSUE_TEMPLATE.md
2,2019-7/12,2019-7/12,10,True,2019-7/12,4,2019-7/12,Use computeIfAbsent in LocalVariableTableParameterNameDiscoverer
182,2019-7/14,2019-7/14,60,False,,4,2019-7/14,Add multi-prefix comment support for SQL scripts
2,2022-9/14,2019-7/14,1,False,,5,2019-7/14,Fix the bug for method mergeProperties().
1,2019-7/15,2019-7/15,1,False,,4,2019-7/15,Fix dataMimeType and metadataMimeType mixup in precondition check
46,2019-7/16,2019-7/16,1,False,,3,2019-7/16,Treat null path as non-matching pattern in AntPathMatcher
155,2019-7/16,2019-7/16,127,False,,3,2019-7/16,Use StringJoiner where possible to simplify String joining
17,2019-7/17,2019-7/17,1,False,,3,2019-7/17,ForwardedHeaderTransformer preserves escape sequences when applying X-Forwarded-Prefix
160,2022-9/18,2019-7/18,3,False,,4,2019-7/18,Prevent @Conditional from ignoring subsequent bean definition with same name
992,2019-7/20,2019-7/20,30,False,,4,2019-7/20,Support @TestPropertySource as a repeatable annotation
2,2019-7/20,2019-7/20,1,False,,5,2019-7/20,Inconsistent use of getInterfaceMethodIfPossible for init method invocation
1,2019-7/22,2019-7/22,1,False,,4,2019-7/22,Fix typo in webflux.adoc
735,2019-7/23,2019-7/23,198,True,2019-7/23,4,2019-7/23,Provide functionality similar to Spring Boot's BeanTypeRegistry
114,,2019-7/23,18,False,,4,2019-7/23,Support element arrays with MergedAnnotations.from
27,2019-8/23,2019-7/23,6,True,2019-8/23,3,2019-7/23,Introduce interface cache for proxied EntityManager and Query types
5,2019-7/25,2019-7/25,0,False,,3,2019-7/25,Add Javadoc since for Jaxb2XmlDecoder(MimeType...)
1,2019-7/26,2019-7/26,0,True,2019-7/26,3,2019-7/26,Add since tag for ClientResponse.Builder.request()
7,2022-9/26,2019-7/26,7,False,,5,2019-7/26,Make getters public in NamedParameterJdbcTemplate and ParsedSql
94,2022-2/27,2019-7/27,0,False,,3,2019-7/27,Issue-13568: Make PropertySourcesPlaceholderConfigurer call a convert…
46,2020-9/29,2019-7/29,0,False,,3,2019-7/29,Introduce Converter.andThen(...)
15,2020-5/29,2019-7/29,1,False,,3,2019-7/29,@ExceptionHandler to keep nesting beyond the first cause
0,2019-7/30,2019-7/30,1,False,,3,2019-7/30,Remove duplicate assertion in matchWithNullPath()
6,2019-8/31,2019-7/31,12,False,,4,2019-7/31,Use Arrays.copyOf and Arrays.copyOfRange where possible
1,2019-8/1,2019-8/1,1,False,,3,2019-8/1,Polish getTypeForFactoryBean comment
1,2019-8/2,2019-8/2,1,True,2019-8/2,4,2019-8/2,Fix grammar in package-info.java
2,2019-8/2,2019-8/2,2,False,,3,2019-8/2,Fix grammar in integration.adoc
7,2019-8/2,2019-8/2,1,False,,3,2019-8/2,Add a warning to AnnotationReadingVisitorUtils
13,2019-8/3,2019-8/3,2,False,,5,2019-8/3,【infra 38】
0,2019-8/3,2019-8/3,0,False,,4,2019-8/3,Merge pull request #1 from spring-projects/master
92,2019-11/3,2019-8/3,1,False,,4,2019-8/3,Add queryParam method to MockHttpServletRequestBuilder
1,2019-8/4,2019-8/4,1,False,,6,2019-8/4,A dead loop found in SerializableTypeWrapper.java
1,2019-8/4,2019-8/4,1,False,,4,2019-8/4,Fix grammar in integration.adoc
32,2019-11/5,2019-8/5,8,False,,4,2019-8/5,Preserve the originalMessage when creating an ErrorMessage in MessageBuilder
35,2022-9/5,2019-8/5,4,False,,4,2019-8/5,Resolve generic type in more complex scenarios
44,2019-8/6,2019-8/6,3,False,,4,2019-8/6,Add a new RequestEntity$HeadersBuilder method
0,2019-8/7,2019-8/7,0,False,,4,2019-8/7,Merge pull request #1 from spring-projects/5.0.x
381,2021-11/7,2019-8/7,8,False,,8,2019-8/7,JDK 11 HttpClient integration with WebClient
8,2019-8/8,2019-8/8,4,False,,3,2019-8/8,Avoid unnecessary processing in ApplicationContextAwareProcessor
1,2019-8/8,2019-8/8,1,False,,4,2019-8/8,Fix typo in testing documentation
2,2019-8/9,2019-8/9,2,True,2019-8/9,3,2019-8/9,Fix */* in Javadoc
23,2019-8/9,2019-8/9,254,False,,2,2019-8/9,Do not override BeanPostProcessor default methods unnecessarily
23,2019-8/9,2019-8/9,31,False,,4,2019-8/9,replace anonymous type with lambda
14,2019-8/9,2019-8/9,21,True,2019-8/9,3,2019-8/9,Simplify the if statements and replace 'try finally' with 'try' with resources
2,2019-8/10,2019-8/10,2,False,,4,2019-8/10,Unnecessary 'null' check before 'instanceof' expression
2,2019-8/10,2019-8/10,2,False,,3,2019-8/10,Simplify the code
1,2019-8/12,2019-8/12,1,True,2019-8/12,3,2019-8/12,Fix data access documentation typo
7,2019-8/12,2019-8/12,7,False,,3,2019-8/12,Improve language-switch CSS
4,2019-10/13,2019-8/13,2,False,,5,2019-8/13,Avoid storing unnecessary beanName in ApplicationListenerDetector
9,2019-8/13,2019-8/13,2,True,2019-8/13,3,2019-8/13,Modify the javadoc of @EnableWebFlux annotation
34,2019-8/13,2019-8/13,70,True,2019-8/13,4,2019-8/13, Use lambda expressions instead of anonymous classes in spring-aop tests
2,2019-9/14,2019-8/14,2,False,,4,2019-8/14,Allow use of DataBufferUtils from ServerHttpResponseDecorator#writeWith
4,2019-11/15,2019-8/15,1,False,,4,2019-8/15,Replacing netty-all with specific dependencies
4,2019-8/16,2019-8/16,3,False,,4,2019-8/16,Use enum instance instead of instantiating AutowiredArgumentMarker
10,2019-8/16,2019-8/16,16,True,2019-8/16,4,2019-8/16,Simplify String concatenation
1,2019-8/17,2019-8/17,1,True,2019-8/17,3,2019-8/17,Remove unnecessary semicolon
3,2019-8/17,2019-8/17,6,True,2019-8/17,6,2019-8/17,Use Collections.addAll where feasible
2,2019-8/18,2019-8/18,2,False,,3,2019-8/18,Fix typo
22,2019-12/18,2019-8/18,49,False,,5,2019-8/18,Use Collections.addAll() where feasible
16,2019-12/18,2019-8/18,16,False,,3,2019-8/18,"Replace context object with ""it"" argument in also function"
31,2019-9/19,2019-8/19,6,False,,6,2019-8/19,"Fix ""array index out of bounds"" problem reported by LGTM.com"
2,2019-8/20,2019-8/20,2,True,2019-8/20,3,2019-8/20,Fix unmatched parenthesis in the documentation of ContextHierarchy
24,2019-8/20,2019-8/20,1,False,,3,2019-8/20,Detect ClientHttpConnector to use by checking classpath
1,2019-8/20,2019-8/20,0,False,,3,2019-8/20,Fix groupId for spring-framework-bom
9,2019-8/22,2019-8/22,78,False,,3,2019-8/22,Use the 'io.freefair.aspectj' gradle plugin
0,2019-8/25,2019-8/25,0,False,,2,2019-8/25,Merge pull request #1 from spring-projects/master
0,2019-8/25,2019-8/25,0,False,,2,2019-8/25,Merge pull request #1 from spring-projects/master
2,2019-8/26,2019-8/26,0,True,2019-8/26,3,2019-8/26,Add @since for getCacheFilter and setCacheFilter
589,2019-9/26,2019-8/26,502,True,2019-9/26,2,2019-8/26,Use dependency management in Framework build
5,2019-8/27,2019-8/27,12,False,,4,2019-8/27,Remove redundant code and simplify the code of invokeBeanFactoryPostProcessors method
1,2019-9/28,2019-8/28,1,False,,3,2019-8/28,Update the AspectJ Gradle Plugin to 4.0.1
1,2019-8/29,2019-8/29,1,False,,5,2019-8/29,DispatcherServlet does not invoke triggerAfterCompletion with dispatch exception
2813,2019-8/30,2019-8/30,366,False,,5,2019-8/30,Adding Kotlin code examples to Testing documentation.
12,2019-9/31,2019-8/31,12,True,2019-9/31,3,2019-8/31,Fix typos related to indefinite articles
45,2019-9/31,2019-8/31,0,False,,5,2019-8/31,Introduce MockMvc content() method to convert object to JSON
35,2019-9/2,2019-9/2,3,True,2019-9/2,4,2019-9/2,Omit cancellation of transactional Monos in TransactionOperator
189,2019-9/2,2019-9/2,44,False,,3,2019-9/2,Log HTTP method in logging filters and revise log message format
1,2019-9/3,2019-9/3,1,False,,4,2019-9/3,Fix DefaultListableBeanFactory#copyConfigurationFrom
14,2019-9/4,2019-9/4,12,False,,4,2019-9/4,Optimize PostProcessorRegistrationDelegate to improve performance
323,2020-6/4,2019-9/4,8,False,,6,2019-9/4,Add support for X-Forwarded-For and Forwarded for
7,2019-9/4,2019-9/4,14,False,,5,2019-9/4,use lambda & code simplify
86,2019-9/5,2019-9/5,0,True,2019-9/5,5,2019-9/5,Add opt-in build scan integration with Gradle Enterprise
271635,2019-9/6,2019-9/6,160393,False,,26,2019-9/6,pull
7,2019-9/6,2019-9/6,3,True,2019-9/6,3,2019-9/6,Tweak detection of Bamboo
63,2019-9/7,2019-9/7,63,True,2019-9/7,3,2019-9/7,Fix typo
26,2019-9/7,2019-9/7,5,False,,4,2019-9/7,DefaultWebSessionManager should not cancel the subscription to WebSessionStore when there is no need to.
9,2019-10/9,2019-9/9,6,False,,4,2019-9/9,Support Optional<Principal> argument in @MessageMapping
1,2019-9/9,2019-9/9,1,False,,3,2019-9/9,Update the AspectJ Gradle Plugin to 4.1.0
3613,2022-9/10,2019-9/10,0,False,,3,2019-9/10,Add checksum-dependency-plugin for verification of plugin/dependency checksums
7,2019-9/10,2019-9/10,1,True,2019-9/10,3,2019-9/10,Disable caching of changing modules (snapshots) and dynamic versions
1,2019-9/11,2019-9/11,1,True,2019-9/11,3,2019-9/11,Upgrade to com.gradle.build-scan 2.4.2
3,2019-9/11,2019-9/11,1,False,,4,2019-9/11,Enable parallel builds by default
3,2019-9/11,2019-9/11,3,False,,3,2019-9/11,Move jmx.log beneath build/ to avoid up-to-date pollution
15,2019-9/12,2019-9/12,25,True,2019-9/12,3,2019-9/12,Optimize test code with lambdas where feasible
2,2019-11/12,2019-9/12,1,False,,3,2019-9/12,Fix OkHttp3ClientHttpRequestFactory shutdown flow
2,2019-9/12,2019-9/12,0,True,2019-9/12,4,2019-9/12,Add SVG mapping to mime.types file for JavaMail support
5,2019-9/16,2019-9/16,4,True,2019-9/16,4,2019-9/16,Fix race condition in sendBlockingMessage
0,2019-9/16,2019-9/16,1,True,2019-9/16,4,2019-9/16, Delete obsolete comment in RowMapperTests 
131,2019-9/16,2019-9/16,53,True,2019-9/16,1,2019-9/16,Allow registration of RSocket metadata extractors
227,,2019-9/17,13,False,,3,2019-9/17,Fix transaction aspect's incorrect state after creating new context
217,,2019-9/17,62,False,,3,2019-9/17,"Proposition: a restructuring of MailSender and JavaMailSender, with additional decorator"
7,2019-9/18,2019-9/18,1,False,,4,2019-9/18,Defer creating LogAccessor
24,2019-9/18,2019-9/18,1,False,,3,2019-9/18,Avoid ArrayIndexOutOfBoundsException in SpEL's Indexer
253,2020-6/19,2019-9/19,0,False,,4,2019-9/19,Enhanced form data request support in MockRestServiceServer
79,,2019-9/23,1,False,,3,2019-9/23,Reinitialize SQLErrorCodeSQLExceptionTranslator when initial JDBC connection retrieval failed
288,2019-9/23,2019-9/23,35,False,,4,2019-9/23,Fix DataSize class according to ISO/IEC 80000
288,2019-9/23,2019-9/23,35,False,,8,2019-9/23,Fix DataSize class according to ISO/IEC 80000
1,2019-9/24,2019-9/24,1,True,2019-9/24,3,2019-9/24,Polish ImportOrderCheck Checkstyle rule
3,2019-9/24,2019-9/24,0,True,2019-9/24,3,2019-9/24,Obfuscate IP addresses in build scans
11,2019-9/24,2019-9/24,0,True,2019-9/24,3,2019-9/24,Capture maxParallelForks of Test tasks in build scans
133,,2019-9/24,0,False,,3,2019-9/24,Add CompositeTaskDecorator
19,2019-9/25,2019-9/25,1,False,,3,2019-9/25,Enable local build cache for buildSrc and main project
4,2019-9/25,2019-9/25,0,True,2019-9/25,3,2019-9/25,Run webflux's tests in parallel to shorten long tail of builds
9,2019-9/25,2019-9/25,5,True,2019-9/25,3,2019-9/25,Improve exclusions of checkstyleNoHttp task
1,2019-9/25,2019-9/25,1,True,2019-9/25,3,2019-9/25,Upgrade to io.freefair.aspectj 4.1.1
1,2019-9/25,2019-9/25,1,True,2019-9/25,3,2019-9/25,Allow genJaxb's output to be cached when checkout locations differ
47,2022-9/26,2019-9/26,5,False,,5,2019-9/26,Add ability for StopWatch to aggregate results
168,,2019-9/26,13,False,,4,2019-9/26,Add custom TriggerContext to ReschedulingRunnable
1,2019-9/26,2019-9/26,1,True,2019-9/26,3,2019-9/26,Fix an assertion in a test
17316,2019-9/28,2019-9/28,12619,False,,21,2019-9/28,5.1.x
1,2019-9/29,2019-9/29,1,True,2019-9/29,3,2019-9/29,Fix typo in DispatcherServlet Javadoc
1,2019-9/30,2019-9/30,1,False,,4,2019-9/30,Updates rsocket to 1.0.0-RC5
31,2019-11/30,2019-9/30,46,False,,7,2019-9/30,Ensure spring-core jar task is UP-TO-DATE
3,2019-10/30,2019-9/30,2,False,,4,2019-9/30,"ClientRequest show mutable ,because HttpMessageWriter need add a head…"
5,2019-10/30,2019-9/30,8,False,,5,2019-9/30,"cannot readOnly, developer need add HttpHeader in org.springframework…"
123,2019-10/1,2019-10/1,84,False,,5,2019-10/1,Resolves conflicts for pr #23255
69,2019-10/1,2019-10/1,299,False,,4,2019-10/1,Resolves conflicts for pr [#2063 ]
20,2019-10/1,2019-10/1,37,False,,3,2019-10/1,Code improvement in `for` statement to use lambda expression
1,2019-10/1,2019-10/1,1,True,2019-10/1,3,2019-10/1,Fix typo in web-uris doc
14412,2019-10/1,2019-10/1,3886,False,,7,2019-10/1,3.0.x
2,2019-10/2,2019-10/2,2,True,2019-10/2,3,2019-10/2,Fixes broken links to dev.java.net
1,2019-11/2,2019-10/2,13,False,,3,2019-10/2,Simplify some code
17,2019-11/2,2019-10/2,0,False,,5,2019-10/2,Ensure pre-flight request does not return error code 401
20,2019-10/4,2019-10/4,0,False,,3,2019-10/4,Introduce sessionAttributeDoesNotExist in RequestResultMatchers
86,2019-11/4,2019-10/4,0,False,,3,2019-10/4,Add exchangeAsync to WebTestClient API
1,2019-10/6,2019-10/6,1,True,2019-10/6,4,2019-10/6,Fix typo in rsocket doc
1,2019-10/7,2019-10/7,1,False,,3,2019-10/7,Switch default to UTF-8 in RestClientResponseException
17,2022-9/8,2019-10/8,14,False,,5,2019-10/8,change methods of ParsedSql to public
86,2019-10/8,2019-10/8,10,False,,3,2019-10/8,Preserve expires attribute in MockCookie
566,2020-6/9,2019-10/9,0,False,,3,2019-10/9,Multipart request support in MockRestServiceServer
3,2019-10/9,2019-10/9,1,False,,5,2019-10/9,Feauture 20191009 fix log
3,2019-10/10,2019-10/10,3,False,,4,2019-10/10,Fix typos in websocket.adoc
2,2019-10/11,2019-10/11,2,False,,3,2019-10/11,Fixing 22325 issue application listeners logic
6,2019-10/11,2019-10/11,10,False,,3,2019-10/11,Polish HttpWebHandlerAdapter.handleUnresolvedError()
2,,2019-10/11,2,False,,3,2019-10/11,Fixing 22325 issue application listeners logic
41,2019-11/11,2019-10/11,0,True,2019-11/11,3,2019-10/11,ApplicationListenerMethodAdapter: gracefully handle beans which are actually NullBean
1,2019-11/13,2019-10/13,1,False,,5,2019-10/13,Fix typo
4,2019-10/14,2019-10/14,1,False,,3,2019-10/14,Debug logging for WebSocket lifecycle in WebSocketStompClient
55,2019-10/15,2019-10/15,0,False,,4,2019-10/15,Added method to convert string from snake_case to camelCase
10,2019-11/15,2019-10/15,0,False,,5,2019-10/15,Add setPrimary method
2,2019-10/15,2019-10/15,2,False,,5,2019-10/15,Updates Tomcat to 9.0.27
7,2019-10/15,2019-10/15,1,False,,6,2019-10/15,Improve the performance of the method MethodParameter.getParameterType
11,2021-11/16,2019-10/16,12,False,,4,2019-10/16,Polish AbstractResource
1,2019-11/16,2019-10/16,1,True,2019-11/16,5,2019-10/16,AbstractRequestLoggingFilter.isIncludeHeaders() declared as protected
24,2019-10/16,2019-10/16,21,False,,3,2019-10/16,Changed the default character encoding to UTF-8 in both the exceptions
0,2019-10/16,2019-10/16,0,False,,3,2019-10/16,Merge pull request #1 from spring-projects/master
40,2019-10/19,2019-10/19,6,False,,4,2019-10/19,Handle %2F in simp messaging usernames [cancelled to recreate based on CONTRIBUTING.md]
40,2019-11/19,2019-10/19,6,False,,3,2019-10/19,"Reject ""%2F"" as an invalid sequence in simp messaging usernames"
102,2019-10/19,2019-10/19,0,False,,5,2019-10/19,spring review
62,2022-2/21,2019-10/21,12,False,,4,2019-10/21,Make Kotlin functions accessible in CoroutinesUtils
309,,2019-10/22,0,False,,4,2019-10/22,Introduce NestedBeanPropertyRowMapper to map nested objects from arbitrary SQL query
4,2019-10/22,2019-10/22,4,False,,3,2019-10/22,Update Spring Boot references in testing documentation
65,2019-11/23,2019-10/23,0,False,,4,2019-10/23,Avoid default Accept header from HttpUrlConnection in RestTemplate with put and delete #23740
266,2019-10/24,2019-10/24,1,False,,6,2019-10/24,update
1,2019-10/24,2019-10/24,1,False,,5,2019-10/24,Small readability update.
1,2019-10/24,2019-10/24,1,True,2019-10/24,3,2019-10/24,TransactionalOperator::transactional does not close the transaction when cancelled
3,2019-10/24,2019-10/24,0,False,,4,2019-10/24,hasCorsConfigurationSource() now supports HandlerExecutionChain
10,2019-10/25,2019-10/25,16,True,2019-10/25,3,2019-10/25,Extract build cache settings to a dedicated file
12,2019-10/25,2019-10/25,0,True,2019-10/25,3,2019-10/25,Stop Created-By manifest header from causing a test task cache miss
28,2019-10/25,2019-10/25,0,True,2019-10/25,3,2019-10/25,Add tests for cancellation of transactional streams
81,2019-11/27,2019-10/27,1,False,,4,2019-10/27,MockHttpServletResponse now checks for committed responses
13,2019-10/29,2019-10/29,4,False,,4,2019-10/29,Fixing NPE in AbstractNamedValueMethodArgumentResolver
14,2019-10/29,2019-10/29,2,True,2019-10/29,3,2019-10/29,Add opt-in support for remote build cache and pushing to it from CI
1,2019-10/30,2019-10/30,1,False,,3,2019-10/30,"Modify the default value of ddl-auto to ""none"""
3,2019-10/30,2019-10/30,1,False,,5,2019-10/30,Only enable caching in main build when building a snapshot
36,2019-10/30,2019-10/30,22,True,2019-10/30,4,2019-10/30,Reorder date formatting converter in registrar
124,2019-11/30,2019-10/30,5,False,,4,2019-10/30,Ensure InstantFormatter can properly deserialize ISO-formatted dates
33,2019-10/30,2019-10/30,32,True,2019-10/30,3,2019-10/30,Fix Mockito deprecations
1,2019-10/31,2019-10/31,1,False,,4,2019-10/31,Update README.md
125,,2019-10/31,0,False,,5,2019-10/31,kotlin message converter extensions
12,2019-11/1,2019-11/1,12,False,,4,2019-11/1,Fix links in WebFlux.fn and WebMvc.fn docs
9,2019-11/2,2019-11/2,1,False,,3,2019-11/2,PatternsRequestCondition combine bug fix
4,,2019-11/3,3,False,,3,2019-11/3,Modify the name of map earlyProxyReferences to earlyTargetReferences
2,2019-11/4,2019-11/4,2,True,2019-11/4,3,2019-11/4,Minor formatting
5,2019-11/4,2019-11/4,6,False,,4,2019-11/4,Improve BeanPropertyRowMapper.underscoreName()
2,2019-11/4,2019-11/4,9,False,,3,2019-11/4,Update WebMvcConfigurer#addInterceptors javadoc for resource requests #23908
2,2019-11/4,2019-11/4,9,False,,4,2019-11/4,Correct Javadoc for WebMvcConfigurer#addInterceptors
11,2019-11/4,2019-11/4,13,False,,3,2019-11/4,Improve usage of String.substring()
100,2021-12/4,2019-11/4,0,False,,4,2019-11/4,Add Kotlin extensions for Cache and CacheManager
32,2021-12/5,2019-11/5,3,False,,4,2019-11/5,Transform upper keys to coroutines context fix #23859
2,2019-11/5,2019-11/5,2,False,,3,2019-11/5,Allow schemaZip Gradle task to execute on MS Windows
77,2019-11/6,2019-11/6,1,False,,3,2019-11/6,Add tests for PrincipalMethodArgumentResolver
27,2019-11/7,2019-11/7,2,False,,5,2019-11/7,Update AbstractNestablePropertyAccessor.java
2,2019-11/7,2019-11/7,0,False,,3,2019-11/7,Fix bug : sorting problem with beanPostProcessor annotated by @Order
68,2019-11/7,2019-11/7,46,True,2019-11/7,3,2019-11/7,Use Method::getParameterCount where possible
122,2019-11/7,2019-11/7,2,False,,4,2019-11/7,fix issue #23939
0,2019-11/8,2019-11/8,1,True,2019-11/8,3,2019-11/8,Delete unnecessary variable assignment
2,2019-11/8,2019-11/8,2,False,,3,2019-11/8,Update webflux.adoc
0,2019-11/9,2019-11/9,0,False,,4,2019-11/9,Merge pull request #1 from spring-projects/master
3,2019-11/10,2019-11/10,1,True,2019-11/10,3,2019-11/10,Avoid store all beanName in ApplicationListenerDetector
0,2022-9/11,2019-11/11,5,False,,4,2019-11/11,Fix @Configuration class's setBeanFactory method is called multiple times
9536,2022-1/11,2019-11/11,3681,False,,15,2019-11/11,5.1.x
10,2019-11/11,2019-11/11,11,True,2019-11/11,3,2019-11/11,Simplify ConstructorResolver: do not sort intermediate array
231,2019-11/11,2019-11/11,79,True,2019-11/11,3,2019-11/11,Tidy up classpath pollution caused by resource creation in the tests
1,2019-11/11,2019-11/11,1,True,2019-11/11,3,2019-11/11,Upgrade to Shadow Plugin 5.2.0
92,2019-11/12,2019-11/12,1,False,,3,2019-11/12,Add queryParam method to MockHttpServletRequestBuilder
2,2019-11/12,2019-11/12,9,True,2019-11/12,3,2019-11/12,Polish AbstractAutowireCapableBeanFactory#populateBean
1,2019-11/13,2019-11/13,1,False,,3,2019-11/13,Fix typo in EventSourceTransportHandler
8,2019-11/13,2019-11/13,6,False,,5,2019-11/13,Regression: ControllerAdviceBean#getOrder() causes BeanCreationException for request scoped advice beans
4,2019-11/13,2019-11/13,10,True,2019-11/13,4,2019-11/13,Use array.clone() instead of manual array creation
2,2019-11/14,2019-11/14,2,True,2019-11/14,3,2019-11/14,Fix inappropriate eager init.
8,2019-11/14,2019-11/14,1,False,,4,2019-11/14,Avoid indefinite wait to connect in JettyWebSocketClient
24,2019-11/14,2019-11/14,30,False,,4,2019-11/14,Polish CorsAbstractHandlerMappingTests
125,,2019-11/14,31,False,,5,2019-11/14,Simplify AbstractAsyncConfiguration
7,2019-11/15,2019-11/15,1,False,,3,2019-11/15,Asssociate timeout to underlying Jetty HTTP client
7,2019-11/15,2019-11/15,7,True,2019-11/15,3,2019-11/15,Fix errors in documentation
59,2019-11/17,2019-11/17,5,False,,3,2019-11/17,Support escape chars in PropertyPlaceholderHelper
0,2019-11/17,2019-11/17,0,False,,3,2019-11/17,Allocate objects only when it's necessary
110,,2019-11/18,1,False,,6,2019-11/18,Support escaping in SimpleJdbcInsert #13874
1,2019-11/18,2019-11/18,8,False,,3,2019-11/18,Simplify UriComponentsBuilder.FullPathComponentBuilder.build()
14,2021-12/18,2019-11/18,2,False,,7,2019-11/18,Add parameter name module to object mapper
226,,2019-11/19,0,False,,6,2019-11/19,Support the feature that combine multiple SqlParamterSource
10,,2019-11/20,0,False,,4,2019-11/20,Already failed contexts should not be started again for each test
22,2019-11/21,2019-11/21,22,True,2019-11/21,5,2019-11/21,Revise AbstractBeanDefinition equals implementation
8,2019-11/21,2019-11/21,8,True,2019-11/21,3,2019-11/21,"Use String.isEmpty() instead of String.equals("""")"
1,2019-11/22,2019-11/22,1,False,,4,2019-11/22,Add missing verify() in EncoderHttpMessageWriterTests
0,2019-11/24,2019-11/24,0,False,,4,2019-11/24,Merge pull request #2 from spring-projects/master
192,,2019-11/24,13,False,,3,2019-11/24,@Async doesn't work well with AopContext
4,2019-11/25,2019-11/25,3,False,,4,2019-11/25,Improved readability in CONTRIBUTING.md
132,2022-9/25,2019-11/25,25,False,,5,2019-11/25,Add flexible Duration value parsing in scheduled tasks
34,2020-8/25,2019-11/25,0,False,,3,2019-11/25,Add spring-jcl information to reference doc
4,2019-11/25,2019-11/25,2,True,2019-11/25,3,2019-11/25,Cache result of String.getBytes() in ExtendedBeanInfo.PropertyDescriptorComparator
33,2019-11/25,2019-11/25,2,False,,3,2019-11/25,Improve part content type determination in MockMultipartHttpServletRequest
11,2021-4/26,2019-11/26,1,False,,5,2019-11/26,PropertyResolver extension getProperty with default value
11,2019-11/26,2019-11/26,11,False,,3,2019-11/26,Fix typos
