['additions'],['closedAt'],['createdAt'],['deletions'],['merged'],['mergedAt'],['paticipants'],['publishedAt'],['title']
3,2016-7/14,2016-6/14,0,True,2016-7/14,2,2016-6/14,Change to map TPEG 401 and 402 to subway.
64,2016-6/15,2016-6/15,13,True,2016-6/15,3,2016-6/15,Throws trivialPath exception if start/end point is at the same edge
15,2016-7/28,2016-6/28,8,True,2016-7/28,2,2016-6/28,Ignore exceptions reading OSM LinearRing data
4,2016-7/29,2016-6/29,4,False,,1,2016-6/29,Update to 2.18 of Jersey to prevent hanging Grizzly threads
35,,2016-7/2,26,False,,4,2016-7/2,Change to not mark past stop times as unavailable when updating trip times
4,2016-7/6,2016-7/6,4,True,2016-7/6,2,2016-7/6,Updated to 2.18 of Jersey to fix hanging threads in Grizzly. 
3,2016-7/6,2016-7/6,3,True,2016-7/6,2,2016-7/6,Changed so that headsign for a leg is not always the last stop.
2,2016-7/6,2016-7/6,2,False,,2,2016-7/6,Fixed so that we dont get a forced travel in the opposite direction.
8,2016-7/13,2016-7/13,8,False,,2,2016-7/13,Fix dead links to internal docs and logo
1,2016-7/14,2016-7/14,1,False,,2,2016-7/14,Fix links
1,2016-7/15,2016-7/15,1,False,,2,2016-7/15,Removing test redundant for org.opentripplanner.openstreetmap.model.OSMWayTest.testMotorCarTagDeniedPermissions
25,2016-9/1,2016-8/1,11,True,2016-9/1,3,2016-8/1,Sharebike: fix URL parsing when no parameters given
36,2016-9/1,2016-8/1,10,True,2016-9/1,3,2016-8/1,Makes PR #1591 mergable
315,2018-9/3,2016-8/3,0,False,,3,2016-8/3,OpenData/GBFS Bike Rental Updater
16,2016-9/5,2016-8/5,5,True,2016-9/5,2,2016-8/5,Fix logging messages that were being swallowed by JUL.
190,2018-3/11,2016-8/11,6,False,,3,2016-8/11,Fix frequency time calculations
1,2016-9/12,2016-8/12,1,True,2016-9/12,3,2016-8/12,Fix exception when building graph
1,2016-9/23,2016-8/23,1,False,,3,2016-8/23,Fixed broken link to configuration page
508,2018-9/24,2016-8/24,4,False,,4,2016-8/24,Add Vehicle Positions GTFS-RT updater 
1,2016-9/30,2016-8/30,0,True,2016-9/30,2,2016-8/30,Add USF Maps App to Deployments docs
37,2016-9/5,2016-9/5,33,True,2016-9/5,2,2016-9/5,Load embedded config for existing graphs
29,2016-9/13,2016-9/13,13,True,2016-9/13,2,2016-9/13,Fix for #2339
1,2016-12/15,2016-9/15,1,True,2016-12/15,2,2016-9/15,"When creating backStreet AreaEdge, wheelchairAccessible is set twice …"
1,2016-12/24,2016-9/24,1,True,2016-12/24,2,2016-9/24,Web Link Typo
1,2021-4/14,2016-10/14,0,False,,2,2016-10/14,Fix OUTSIDE_BOUNDS no longer being returned
8,2016-12/21,2016-10/21,1,False,,1,2016-10/21,Added headsign attribute for stoptimes in GraphQL+ filtering non-pickup calls
7,2016-10/25,2016-10/25,7,False,,1,2016-10/25,Merge inn siste versjon av OTP master
35,2017-3/14,2016-11/14,27,True,2017-3/14,3,2016-11/14,Update GraphQL to latest version and improve support for arguments
117,2019-10/2,2016-12/2,48,False,,5,2016-12/2,Do not re-link stops that were already linked by TransitToTaggedStopsModule
22,,2016-12/4,5,False,,6,2016-12/4,Basic support for for taxi traverse mode
1,2016-12/7,2016-12/7,1,True,2016-12/7,2,2016-12/7,Re #2374. Allow Cars on highway=*;bicycle=designated
6,2016-12/8,2016-12/8,0,True,2016-12/8,2,2016-12/8,Added headsign attribute for stoptimes in GraphQL
29,2017-6/8,2016-12/8,11,True,2017-6/8,4,2016-12/8,Filtering non-pickup calls
28,2016-12/8,2016-12/8,5,True,2016-12/8,2,2016-12/8,PruneFloatingIslands with build parameters
1,2016-12/16,2016-12/16,1,False,,3,2016-12/16,Compute isochrone feature collection synchronously
81,2017-1/19,2016-12/19,34,True,2017-1/19,2,2016-12/19,Optional stop clustering by parent station or geography
10,2016-12/23,2016-12/23,3,True,2016-12/23,3,2016-12/23,Add shutdown hook to gracefully shut down Grizzly
3,2017-3/2,2017-1/2,1,True,2017-3/2,2,2017-1/2,Bugfix in GraphIndex.stopTimesForStop
1,2017-3/4,2017-1/4,0,True,2017-3/4,2,2017-1/4,Make osm highway=corridor pedestrian routable
422,2017-8/4,2017-1/4,346,True,2017-8/4,3,2017-1/4,Adding mechanism for overriding OSM WayPropertySetSource in build-config.json
33,2018-9/9,2017-1/9,0,False,,3,2017-1/9,Accept extended TPEG route types (modes) in API
1,2017-1/13,2017-1/13,1,False,,2,2017-1/13,Use equals() when comparing Stop objects in index API.
14,2017-1/16,2017-1/16,10,True,2017-1/16,2,2017-1/16,Fixed NullPointerException if clustering before graph creation
4,2017-3/17,2017-1/17,1,True,2017-3/17,2,2017-1/17,Fix preferred/unpreferred agency matching
2595,2017-1/30,2017-1/30,68,False,,2,2017-1/30,Otp ruter 1.1.1
4,2017-3/30,2017-1/30,1,False,,2,2017-1/30,Keep sort order when converting from path to trip plan
1571,2017-1/31,2017-1/31,1,False,,1,2017-1/31,Spanish translation
1572,2017-3/31,2017-1/31,2,True,2017-3/31,3,2017-1/31,Spanish Translation
1577,2017-3/1,2017-2/1,2,True,2017-3/1,3,2017-2/1,Portuguese Translation
8,2017-2/17,2017-2/17,8,True,2017-2/17,2,2017-2/17,Fix VCub updater using new API variable names.
4,2017-2/27,2017-2/27,4,True,2017-2/27,2,2017-2/27,switch maven repositories to use SSL where possible.
1,2017-3/1,2017-3/1,1,False,,2,2017-3/1,replaced link to 0.19 jar with 1.0 jar.
104,2017-3/1,2017-3/1,42,True,2017-3/1,5,2017-3/1,Add code to expand transfers to/from stations.
0,2017-5/7,2017-3/7,0,False,,3,2017-3/7,recompressed test resources
22,2017-3/14,2017-3/14,16,True,2017-3/14,2,2017-3/14,Serialize times from ResultSet
93,2017-5/21,2017-3/21,4,True,2017-5/21,2,2017-3/21,Fix bugs in park and ride search
106,2017-3/22,2017-3/22,20,True,2017-3/22,2,2017-3/22,Script to add links to GitHub issues in Changelog
349,2017-6/28,2017-3/28,7,True,2017-6/28,3,2017-3/28,Platform entries linking
3,2017-5/15,2017-4/15,3,True,2017-5/15,2,2017-4/15,Add trip_id information involved in trips matching using GTFS-RT feed.
1,2017-5/27,2017-4/27,1,True,2017-5/27,2,2017-4/27,Fix link to geoserver website
1,2017-5/11,2017-5/11,1,True,2017-5/11,1,2017-5/11,Fix javadoc URL in scripting documentation.
1,2017-5/11,2017-5/11,1,True,2017-5/11,1,2017-5/11,Fix #2438 - update BANO data.gouv.fr geocoder URL.
2,2017-5/12,2017-5/12,3,True,2017-5/12,2,2017-5/12,Don't attempt to decrypt keys on PRs; it'll just make the build fail
57,2017-5/12,2017-5/12,57,False,,1,2017-5/12,Test pull request
5679,2017-5/18,2017-5/18,408,False,,11,2017-5/18,Update data container paths
1,2018-9/21,2017-5/21,0,False,,3,2017-5/21,RoutingRequest.java line 729 [#40]
23,2017-8/24,2017-5/24,5,True,2017-8/24,3,2017-5/24,Clustering by parent station fix
96,2017-8/24,2017-5/24,13,True,2017-8/24,4,2017-5/24,Add updater for urbaninfrastructure city bikes
157,2017-8/24,2017-5/24,5,True,2017-8/24,8,2017-5/24,Compact legs by reversed search
10,2018-3/24,2017-5/24,12,True,2018-3/24,2,2017-5/24,"remove/update deprecated HTTPClient code, adding missing ciphers for SSL"
4,2018-10/25,2017-5/25,1,True,2018-10/25,3,2017-5/25,Documentation has correct path now
86,2017-6/30,2017-5/30,54,False,,2,2017-5/30,Updated GBFS setup in Real-Time documentation.
34,2017-8/14,2017-6/14,0,True,2017-8/14,3,2017-6/14,Expose FeedInfo objects via IndexAPI
17,2017-6/15,2017-6/15,1,True,2017-6/15,3,2017-6/15,Add flag for including requested start/end time in maxHours
151,2017-6/15,2017-6/15,0,True,2017-6/15,1,2017-6/15,GBFS import support
88,2017-6/17,2017-6/17,54,True,2017-6/17,2,2017-6/17,Included GBFS documentation to the master branch.
66,2017-9/22,2017-6/22,4,True,2017-9/22,2,2017-6/22,Added HTML report for stops with a snap distance over 20m
2,2017-9/11,2017-7/11,2,True,2017-9/11,2,2017-7/11,Update fares in NycFareServiceImpl
9,,2017-7/12,5,False,,3,2017-7/12,Fixed name of the class in the logger and fix a possible NPE
76,,2017-7/13,8,False,,4,2017-7/13,Italian translation added and fixed some
19,2017-9/21,2017-7/21,7,True,2017-9/21,2,2017-7/21,Fix scripts when entity IDs contain colons. Should fix #2474
109,,2017-8/11,16,False,,2,2017-8/11,Add the ability to switch routers in the client UI
30,2017-8/16,2017-8/16,131,True,2017-8/16,2,2017-8/16,KCM transfers - use maximum fare of two adjacent legs 
176,2018-7/22,2017-8/22,5,True,2018-7/22,4,2017-8/22,Fixed stop linking to only one edge of platform (#2472)
4,2017-9/29,2017-8/29,0,False,,2,2017-8/29,Router compact legs NPE fix in AStar search. Bug fix on #2449
7811,2018-8/12,2017-9/12,11839,True,2018-8/12,7,2017-9/12,Refactor OTP to have new OTP classes to replace the OBA GTFS classes
30,2018-9/24,2017-9/24,1,False,,3,2017-9/24,Added new test that tests bigger times matrix for PropagatedTimesStore
191,,2017-9/25,192,False,,4,2017-9/25,New translation strings for German
249,2018-9/29,2017-10/29,0,False,,3,2017-10/29,Add bicimad bike rental updater
1,2018-4/3,2017-11/3,1,False,,2,2017-11/3,Changed directory structure of mkdocs and content of mkdock.yml #2505
8,2017-12/9,2017-11/9,0,True,2017-12/9,2,2017-11/9,Make maxTransfer* options configurable through scripting api (#2507)
56,,2017-11/13,28,False,,4,2017-11/13,Configurable HTTP timeout from JSON config
2,2018-7/16,2017-11/16,4,True,2018-7/16,4,2017-11/16,Removed double cast in stopsByBbox field
6759,2017-12/7,2017-12/7,694,False,,10,2017-12/7,Update from upstream
157,2018-8/7,2017-12/7,0,True,2018-8/7,5,2017-12/7,Add Smoove citybikes updater
158,2021-9/7,2017-12/7,0,False,,6,2017-12/7,Add a MQTT GTFS-RT trip update updater
95869,2017-12/10,2017-12/10,11,False,,2,2017-12/10,Add max slope param and slope factor
60,2018-4/11,2017-12/11,11,True,2018-4/11,3,2017-12/11,Some additions to the basic useage docs
3,2018-3/19,2018-1/19,0,True,2018-3/19,2,2018-1/19,Update import elevation data configuration documentation
1,2018-7/22,2018-1/22,1,False,,3,2018-1/22,Bugfix: access=private means OSM way should not be accessed.
4320,2018-2/2,2018-2/2,21223,False,,4,2018-2/2,Preferred Start/End Routes are now treated as Constraints and not Penalties
132,2019-7/23,2018-3/23,4,True,2019-7/23,3,2018-3/23,Fix frequency bounds checking
80,2021-10/23,2018-3/23,34,False,,3,2018-3/23,Fix NPE when handling bad date in request
1,2018-4/27,2018-3/27,1,False,,2,2018-3/27,Fix IndexOutOfBounds for directionless transfers
45,,2018-3/28,2,False,,4,2018-3/28,Support for headers in RT update url for TripUpdates and ServiceAlerts
1,2018-4/18,2018-4/18,0,True,2018-4/18,3,2018-4/18,add Atlanta to list of deployments
2,2018-6/19,2018-4/19,1,True,2018-6/19,2,2018-4/19,Add Puget Sound and Tampa for OneBusAway
103,2018-7/23,2018-4/23,40,True,2018-7/23,3,2018-4/23,Move property 'stopClusterMode' from routing config to build config.
71488,2018-4/25,2018-4/25,25,False,,2,2018-4/25,Fake station gen
112913,2018-4/26,2018-4/26,42,False,,3,2018-4/26,CAP-1499: Env var for access key.
113057,2018-4/27,2018-4/27,42,False,,2,2018-4/27,CAP-1509: Kube setup.
156,2018-4/30,2018-4/30,93,False,,1,2018-4/30,Cost bounded path generation
113208,2018-5/1,2018-5/1,44,False,,2,2018-5/1,CAP-1413: Use larger DC metro.
346393,2018-5/2,2018-5/2,44,False,,2,2018-5/2,CAP-1531: Load new service areas.
346497,2018-9/2,2018-5/2,44,False,,3,2018-5/2,CAP-1536: Visualize all added fake_stations.
341,2018-5/19,2018-5/19,11,True,2018-5/19,3,2018-5/19,Add Dutch fare service
8,2018-7/14,2018-6/14,3,True,2018-7/14,3,2018-6/14,Re #2753 Upgrade Apache Deps
2,2018-8/21,2018-6/21,3,True,2018-8/21,3,2018-6/21,Also link transport platforms that are not railway (#2576)
82,2018-7/21,2018-6/21,0,True,2018-7/21,4,2018-6/21,TimedTransfers should not dominate other states (#2502)
631,2019-1/21,2018-6/21,340,True,2019-1/21,5,2018-6/21,Changed calculation of slope costs (#2579)
179,2019-6/21,2018-6/21,8,False,,5,2018-6/21,"Implemented ""ride and kiss"" feature (#2581)"
1994,2019-5/21,2018-6/21,1261,True,2019-5/21,3,2018-6/21,Prepare for netex import
86,2019-11/22,2018-6/22,53,False,,4,2018-6/22,Split graph bulding into two parts (OSM/transit) (#2583)
158,2018-9/22,2018-6/22,35,True,2018-9/22,5,2018-6/22,Whitelisting (#2586)
10,2019-5/22,2018-6/22,2,False,,3,2018-6/22,Also search street network when searching from transit stop (#2588)
147,2019-2/27,2018-6/27,12,True,2019-2/27,5,2018-6/27,"serviceDayLookout: add parameter to look more days out in future (or past, for arriveBy=true)"
124,2018-10/27,2018-6/27,9,True,2018-10/27,3,2018-6/27,Allow itinerary in response to be sorted by duration
473,2018-6/28,2018-6/28,23,False,,1,2018-6/28,"UPDATE: TRANS-44 add timetable, timepoint, maxTransfer, schoolbus to OTP"
15,,2018-6/28,8,False,,3,2018-6/28,Allow Passing Time Zone in Request
1376,2021-9/29,2018-6/29,431,False,,1,2018-6/29,Implement dockless bikes and connect to Coord API
9,2018-7/10,2018-7/10,7,True,2018-7/10,4,2018-7/10,Micro-optimalization: Create CSV reader directly from InputStream when reading GTFS feed info
227,,2018-7/17,29,False,,8,2018-7/17,GBFS service hours
4470,2019-2/18,2018-7/18,127,True,2019-2/18,9,2018-7/18,"GTFS flex support: flag stops, deviated-route service, call-and-ride"
8,2018-7/18,2018-7/18,0,True,2018-7/18,1,2018-7/18,PRs will now be reviewed & approved by PLC
12,2018-7/20,2018-7/20,0,True,2018-7/20,3,2018-7/20,add a PR template
155,,2018-7/20,3,False,,6,2018-7/20,Bugfixes in GTFS-RT Alerts handling
8,2018-7/24,2018-7/24,128,False,,4,2018-7/24,Replace id-generator with AtomicInteger
53,2018-10/28,2018-7/28,29,False,,4,2018-7/28,Microoptimalization: Refactor PathComparator to start- and end-time variants
67,2018-10/28,2018-7/28,24,False,,3,2018-7/28,Microoptimalization: Less costly / lazy init of RoutingRequest instances
131,2022-7/31,2018-7/31,26461,False,,2,2018-7/31,Remove Analysis functionality and integer indexes from 1.x
10,2018-8/15,2018-8/15,1,True,2018-8/15,4,2018-8/15,Addresses #2636: Update onebusaway-gtfs to latest version from OBA project
22,2018-12/11,2018-9/11,1,True,2018-12/11,7,2018-9/11,Deploy builds to s3
430,2018-10/28,2018-9/28,188,False,,2,2018-9/28,Separate graph serialization/deserialization from Graph
35,2018-12/5,2018-10/5,5,True,2018-12/5,3,2018-10/5,Add elevationUnitMultiplier builder parameter
7,2019-2/8,2018-10/8,5,True,2019-2/8,4,2018-10/8,Fix to a reverse optimization bug
553,2018-12/15,2018-10/15,140,True,2018-12/15,3,2018-10/15,Fix memory leak in routing context destroy.
12,2018-11/17,2018-10/17,6,True,2018-11/17,6,2018-10/17,upgrade jackson and commons-compress 
15,2018-12/23,2018-10/23,8,True,2018-12/23,3,2018-10/23,Support OSM highway=razed tag
6425,2019-5/1,2018-11/1,270,False,,5,2018-11/1,Add new features from work on TriMet’s OpenTripPlanner Shared-Use Mobility (OTP SUM) project.  Resolves #2642
170,2021-10/15,2018-11/15,43,False,,7,2018-11/15,Island pruning improvements
291,2019-5/19,2018-11/19,60,True,2019-5/19,5,2018-11/19,Add improvements to heuristic for bike rental and car modes (Fixes #2671)
2664,,2018-11/21,114,False,,4,2018-11/21,Transportation network company routing (closes #2642)
5154,,2018-11/22,201,False,,2,2018-11/22,Car rental routing (fixes #2672)
336,2018-12/22,2018-11/22,168,True,2018-12/22,6,2018-11/22,Replace Java serialization with Kryo
21,2019-1/22,2018-11/22,10,True,2019-1/22,2,2018-11/22,Fix dutchfareservice
18,2019-2/11,2018-12/11,0,False,,3,2018-12/11,test with more JDK (open and Oracle)
1,2019-1/11,2018-12/11,0,True,2019-1/11,3,2018-12/11,add missing version #2688 (3.0.1)
564,2019-2/11,2018-12/11,488,False,,3,2018-12/11,test upgrade GeoTools to compile in JDK9+
4,2019-1/11,2018-12/11,2,True,2019-1/11,3,2018-12/11,fix regex in GenericLocation.java
51,2018-12/11,2018-12/11,2,True,2018-12/11,4,2018-12/11,Improve configuration docs
2,2019-1/13,2018-12/13,531,True,2019-1/13,5,2018-12/13,Remove Open Traffic prototype code
49,2019-2/18,2018-12/18,2386,False,,3,2018-12/18,"Remove R5 and gtfs-lib dependencies, using kryo-tools dependency"
2,2018-12/20,2018-12/20,0,True,2018-12/20,3,2018-12/20,Configuration documentation tables -- mention in PR checklist & add a missing row
133,2019-1/24,2018-12/24,155,False,,3,2018-12/24,Alternate fix to memory leak (#2655)
1,2019-1/22,2019-1/22,1,True,2019-1/22,2,2019-1/22,Update Sun Java code conventions link
17,2019-2/22,2019-1/22,2,True,2019-2/22,3,2019-1/22,TranslatedString does not check emptiness of input map
3,2019-2/23,2019-1/23,0,False,,3,2019-1/23,Method `getSomeOSMObject()` does not check the emptiness of member collection `areas`
1037,2019-2/23,2019-1/23,3002,True,2019-2/23,5,2019-1/23,"Upgrade Geotools, steps toward targeting JDK 11"
0,2019-1/23,2019-1/23,1910,True,2019-1/23,3,2019-1/23,"Remove AWS dependencies, fixes #2713"
12,2019-2/11,2019-2/11,6,True,2019-2/11,3,2019-2/11,Added the safeRun() method - avoiding the System.exit(-1) call
2,2019-2/12,2019-2/12,2,True,2019-2/12,3,2019-2/12,PR submitter should add to changelog
55,2019-2/19,2019-2/19,0,False,,2,2019-2/19,Add unit tests for org.opentripplanner.common.geometry.Subgraph (Fixes #2723)
58,,2019-2/22,10,False,,3,2019-2/22,Subgraph fix
1,2019-2/27,2019-2/27,1,True,2019-2/27,2,2019-2/27,Remove CarFreeAtoZ from list of deployments
151,2019-3/7,2019-3/7,21739,True,2019-3/7,2,2019-3/7,Remove analysis from 2.x
55,,2019-3/16,3,False,,2,2019-3/16,Add support for GTFS-rt TripUpdate delay field. Closes #2733.
133,,2019-3/16,2,False,,3,2019-3/16,Fix bike rented though no bikes/spaces are available (Closes #2735)
13917,2019-3/18,2019-3/18,2932,False,,10,2019-3/18,Feature/triptimes graphql api
12,2019-7/20,2019-3/20,5,True,2019-7/20,2,2019-3/20,allow big GTFS-realtime feeds by increasing protobuf size limit to 2G
6,2019-4/29,2019-3/29,196,True,2019-4/29,4,2019-3/29,Fix #2685: Remove XML annotations from response objects
26,2019-5/9,2019-4/9,220,False,,3,2019-4/9,Remove XML annotations from response objects 2.x
13,,2019-4/22,11,False,,3,2019-4/22,Improve narrative directions for walking with elevators
113,,2019-4/22,1,False,,2,2019-4/22,Add API endpoint for Park and Rides
629,,2019-4/23,1,False,,4,2019-4/23,Add ability to define custom walk comfort rules
71,,2019-4/23,0,False,,3,2019-4/23,Correctly calculate elevation profile for partial street edges
1697,2019-5/24,2019-4/24,21,True,2019-5/24,5,2019-4/24, Integrate RAPTOR search algorithm
1525,2019-5/25,2019-4/25,568,True,2019-5/25,2,2019-4/25,Initial OTP Sandbox Extension
828,,2019-5/7,778,False,,4,2019-5/7,Splitter refactor
164,2019-5/8,2019-5/8,13,False,,2,2019-5/8,added 'Trolley' and 'Shared Taxi' types
1,2019-5/10,2019-5/10,1,True,2019-5/10,2,2019-5/10,Update OTP version to 2.0.0-SNAPSHOT
263,2022-3/20,2019-5/20,0,False,,2,2019-5/20,Clearify coding standards
6980,2019-9/21,2019-5/21,877,True,2019-9/21,3,2019-5/21,NeTEx import
38,2019-5/22,2019-5/22,3,True,2019-5/22,2,2019-5/22,Added javadoc to the Raptor integration
302,2019-5/22,2019-5/22,1,True,2019-5/22,3,2019-5/22,Direct transfer analyzer graph builder module
6,2019-7/29,2019-5/29,10,True,2019-7/29,2,2019-5/29,"Remove repo, add https"
1,2019-5/29,2019-5/29,6,True,2019-5/29,2,2019-5/29,"Remove repo, add https for 2.0"
71,2019-6/29,2019-5/29,36,True,2019-6/29,3,2019-5/29, Restore support for non transit itineraries in 2.x
153,2019-6/7,2019-6/7,113,True,2019-6/7,2,2019-6/7,Extend 2.x itinerary decoration to better match 1.x
652,2019-11/18,2019-6/18,368,True,2019-11/18,4,2019-6/18,Mark deprecated fields in the RoutingRequest
34,2019-7/19,2019-6/19,3,True,2019-7/19,3,2019-6/19,Fix JTS coordinate order for Polygons/Polylines
33,2019-10/4,2019-7/4,6,True,2019-10/4,3,2019-7/4,Raptor router bugfix - prevent cleaning up temporary edges twice
2044,,2019-7/16,972,False,,4,2019-7/16,Bike rental edge split refactor
1303,2019-8/24,2019-7/24,5768,True,2019-8/24,2,2019-7/24,Use realtime data in TransitLayerMapper. Eliminate onboard edges from Graph.
269,2019-8/25,2019-7/25,196,True,2019-8/25,3,2019-7/25,Remove redundant LineStrings in order to save memory
3,2019-7/29,2019-7/29,2,True,2019-7/29,3,2019-7/29,Send an Accept: header appropriate for a protobuf response.
2,2019-7/29,2019-7/29,1,True,2019-7/29,3,2019-7/29,Slightly relax string match in geocoder test
15,2019-7/30,2019-7/30,3,True,2019-7/30,2,2019-7/30,Fix Failing BANO geocoder test.
152,2019-7/30,2019-7/30,14,True,2019-7/30,4,2019-7/30,Port 1.4 fixes to OTP2
29,,2019-8/1,1,False,,2,2019-8/1,Retry edge traversal if turn restriction encountered while using bike
161,2019-8/2,2019-8/2,39,True,2019-8/2,3,2019-8/2,Fix 2804 - Missing platforms for stops in GTFS import causes a NPE
137,2019-8/13,2019-8/13,1035,True,2019-8/13,2,2019-8/13,Remove extra djikstra implementations
103,2019-9/16,2019-8/16,4,True,2019-9/16,6,2019-8/16,Add documentation for PlannerResource#mode
195,2021-4/24,2019-8/24,143,False,,3,2019-8/24,Add Java 11 compatibility
9,2019-9/29,2019-8/29,2,True,2019-9/29,3,2019-8/29,Add a fix to StreetTransitLink to allow transfers between stops with the same GPS coordinate.
6,2019-8/29,2019-8/29,6,True,2019-8/29,3,2019-8/29,"Update tutorial links to documentation, to use version 1.4.0 instead of 1.0.0"
76,2019-8/29,2019-8/29,1,True,2019-8/29,3,2019-8/29,Adds UK Way Property Set #2818
5,2019-8/29,2019-8/29,0,True,2019-8/29,4,2019-8/29,Fixes surefire test fail during build #2816
2,2019-9/3,2019-9/3,0,True,2019-9/3,3,2019-9/3,Fixes surefire test file encoding failure during build
10,2019-9/4,2019-9/4,2,True,2019-9/4,3,2019-9/4,Add a fix to StreetTransitLink to allow transfers between stops.
1832,2019-10/4,2019-9/4,644,True,2019-10/4,3,2019-9/4,Otp2 netex notices
249,2019-10/11,2019-9/11,180,True,2019-10/11,3,2019-9/11,"Migrate to Java 11 (porting PR #2812, plus a few small changes)"
103,2019-9/13,2019-9/13,4,True,2019-9/13,3,2019-9/13,Add documentation for PlannerResource#mode (cherry picked)
549,2019-10/8,2019-10/8,108,True,2019-10/8,2,2019-10/8,Support for Netex Authority on Network and Operator on Route and Trip 
11,,2019-10/8,2,False,,2,2019-10/8,Remove trips added by realtime messages #2810
175,2019-10/8,2019-10/8,63,True,2019-10/8,2,2019-10/8,Realtime improvements for dev-2.x
971,2019-10/9,2019-10/9,2926,True,2019-10/9,3,2019-10/9,Prepare for StopPlace hierarchy in OTP2
9,2019-10/10,2019-10/10,2,True,2019-10/10,2,2019-10/10,Fix accept header
5551,2019-10/10,2019-10/10,644,True,2019-10/10,3,2019-10/10,Otp2 netex siri updater
110,2019-10/12,2019-10/12,27,True,2019-10/12,2,2019-10/12,Test OSM Serialization
254,2019-10/14,2019-10/14,1948,True,2019-10/14,2,2019-10/14,Remove multi-router system
411,2019-10/14,2019-10/14,388,True,2019-10/14,2,2019-10/14,"Refactor: Moved Transit Entities from edge package to transit model package, and extracted setting transit model entities on the graph from PatternHopFactory"
372,2019-10/22,2019-10/22,362,True,2019-10/22,3,2019-10/22,Fix: Netex import fails when Flex Lines exist in zip file. Closes #2851
78,2019-11/24,2019-10/24,8,True,2019-11/24,3,2019-10/24,Null check on gtfs parent station
2,2019-11/24,2019-10/24,2,True,2019-11/24,3,2019-10/24,Update for uk wayPropertySet
152,2019-10/25,2019-10/25,166,True,2019-10/25,3,2019-10/25,Refactor StreetWithElevationEdge and use effectiveDistance for transfers
18201,2020-1/29,2019-10/29,401,True,2020-1/29,2,2019-10/29,Otp2 move raptor into otp
3,2019-10/30,2019-10/30,6,True,2019-10/30,2,2019-10/30,"Minor doc update: Change from ""Java 8"" to ""Java 11"" in doc."
6293,2019-11/31,2019-10/31,86,True,2019-11/31,3,2019-10/31,Transmodel Graph QL API
78,2019-11/1,2019-11/1,3,True,2019-11/1,3,2019-11/1,Uk way property set
14709,2019-11/3,2019-11/3,2865,False,,13,2019-11/3,Ignore this...
14709,2020-3/3,2019-11/3,2865,False,,13,2019-11/3,WIP: Park and ride
565,2019-11/4,2019-11/4,393,True,2019-11/4,4,2019-11/4,Otp2 new codestyle
883,2019-11/6,2019-11/6,257,True,2019-11/6,3,2019-11/6,Add NeTEx Station extensions
279,2019-11/7,2019-11/7,1341,True,2019-11/7,4,2019-11/7,Remove transit logic from A Star related classes
1317,2019-11/7,2019-11/7,833,True,2019-11/7,3,2019-11/7,Refactor GraphBuilderAnnotations
200,2019-11/12,2019-11/12,11,False,,4,2019-11/12,Parameters for specifing Access egress distance parameter
14597,2019-11/13,2019-11/13,2860,False,,12,2019-11/13,Dt 3249
32,2019-11/13,2019-11/13,2,True,2019-11/13,3,2019-11/13,Added option to build a partial graph
103,2019-11/15,2019-11/15,906,True,2019-11/15,2,2019-11/15,Combine all OpenStreetMapProviders and OpenStreetMapContentHandlers
134,2020-1/15,2019-11/15,128,True,2020-1/15,2,2019-11/15,replace Long objects with Trove
734,2019-11/19,2019-11/19,883,True,2019-11/19,3,2019-11/19,AStar multiple start vertices refactor
31,2019-11/20,2019-11/20,32,True,2019-11/20,3,2019-11/20,Update TransmodelAPI sandbox feature as code owner
2,,2019-11/22,2,False,,2,2019-11/22,"Bump dependency versions in response to security alerts, closes #2892"
3,2019-11/22,2019-11/22,584,True,2019-11/22,2,2019-11/22,Dependency security for dev-2.x
34,2019-11/22,2019-11/22,86,True,2019-11/22,2,2019-11/22,Remove Lucene and other dependencies from dev-2.x branch
206,2019-11/22,2019-11/22,142,True,2019-11/22,3,2019-11/22,Fix stop lookup in dev-2.x fare calculation
5,2019-11/22,2019-11/22,15,True,2019-11/22,3,2019-11/22,Update TransmodelAPI sandbox feature as code owner (2)
76,2019-11/22,2019-11/22,0,True,2019-11/22,3,2019-11/22,Health api sandbox extension
35,2019-11/26,2019-11/26,0,True,2019-11/26,3,2019-11/26,Ignore trip with unsupported mode and log a DataImportIssue
361,2019-12/28,2019-11/28,33,True,2019-12/28,3,2019-11/28,Implemented multimodal StopPlace in transmodel api
66,2020-1/17,2019-12/17,78,True,2020-1/17,2,2019-12/17,otp2 ds1 refactor app packages
103,2020-1/17,2019-12/17,103,True,2020-1/17,2,2019-12/17,Otp2 ds2 consisten naming
95,2020-1/17,2019-12/17,16,True,2020-1/17,2,2019-12/17,Otp2 ds3 bugfixes logging and reflection lib
4187,2020-1/17,2019-12/17,1326,True,2020-1/17,2,2019-12/17,Otp2 ds4 extract otp datastore
209,2020-1/17,2019-12/17,6,True,2020-1/17,2,2019-12/17,Otp2 ds5 resolve environment variables
1256,2020-1/17,2019-12/17,20,True,2020-1/17,2,2019-12/17,Otp2 ds6 google cloud storage support
364,2020-9/17,2019-12/17,2,False,,2,2019-12/17,Otp2 ds7 support for otp sync process file
125,2020-1/18,2019-12/18,64,True,2020-1/18,3,2019-12/18,"Support for turning the fares calculation off, even when fares are"
