['closedAt'],['createdAt'],['title'],['url']
2013-7/23,2013-7/23,Hibernate startup issue if FulfillmentGroup is extended,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/205
2013-7/23,2013-7/23,The build-update-sql and build-create-sql ant tasks do not work if there is no bean called 'rebuildIndexJobDetail',https://github.com/BroadleafCommerce/BroadleafCommerce/issues/206
2013-7/23,2013-7/23,Map persistence in the admin does not work if it is more than 1 level deep,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/207
2013-7/23,2013-7/23,The SkuAttribute grid should be present in the admin,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/208
2013-7/23,2013-7/23,Rule creation in the admin can fail due to Jackson version conflicts,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/209
2019-5/2,2013-7/23,Rule builder support for object collection contains,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/210
2013-7/31,2013-7/23,CMS beans are overridden based on current servlet configurations,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/211
2013-7/23,2013-7/23,SkuImpl.java taxCode field annotation options redundent,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/212
2013-7/31,2013-7/25,Remove allPermissions property from AdminUserImpl,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/213
2013-7/26,2013-7/25,Null entry in blc_customer Table,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/214
2014-1/21,2013-7/25,Create cart/customer cleanup job,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/215
2013-10/28,2013-7/25,Unable to override skuMedia; exception results,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/216
2013-7/31,2013-7/25,Allow modules to contribute to main admin listgrid actions,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/217
2013-11/1,2013-7/25,Provide a mechanism to return JSON or XML error structures from REST services,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/218
2013-7/25,2013-7/25,TranslationServiceImpl is slow to provide translations for some pages,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/219
2013-11/7,2013-7/26,Remove/disable legacy integration tests,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/220
2013-11/1,2013-7/26,Refactor Email Services to remove implementations args from method signatures,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/221
2013-11/1,2013-7/26,Add encoding property to EmailInfo for VelocityMessageCreator,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/222
2013-10/9,2013-7/27,Null error where reorder products under a category,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/223
2013-10/2,2013-7/29,ProductDaoImpl join on allProducts no longer works.,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/224
2013-7/29,2013-7/29,Integration tests surefire plugin running out of memory when not run with a profile,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/225
2013-11/4,2013-7/29,Additional skus list in admin doesn't render polymorphic types,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/226
2013-11/1,2013-7/30,Media items in the admin do not work with Media Subclasses,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/227
2013-7/31,2013-7/31,Change customerService property of UpdateAccountValidator from private to protected,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/228
2013-7/31,2013-7/31,Change useEmailForLogin property of BroadleafRegisterController from private to protected,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/229
2013-9/9,2013-7/31,Add utilities for easily creating HQL typed queries,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/230
2013-7/31,2013-7/31,Potential NPE if the skuIds list is empty from the AvailabilityService,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/231
2013-7/31,2013-7/31,There are incorrect casts to DiscreteOrderItem,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/232
2013-7/31,2013-7/31,Add ability to add OrderItems to the cart,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/233
2013-7/31,2013-7/31,Add quote orderstatus type,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/234
2013-7/31,2013-7/31,The integration project is missing a dependency,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/235
2013-7/31,2013-7/31,ExtensionManager classes cannot be used by open-admin,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/236
2013-9/20,2013-7/31,Refactor FormBuilderServiceExtensionManager and MainEntityActionsExtensionManager to use the generic ExtensionManager classes,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/237
2015-1/17,2013-7/31,Need to control the way that Jersey generates a WADL.,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/238
2013-7/31,2013-7/31,Pages and StructuredContent do not respect validation and there are unrecoverable errors if the normal (non-dynamic) fields fail validation,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/239
2013-7/31,2013-7/31,Allow dynamic fields to be marked as required,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/240
2013-9/19,2013-7/31,Support parsing basic field types when retrieving structured content,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/241
2013-11/12,2013-7/31,Hibernate startup errors referencing BLC_ORDER_PAYMENT,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/242
2013-8/1,2013-8/1,How to extends the productImpl and product class ??,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/243
2013-8/1,2013-8/1,wire payment module or offline transaction module,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/244
2013-8/2,2013-8/2,Add ability to get the servlet context via JavaScript,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/246
2013-8/5,2013-8/2,Solr search for products should not search all fields,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/247
2013-8/2,2013-8/2,Allow an adorned target list to have another adorned target list as a maintained field,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/248
2013-8/2,2013-8/2,Use RequestContext to determine whether or not the request was via AJAX,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/249
2013-8/2,2013-8/2,The Thymeleaf view resolver cache uses an incorrect key,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/250
2013-8/6,2013-8/6,The BLC.js addUrlParam method is missing a '?',https://github.com/BroadleafCommerce/BroadleafCommerce/issues/251
2013-8/6,2013-8/6,Add the ability to retrieve BroadleafRequestContext variables in Thymeleaf,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/252
2013-8/6,2013-8/6,BroadleafRequestContext is null when getting the TimeZone.,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/253
2013-8/6,2013-8/6,Add ability to load a page directly to a specified listgrid,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/254
2013-10/8,2013-8/6,Problem updating entity when reordering category in admin in BroadleafCommerce 3.0.2-SNAPSHOT,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/255
2013-8/7,2013-8/7,Create a response object that better details the result of CRUD operations in the PersistenceManager in the admin,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/256
2013-8/7,2013-8/7,The dirty flag on properties is not being tracked in the admin,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/257
2013-8/7,2013-8/7,Add a pre and post event model for CRUD operations in the admin,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/258
2013-10/31,2013-8/7,Thymeleaf version 2.0.17 will return a null pointer exception when there is no request context.,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/259
2013-8/8,2013-8/8,Move admin fonts and resources into broadleaf-common,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/260
2013-8/8,2013-8/8,IdGenerationService repeats the first batch of ids when the BLC_ID_GENERATION table is not pre-seeded with the idType,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/261
2013-8/8,2013-8/8,Provide a simpler way to view the html content of an email while in development,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/262
2013-8/9,2013-8/8,Need a way for JS clients to get the admin context root.,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/263
2013-8/9,2013-8/9,Add ability to select multiple rows in a list grid,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/264
2013-11/1,2013-8/12,Remove unused columns from admin section,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/265
2013-8/12,2013-8/12,Allow admin sections to not necessitate a ceiling entity,https://github.com/BroadleafCommerce/BroadleafCommerce/issues/266
