"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix Socks5 Proxy Regex Checking Warning","2022-3","null","2022-3",False,"null"
"Replaced the Deprecated .substr with .substring.","2022-3","2022-3","2022-3",False,"null"
"update Lua-grammar","2022-3","2022-3","2022-3",True,"2022-3"
"Update Seti theme","2022-3","2022-3","2022-3",True,"2022-3"
"feat: gitExtension API also expose repository.revert()","2022-3","2022-3","2022-3",True,"2022-3"
"Improve URL handling when extension is not installed or disabled","2022-3","2022-3","2022-3",True,"2022-3"
"Timeline - Use markdown for the timeline hover","2022-3","2022-3","2022-3",True,"2022-3"
"run bash PROMPT_COMMAND array","2022-3","2022-3","2022-3",True,"2022-3"
"Add support for arm64 for server builds","2022-3","2022-3","2022-3",True,"2022-3"
"set left padding on terminal in the editor area","2022-3","2022-3","2022-3",True,"2022-3"
"Language filter initial draft","2022-3","2022-3","2022-3",True,"2022-3"
"notebook comment support","2022-3","2022-3","2022-3",True,"2022-3"
"Fix highlighting of multi-lined regexp in Groovy","2022-3","2022-3","2022-3",False,"null"
"Change how `scheme` and `pattern` are interpreted when `notebookType` is present","2022-3","2022-3","2022-3",True,"2022-3"
"Save input box on a remote window has weird suggestion for file name when closing an untitled file","2022-3","2022-3","2022-3",True,"2022-3"
"Update README.md","2022-3","2022-3","2022-3",True,"2022-3"
"Add support for a local file history in timeline view","2022-3","2022-3","2022-3",True,"2022-3"
"Add gap above Settings editor split view","2022-3","2022-3","2022-3",True,"2022-3"
"add OverviewRuler to the terminal","2022-3","2022-3","2022-3",True,"2022-3"
"Fix terminal settings links","2022-3","2022-3","2022-3",True,"2022-3"
"Restrict additionalProperties of typescript.tsserver.watchOptions setting","2022-3","2022-3","2022-3",False,"null"
"Make more settings renderable","2022-3","2022-3","2022-3",True,"2022-3"
"Handle URI parse failure in terminal links","2022-3","2022-3","2022-3",True,"2022-3"
"Support fetching cwd for the current partial command","2022-3","2022-3","2022-3",True,"2022-3"
"Allow overtyping during composition","2022-3","2022-3","2022-3",True,"2022-3"
"Tell webviews about a11y","2022-3","2022-3","2022-3",True,"2022-3"
"Fix: README.md grammar","2022-3","2022-3","2022-3",False,"null"
"Fix issue #145134, fetch all repos for authenticated user","2022-3","2022-3","2022-3",True,"2022-3"
"Add a `.code` property to undo redo elements (that is not localized)","2022-3","2022-3","2022-3",True,"2022-3"
"Correct previous session recent command order","2022-3","2022-3","2022-3",True,"2022-3"
"Don't write pwsh command finished when starting up","2022-3","2022-3","2022-3",True,"2022-3"
"ci: unify artifacts processing on darwin","2022-3","2022-3","2022-3",True,"2022-3"
"Introduce themable colors for resolved and unresolved comments","2022-3","2022-3","2022-3",True,"2022-3"
"Enable updating builtin extensions","2022-3","2022-3","2022-3",True,"2022-3"
"Command navigation highlight","2022-3","2022-3","2022-3",True,"2022-3"
"Add keybindings to terminal command navigation linux/win","2022-3","2022-3","2022-3",True,"2022-3"
"Improve command navigation behavior","2022-3","2022-3","2022-3",True,"2022-3"
"Show terminal overview ruler above scroll bar","2022-3","2022-3","2022-3",True,"2022-3"
"update overview ruler decoration color when theme colors change","2022-3","2022-3","2022-3",True,"2022-3"
"depend on redirect route within Microsoft auth","2022-3","2022-3","2022-3",True,"2022-3"
"SCM - Sort repositories by name","2022-3","2022-3","2022-3",True,"2022-3"
"Clarify description for `viewId` argument in `vscode.openWith` command","2022-3","null","2022-3",False,"null"
"Pick up TS 4.7 for building VS Code","2022-3","2022-3","2022-3",True,"2022-3"
"Timeline: make sources more prominent","2022-3","2022-3","2022-3",True,"2022-3"
"Consider outdated targetplatform while loading extensions","2022-3","2022-3","2022-3",True,"2022-3"
