"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix Autolink Syntax Highlighting in Markdown","2017-1","2017-1","2017-1",True,"2017-1"
"TypeScript References Code Lens Provider","2017-1","2017-1","2017-1",True,"2017-1"
"[Typo] Change signifikant -> significant in problem matcher","2017-1","2017-1","2017-1",False,"null"
"Fixes bad translation","2017-1","2017-1","2017-1",False,"null"
"Added download links for stable and insiders","2017-1","2017-1","2017-1",True,"2017-1"
"Allow users to config launch args","2017-1","2017-1","2017-1",False,"null"
"Use node-pty","2017-1","2017-1","2017-1",True,"2017-1"
"Re use readonly #12732 #13863","2017-1","2017-1","2017-1",True,"2017-1"
"Fix for issue 12040","2017-1","2017-1","2017-1",True,"2017-1"
"Andre/pickervariables","2017-1","2017-1","2017-1",False,"null"
"update node-debug: async source maps","2017-1","2017-1","2017-1",False,"null"
"Add createTerminal with options API with new option waitOnExit","2017-1","2017-1","2017-1",True,"2017-1"
"Exclude Definition From TS code lens","2017-1","2017-1","2017-1",True,"2017-1"
"Add Go To Implementation Api","2017-1","2017-1","2017-1",True,"2017-1"
"Fix bug in decorationRenderHelper","2017-1","2017-1","2017-1",True,"2017-1"
"Prototype Using Commit Characters for JS and TS Completions","2017-1","2017-1","2017-1",True,"2017-1"
"Add New Context For When an Html Preview Is Focused","2017-1","2017-1","2017-1",False,"null"
