"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"[typescript-language-features] Add importModuleSpecifierEnding preference","2020-2","2020-2","2020-2",True,"2020-2"
"Add a command to open the EH logs folder","2020-2","2020-2","2020-2",True,"2020-2"
"Fixes explorer new folder inputbox duplicates parent folder children when toggling collapse state","2020-2","2020-2","2020-2",True,"2020-2"
"Fix the order of views in quick pick","2020-2","2020-2","2020-2",False,"null"
"Fix order of views in quick pick","2020-2","2020-2","2020-2",True,"2020-2"
"Enable grid boundary sashes","2020-2","2020-2","2020-2",True,"2020-2"
"API: Contributable empty view content","2020-2","2020-2","2020-2",True,"2020-2"
"fix: add entitlement to allow dyld env variables in child processes","2020-2","2020-2","2020-2",True,"2020-2"
"add saveable option to do nothing for tasks","2020-2","2020-2","2020-2",False,"null"
"Added a password attribute to input variable of type ""promptString"".","2020-2","2020-2","2020-2",True,"2020-2"
"Exposed Open/Save dialog title on public VSCode Proposed API","2020-2","2020-2","2020-2",True,"2020-2"
"Build: Tweaks to test runs","2020-2","2020-2","2020-2",False,"null"
"tests - shutdown gracefully to enable webview tests","2020-2","2020-2","2020-2",True,"2020-2"
"windows - run integration tests against firefox","2020-2","2020-2","2020-2",True,"2020-2"
"Fix suspected bug, replacing string with itself","2020-2","2020-2","2020-2",True,"2020-2"
"Fix #90555 (resetLocal() doesn't do anything)","2020-2","2020-2","2020-2",True,"2020-2"
"debugTestRunner: fix assignment expression / equality check mix up","2020-2","2020-2","2020-2",False,"null"
"add saveable option to do nothing for tasks","2020-2","2020-2","2020-2",False,"null"
"Integration tests: terminal throws exceptions","2020-2","2020-2","2020-2",True,"2020-2"
"Add error code getter to FileSystemError #90517","2020-2","2020-3","2020-2",True,"2020-3"
"Investigate to cancel a running save participant when saving again","2020-2","2020-2","2020-2",True,"2020-2"
"List view set row height option","2020-2","2020-2","2020-2",True,"2020-2"
"Skip explorer reveal on visible items","2020-2","2020-2","2020-2",True,"2020-2"
"Add minimap slider color options","2020-2","2020-2","2020-2",True,"2020-2"
":up: playwright@0.11.0","2020-2","2020-2","2020-2",True,"2020-2"
"Fixes ""Release notes appear on every window""","2020-2","2020-2","2020-2",True,"2020-2"
"ES6 everywhere","2020-2","2020-3","2020-2",True,"2020-3"
"Convert terminal shell echo test to integration test","2020-2","2020-4","2020-2",True,"2020-4"
"Add GitHub authentication provider extension","2020-2","2020-2","2020-2",True,"2020-2"
"experiments: add conditions for user settings and activation events","2020-2","2020-2","2020-2",True,"2020-2"
"Add explorer.autoRevealExclude configuration option.","2020-2","2020-7","2020-2",False,"null"
"Refactor get function to match the get function above it.","2020-2","2020-2","2020-2",False,"null"
"Close Monaco Editor Tokens hover with escape key","2020-2","2020-2","2020-2",True,"2020-2"
"smartSelect fix","2020-2","2020-2","2020-2",True,"2020-2"
"updata","2020-2","2020-2","2020-2",False,"null"
"ignore","2020-2","2020-2","2020-2",False,"null"
"Fix #90429 Hide Replace when Find is focused","2020-2","null","2020-2",False,"null"
"Fix #90734 Add starting directory parameter for the new Windows Terminal","2020-2","2020-4","2020-2",True,"2020-4"
"Update README.md","2020-2","2020-2","2020-2",True,"2020-2"
"New minimap rendering mode","2020-2","2020-2","2020-2",True,"2020-2"
"Properly reset editor.lineNumbers after disabling zen mode","2020-2","2020-2","2020-2",True,"2020-2"
"Treat .envrc files as Shell scripts","2020-2","2020-2","2020-2",True,"2020-2"
"Adopt LinkedText in notifications","2020-2","2020-2","2020-2",True,"2020-2"
"Remove `ViewPane.actionRunner`","2020-2","2020-2","2020-2",True,"2020-2"
