"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix async in terminal ext host and custom pty impl terminals","2021-7","2021-7","2021-7",True,"2021-7"
"When injected text is added or removed, cursors in that line need to be normalized again","2021-7","2021-7","2021-7",True,"2021-7"
"default contributed profile as editor terminals and make createContributedTerminalProfile private","2021-7","2021-7","2021-7",True,"2021-7"
"de-duplicate isSplitTerminal/sideGroup","2021-7","2021-7","2021-7",True,"2021-7"
"Init shell env in pty host service","2021-7","2021-7","2021-7",True,"2021-7"
"Cancel edit when leaving widget","2021-7","2021-7","2021-7",False,"null"
"Ensure ipynb serializer supports node environments and large # of outputs","2021-7","2021-7","2021-7",True,"2021-7"
"Add doNotAddAttributeQuotes setting to disable automatic quotes","2021-7","2021-10","2021-7",True,"2021-10"
"Fix notebook UI overlap","2021-7","null","2021-7",False,"null"
"fix #129296 keep authority, query, fragment when navigating simple file dialog","2021-7","2021-8","2021-7",True,"2021-8"
"fix #129318 capitalize editor Find tooltips conventionally","2021-7","2021-7","2021-7",True,"2021-7"
"fix #114381 cwd returns to os.homedir() if workspaceFolder does not resolve","2021-7","2021-11","2021-7",False,"null"
"Custom breadcrumbs separator","2021-7","2021-10","2021-7",False,"null"
"Append hint text to placeholder if input supports history","2021-7","2021-9","2021-7",True,"2021-9"
"recognise .geojson as json, fixes #129329","2021-7","2021-8","2021-7",True,"2021-8"
"fix: CXXABI requirements for older distros","2021-7","2021-8","2021-7",True,"2021-8"
"User/hesun/default task proposed","2021-7","2021-7","2021-7",False,"null"
"Add inline values support","2021-7","2022-4","2021-7",False,"null"
"Re-add task default API with fixes","2021-7","2021-7","2021-7",True,"2021-7"
"Fixed minor typos","2021-7","2021-7","2021-7",True,"2021-7"
"Settings description typos","2021-7","2021-7","2021-7",True,"2021-7"
"Cancel edit when leaving widget (take 2)","2021-7","2021-7","2021-7",True,"2021-7"
"fix: remove useless priority field in vscode.FileDecoration api","2021-7","2021-8","2021-7",True,"2021-8"
"Fix focus issues in disassembly view","2021-7","2021-7","2021-7",True,"2021-7"
"update default profile in dropdown when set to contributed one","2021-7","2021-7","2021-7",True,"2021-7"
"Debug toolbar reposition buttons","2021-7","2021-7","2021-7",False,"null"
"Larger initial view size in disassembly view","2021-7","2021-7","2021-7",True,"2021-7"
"Fixes splitting first terminal after reload is sometimes really narrow","2021-7","2021-8","2021-7",True,"2021-8"
