"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix Markdown quote syntax highlight(fix #38523)","2017-12","2017-12","2017-12",True,"2017-12"
"Adds bracket highlighting in scrollbar, fixes issue #16228","2017-12","2018-1","2017-12",True,"2018-1"
"Quick tab jump to bracket","2017-12","2018-8","2017-12",False,"null"
"Copy OnEnter rules from html to php #39142","2017-12","2017-12","2017-12",True,"2017-12"
"Revert ""Specify the UTI types for files in the Info.plist""","2017-12","2017-12","2017-12",True,"2017-12"
"Add 'Cancel Search' button, #30336","2017-12","2018-4","2017-12",False,"null"
"Support current user install of Git Bash","2017-12","2017-12","2017-12",True,"2017-12"
"Allow decorators to change font-weight and font-style.","2017-12","2017-12","2017-12",True,"2017-12"
"Changed telemetry default settings to false","2017-12","2017-12","2017-12",False,"null"
"Search with Line Numbers","2017-12","2017-12","2017-12",False,"null"
"Allow resizing of open editors pane","2017-12","2017-12","2017-12",True,"2017-12"
"Use html on enter rules in php ","2017-12","2017-12","2017-12",False,"null"
"Have the Seti Icon Theme use the json icon for jsonc files","2017-12","2017-12","2017-12",False,"null"
"Add .nvmrc file","2017-12","2017-12","2017-12",True,"2017-12"
"""files to include"" and ""files to exclude"" now are separated with ';' …","2017-12","2017-12","2017-12",False,"null"
"Fix incomplete configMissing message in debugService.ts","2017-12","2017-12","2017-12",False,"null"
"Fade out tabs when sizing is set to shrink (fix #39417)","2017-12","2018-2","2017-12",True,"2018-2"
"terminal scroll cursor set to default","2017-12","2017-12","2017-12",True,"2017-12"
"Search with Line Numbers","2017-12","2018-10","2017-12",False,"null"
"HTML code completion for scripts","2017-12","2017-12","2017-12",False,"null"
"Fixes #39750","2017-12","2017-12","2017-12",False,"null"
"Fixes #39750","2017-12","2017-12","2017-12",True,"2017-12"
"Fix #39867 fix git popStash type check","2017-12","2017-12","2017-12",True,"2017-12"
"handle multi-line messages in multi-line patterns","2017-12","2017-12","2017-12",True,"2017-12"
"allow for problem patterns without a line","2017-12","2018-2","2017-12",True,"2018-2"
"Apply suggestion additionalTextEdits after main insertion","2017-12","2018-1","2017-12",False,"null"
"Fix md block under a list is recognized as a paragraph","2017-12","2017-12","2017-12",True,"2017-12"
"fix: #39738","2017-12","2017-12","2017-12",True,"2017-12"
"[WIP] Colored titlebar for Windows","2017-12","2018-6","2017-12",True,"2018-6"
"Expose border style for debug toolbar. Fixes #39324","2017-12","2017-12","2017-12",True,"2017-12"
"eslint-compact to use absolute pathnames","2017-12","2017-12","2017-12",True,"2017-12"
"Update issue_template.md","2017-12","2018-1","2017-12",True,"2018-1"
"Compile monaco in build machines","2017-12","2017-12","2017-12",True,"2017-12"
"Delay dirty state change event to next tick","2017-12","2018-1","2017-12",False,"null"
"Prototype definition and span API","2017-12","2018-3","2017-12",False,"null"
"Handle Ruby auto-indent issues","2017-12","2017-12","2017-12",True,"2017-12"
"Point to correct keybinding in smoketest","2017-12","2017-12","2017-12",True,"2017-12"
"adding pid to --status, implements #40055","2017-12","2017-12","2017-12",True,"2017-12"
"Run configurationResolver on terminal env vars","2017-12","2017-12","2017-12",True,"2017-12"
" Adding support for project level validation in json extension","2017-12","2018-5","2017-12",False,"null"
" Allow to save files that need user elevation","2017-12","2017-12","2017-12",True,"2017-12"
"Merge pull request #1 from Microsoft/master","2017-12","2017-12","2017-12",False,"null"
"[fix] Wording issue #40064","2017-12","2017-12","2017-12",True,"2017-12"
"Dynamically import xterm.js","2017-12","2017-12","2017-12",True,"2017-12"
"Update to latest C# TextMate grammar","2017-12","2017-12","2017-12",True,"2017-12"
"reset focus context key when the webview is disposed","2017-12","2017-12","2017-12",True,"2017-12"
"2017-12-12. Merged in translations from Transifex.","2017-12","2017-12","2017-12",True,"2017-12"
"Expose log level and log path to extensions","2017-12","2017-12","2017-12",True,"2017-12"
"fix: #40064","2017-12","2017-12","2017-12",False,"null"
"mistyped pattern name in css syntax","2017-12","2017-12","2017-12",False,"null"
"Remove extra new lines","2017-12","2017-12","2017-12",True,"2017-12"
"explorer: initial actions to commands transition","2017-12","2017-12","2017-12",True,"2017-12"
"inspect all and cpu profile","2017-12","2019-10","2017-12",False,"null"
"Logs should be in the output panel","2017-12","2017-12","2017-12",True,"2017-12"
"Adding test for integrated terminal font-size overflow","2017-12","2017-12","2017-12",True,"2017-12"
"Use the async version of Electron's dialog API","2017-12","2017-12","2017-12",True,"2017-12"
"adding suggestion to search for extension for files are of unknown mime type","2017-12","2018-1","2017-12",True,"2018-1"
"Validate workspace recommended extensions against the marketplace","2017-12","2017-12","2017-12",True,"2017-12"
"Update Ruby indent pattern","2017-12","2017-12","2017-12",True,"2017-12"
"Add region markers for Markdown","2017-12","2018-1","2017-12",True,"2018-1"
"Fixes tests for line/column in terminal","2017-12","2017-12","2017-12",True,"2017-12"
"Update editor.lineNumbers description","2017-12","2017-12","2017-12",True,"2017-12"
"Fix #40011: Tweak overflow behaviour when setting tab is narrow","2017-12","2017-12","2017-12",False,"null"
"feat(workbench/window): add setting to switch TouchBar on macOS","2017-12","2017-12","2017-12",False,"null"
"updating the md scroll sync to use binary search over linear search","2017-12","2017-12","2017-12",True,"2017-12"
"updating the typescript extension codelens to cache requests for the navtree","2017-12","2017-12","2017-12",True,"2017-12"
"Feature Addition for Issue #24396 - New ""Keyboard Shortcut"" dialog should display current assignment","2017-12","2018-5","2017-12",True,"2018-5"
"Require to use ""-"" when reading from stdin","2017-12","2017-12","2017-12",True,"2017-12"
"Add theme-specific color customizations. Fix #36860","2017-12","2017-12","2017-12",True,"2017-12"
"Update link color when theme changes. Fixes #40353","2017-12","2017-12","2017-12",True,"2017-12"
