"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Included some C# Keywords","2015-11","2015-11","2015-11",True,"2015-11"
"Do not mkdir if saving to drive root (fixes #379)","2015-11","2015-11","2015-11",False,"null"
"Noupdate","2015-11","2015-11","2015-11",False,"null"
"IWorkbenchEditorService dependency for MainThreadOutputService","2015-11","2015-11","2015-11",False,"null"
"Function calls not highlighted in JS","2015-11","2015-11","2015-11",True,"2015-11"
"syntax highlighting for c++: 'value' keyword removed.","2015-11","2015-11","2015-11",True,"2015-11"
".editorconfig added","2015-11","2015-11","2015-11",True,"2015-11"
"Delete files not using","2015-11","2015-11","2015-11",True,"2015-11"
"Remove Zoomout constraint (fixes #430)","2015-11","2015-11","2015-11",False,"null"
"Add ARIA role values and ARIA 1.1 attributes","2015-11","2015-11","2015-11",True,"2015-11"
"Fixes typos in the javascript.contribution","2015-11","2015-11","2015-11",True,"2015-11"
"Fixed typos","2015-11","2015-11","2015-11",True,"2015-11"
"Untitled Save As dialog defaults to All Types with blank name ","2015-11","2015-12","2015-11",False,"null"
"Update HTML highlighting & IntelliSense","2015-11","2015-11","2015-11",True,"2015-11"
"Fix function keyword syntax","2015-11","2015-11","2015-11",True,"2015-11"
"Add Edge to list of browsers","2015-11","2015-11","2015-11",True,"2015-11"
"mkdirp: don't try to create fs roots","2015-11","2015-11","2015-11",True,"2015-11"
"Correcting documentation to better match JSDoc's style.","2015-11","2015-11","2015-11",True,"2015-11"
"Run tests in Electron","2015-11","2015-11","2015-11",False,"null"
"Run tests in Electron","2015-11","2015-11","2015-11",True,"2015-11"
"Adding option to configure cursor blinking","2015-11","2015-12","2015-11",True,"2015-12"
"Increased the allowed regex search matches to max number value to acc…","2015-11","2015-11","2015-11",False,"null"
"add the ""Sync"" command to the command palette as global command","2015-11","2015-11","2015-11",True,"2015-11"
"Add ""Show Extensions Updates"" command","2015-11","2015-11","2015-11",True,"2015-11"
"Fix typo in comment in sample tasks.json.","2015-11","2015-11","2015-11",True,"2015-11"
"Fix typos in LineCommentCommand comments.","2015-11","2015-11","2015-11",True,"2015-11"
"Fix typo: return value of AbstractProcess::terminate.","2015-11","2015-11","2015-11",True,"2015-11"
"Allow to run extension tests from command line and hook up to build","2015-11","2015-11","2015-11",True,"2015-11"
"Fix #47, add support for comments and brackets for JSX","2015-11","2015-11","2015-11",True,"2015-11"
"Let shouldAutotriggerSuggestImpl always return true, fixes #179","2015-11","2015-11","2015-11",True,"2015-11"
"Typo fixes for src/vs/workbench/services","2015-11","2015-11","2015-11",True,"2015-11"
"Typo fixes for src/vs/workbench/parts","2015-11","2015-11","2015-11",True,"2015-11"
"Release/0.10.2","2015-11","2015-11","2015-11",False,"null"
"add <picture> element to HTML/CSS intellisense and syntax highlighting","2015-11","2015-11","2015-11",False,"null"
"Joh/fix language features","2015-11","2015-11","2015-11",True,"2015-11"
"Executing a built in command does not wait for it to be executed (fixes #617)","2015-11","2015-11","2015-11",False,"null"
"[TypeScript] Bug fixes #297 snippet on method suggest","2015-11","2016-2","2015-11",False,"null"
"Scoped git services","2015-11","2015-11","2015-11",False,"null"
"Scoped git services","2015-11","2015-11","2015-11",True,"2015-11"
"fix uncaughtException endless loop","2015-11","2015-11","2015-11",False,"null"
"[html] Add documentationLabel's for HTML tags","2015-11","2015-12","2015-11",True,"2015-12"
"[css] Add CSS Gradient snippet.","2015-11","2015-11","2015-11",True,"2015-11"
"Joh/execute command","2015-11","2015-11","2015-11",True,"2015-11"
"on windows, honor comspec env variable when spawning a shell","2015-11","2016-1","2015-11",True,"2016-1"
"Fixes to editorconfig","2015-11","2015-12","2015-11",True,"2015-12"
"Isidorn/function breakpoints","2015-11","2015-11","2015-11",True,"2015-11"
"JIS Keyboard support for macos","2015-11","2015-11","2015-11",False,"null"
"[xml] Add several XML file extensions","2015-11","2015-12","2015-11",True,"2015-12"
"[html] Remove dead code in html.ts","2015-11","2015-12","2015-11",True,"2015-12"
"Support Windows mutexes","2015-11","2015-11","2015-11",True,"2015-11"
"Add setting in product.json for customDataDirectory","2015-11","2015-12","2015-11",False,"null"
"Fixed mime-type detection because of different capitalization","2015-11","2015-12","2015-11",True,"2015-12"
"Adopt latest Electron build (#826)","2015-12","2015-12","2015-12",True,"2015-12"
"[xml] Add Windows Workflow (.xoml) extension.","2015-12","2015-12","2015-12",True,"2015-12"
"Persist zoom settings","2015-12","2015-12","2015-12",True,"2015-12"
"Joh/commands","2015-12","2015-12","2015-12",True,"2015-12"
"Party!","2015-12","2015-12","2015-12",False,"null"
"[vb] Syntax Highlighting for Roku's BrightScript Language","2015-12","2015-12","2015-12",True,"2015-12"
"Isidorn/breakpoints verified","2015-12","2015-12","2015-12",True,"2015-12"
"Implementation of issue #950","2015-12","2015-12","2015-12",True,"2015-12"
"[python] Add .gn as a python file extension","2015-12","2015-12","2015-12",True,"2015-12"
"Fix spelling/punctuation in descriptions of User Settings --> JS Vali…","2015-12","2015-12","2015-12",True,"2015-12"
"Fix a bug in indenting multiline comments with tabs (issue #348)","2015-12","2015-12","2015-12",False,"null"
"[ruby] Add Gemfile to supported filenames","2015-12","2015-12","2015-12",True,"2015-12"
"Try to render keybindings with their physical labels","2015-12","2015-12","2015-12",True,"2015-12"
"changes to tackle #703","2015-12","2015-12","2015-12",True,"2015-12"
"[ISSUE #226] Fix debug console word wrapping","2015-12","2015-12","2015-12",False,"null"
