"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Do not wrap in watermark (fixes #12980)","2016-9","2016-9","2016-9",True,"2016-9"
"Changed Insider Builds messaging","2016-9","2016-10","2016-9",True,"2016-10"
"Correctly Support accessing config values in launch.config","2016-9","2016-9","2016-9",True,"2016-9"
"simplify configuration resolver","2016-9","2016-9","2016-9",True,"2016-9"
"Fix spanish menu typo","2016-9","2016-10","2016-9",False,"null"
"Avoid backticks (fixes #13098)","2016-10","2016-10","2016-10",True,"2016-10"
"Add an indicator for the current window","2016-10","2016-10","2016-10",True,"2016-10"
"Add option for --list-extensions arg","2016-10","2016-10","2016-10",True,"2016-10"
"Show message when detected encoding of file is non UTF","2016-10","2016-11","2016-10",False,"null"
"fix typo in type definition","2016-10","2016-10","2016-10",True,"2016-10"
"Enable terminal themes via tmTheme","2016-10","2016-10","2016-10",True,"2016-10"
"allow to contribute to the tab context menu","2016-10","2016-10","2016-10",True,"2016-10"
"Fit watermark into code org (fixes #13069)","2016-10","2016-10","2016-10",False,"null"
"Open a previewEditor while navigating files through QuickOpen","2016-10","2016-10","2016-10",False,"null"
"Headings outline for markdown","2016-10","2016-10","2016-10",False,"null"
"Improve overflowing widgets layout","2016-10","2016-10","2016-10",True,"2016-10"
"Fix #13242 - Escape command title for CodeLens","2016-10","2016-10","2016-10",True,"2016-10"
"Call AllowSetForegroundWindow before sending IPC","2016-10","2016-10","2016-10",True,"2016-10"
"Cannot read property 'uri' of null fix","2016-10","2016-10","2016-10",True,"2016-10"
"Preserves the saved whitespace setting on toggle","2016-10","2017-1","2016-10",False,"null"
"Enable git.confirmSync by default (fixes #8655)","2016-10","2016-10","2016-10",False,"null"
"Bind Save All to Alt+Ctrl+S (fixes #11433)","2016-10","2016-10","2016-10",True,"2016-10"
"Remove incorrect ANSI escape code for LF","2016-10","2016-10","2016-10",True,"2016-10"
"Git sync info","2016-10","2016-10","2016-10",False,"null"
"reformat typescript sources","2016-10","2016-10","2016-10",True,"2016-10"
"reimplement spread operator for node 4","2016-10","2016-10","2016-10",False,"null"
"Add support function #13032","2016-10","2016-10","2016-10",False,"null"
"Add syntax color to theme-seti","2016-10","2016-10","2016-10",False,"null"
"rename fileicons->icons","2016-10","2016-10","2016-10",False,"null"
"Sort the installed extension list","2016-10","2016-10","2016-10",True,"2016-10"
"improve default color support","2016-10","2017-2","2016-10",False,"null"
"editor.formatter","2016-10","2016-10","2016-10",False,"null"
"Updated version mismatch Info message","2016-10","2016-10","2016-10",True,"2016-10"
"Typo in project.json","2016-10","2016-10","2016-10",True,"2016-10"
"vs-seti-icon-theme: show icon for 'TODOs' files","2016-10","2016-10","2016-10",False,"null"
"Support installing deps with yarn","2016-10","2016-10","2016-10",False,"null"
"PR","2016-10","2016-10","2016-10",False,"null"
"Improve readability for extensions part in issue template","2016-10","2016-10","2016-10",True,"2016-10"
"Add setting to prevent copying empty selections","2016-10","2016-10","2016-10",True,"2016-10"
"experiment with html-zone","2016-10","2016-10","2016-10",True,"2016-10"
"Use default cursor in feedback menu text. #12926","2016-10","2016-10","2016-10",True,"2016-10"
"Fixed #13670","2016-10","2016-10","2016-10",True,"2016-10"
"added ""file nesting"" support, based on file naming","2016-10","2021-8","2016-10",False,"null"
"Add --disable-gpu option to cli help. (#13706).","2016-10","2016-10","2016-10",True,"2016-10"
"Add a queue for process.send","2016-10","2016-10","2016-10",True,"2016-10"
"Rename Javascript to JavaScript","2016-10","2017-9","2016-10",False,"null"
"Avoiding ""write EPIPE process.send"" error on exit","2016-10","2016-10","2016-10",True,"2016-10"
"Adding tests for editor state","2016-10","2016-10","2016-10",True,"2016-10"
"Increasing test coverage for collections","2016-10","2016-10","2016-10",True,"2016-10"
"Use readonly #12732","2016-10","2017-1","2016-10",False,"null"
"enable/disable toggles for default formatters","2016-10","2016-10","2016-10",True,"2016-10"
"Diagonal editor layout","2016-10","2016-10","2016-10",True,"2016-10"
"Typescript grammar update","2016-10","2016-10","2016-10",True,"2016-10"
"sort extensions list by name","2016-10","2017-1","2016-10",False,"null"
