"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"[server-cli] Fix empty ext management arguments","2022-3","null","2022-3",False,"null"
"Align extension scanning","2022-4","2022-4","2022-4",True,"2022-4"
"model / working copy - go through managers when resolving again","2022-4","2022-4","2022-4",True,"2022-4"
" Use TunnelItem object","2022-4","2022-4","2022-4",True,"2022-4"
"Standalone configuration: use resource and language","2022-4","null","2022-4",False,"null"
"Allow null in terminal defaultProfile enum","2022-4","2022-4","2022-4",True,"2022-4"
"Allow independent window zoom","2022-4","null","2022-4",False,"null"
"Inconsistent font size in a comment with `code` blocks","2022-4","2022-4","2022-4",True,"2022-4"
"Replaced true and false with on and off in debug.inlineValues","2022-4","2022-4","2022-4",True,"2022-4"
"Fix freezed folding blocks while computing new ones","2022-4","2022-4","2022-4",True,"2022-4"
"Moves tokenization logic from text model to its own text model part.","2022-4","2022-4","2022-4",True,"2022-4"
"use builtin so as to not break aliases in shell integration script","2022-4","2022-4","2022-4",True,"2022-4"
"move invalidation to the commandDetectionCapability","2022-4","2022-5","2022-4",True,"2022-5"
"on move of terminal from or to the panel, hide find widget","2022-4","2022-4","2022-4",True,"2022-4"
"Update scm decorator width for modified","2022-4","2022-4","2022-4",True,"2022-4"
"Fixed bug: Jupyter Notebook search/replace not being seeded by selection","2022-4","null","2022-4",False,"null"
"Add supports for inline values as ts plugin","2022-4","null","2022-4",False,"null"
"Add setting for controlling mouse wheel zoom sensitivity","2022-4","null","2022-4",False,"null"
"Use `playwright` for desktop smoke tests","2022-4","2022-4","2022-4",True,"2022-4"
"fix #130527","2022-4","2022-5","2022-4",True,"2022-5"
"Handle some URIs in new windows","2022-4","2022-4","2022-4",True,"2022-4"
"Allow hiding tooltips on custom tree view items","2022-4","2022-4","2022-4",True,"2022-4"
"SCM - Add settings to toggle diff decorator pattern","2022-4","2022-4","2022-4",True,"2022-4"
"Contribute to html language server with a custom language.","2022-4","null","2022-4",False,"null"
"Respond to UX feedback on resolved/unresolved comments","2022-4","2022-4","2022-4",True,"2022-4"
"Fix unnecessary 'semicolon expected' errors","2022-4","2022-4","2022-4",True,"2022-4"
"Rename user facing instances of SCM to Source Control","2022-4","2022-4","2022-4",True,"2022-4"
"Clear output container for text/html outputs","2022-4","2022-4","2022-4",True,"2022-4"
"Emmet reduce JSX array noise","2022-4","2022-4","2022-4",True,"2022-4"
"application/json rendered by the builtin renderer","2022-4","2022-4","2022-4",True,"2022-4"
"gh repo clone bla113/site-car","2022-4","2022-4","2022-4",False,"null"
"Add 'Evaluate in Debug Console' and 'Add to Watch' to palette","2022-4","2022-4","2022-4",True,"2022-4"
"Add ${rootNameShort} template option to window.title for saved workspaces","2022-4","null","2022-4",False,"null"
"Instrument contributed extension commands","2022-4","2022-4","2022-4",True,"2022-4"
"Instrument extension view activation","2022-4","2022-4","2022-4",True,"2022-4"
"Use `style=""unicode-bidi:isolate""` instead of `dir=""auto""` for parts containing RTL","2022-4","2022-4","2022-4",True,"2022-4"
"fix(markdown): avoid considering link references/sources in code sections","2022-4","2022-4","2022-4",True,"2022-4"
"Do not render whitespace in tokens that contain RTL text","2022-4","2022-4","2022-4",True,"2022-4"
"Tweak URI search tree iterator to support folder-level query parameters","2022-4","2022-4","2022-4",True,"2022-4"
"Add an eager `pointerup` listener which shouldn't miss any events","2022-4","2022-4","2022-4",True,"2022-4"
"extensions: pull from github in OSS build","2022-4","2022-4","2022-4",True,"2022-4"
"allow null in ICodeEditor.restoreViewState()","2022-4","2022-5","2022-4",True,"2022-5"
"Add ""pnpm-lock.yaml"" to the child patterns of ""package.json""","2022-4","null","2022-4",False,"null"
"chore: bump distro","2022-4","2022-4","2022-4",True,"2022-4"
"Snippet instrumentation","2022-4","2022-4","2022-4",True,"2022-4"
"adopt smoke test repo changes","2022-4","2022-4","2022-4",True,"2022-4"
