"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fixed Secondary Action Hidden w/ No Primary Action Bug","2019-7","2019-7","2019-7",False,"null"
"fix: spelling mistake correction","2019-7","2019-7","2019-7",True,"2019-7"
"chore: Bump electron@4.2.7","2019-7","2019-7","2019-7",True,"2019-7"
"fix: localizationn key - renderWhitespace.boundary","2019-7","2019-7","2019-7",False,"null"
"Fix start cb in CustomExecution2","2019-7","2019-7","2019-7",True,"2019-7"
"More strongly typed telemetry events","2019-7","2019-7","2019-7",True,"2019-7"
"Allows terminal errors to work in the remote case","2019-7","2019-7","2019-7",True,"2019-7"
"set US keyboard layout sync in tests.","2019-7","2019-7","2019-7",True,"2019-7"
"Give remote resolvers a way to set environment variables in the remote EH","2019-7","2019-7","2019-7",True,"2019-7"
"Use TestStorageService and NofitifcationService in test.","2019-7","2019-7","2019-7",True,"2019-7"
"Option for find widget to have max width","2019-7","null","2019-7",False,"null"
"Fix for ""whiteSpace"" typo: Parameter name and word is one command word spelled ""whitespace"".","2019-7","2019-7","2019-7",False,"null"
"attempt at serializing grid","2019-7","2019-7","2019-7",True,"2019-7"
"Towards moving tokenization off the main thread","2019-7","2019-7","2019-7",True,"2019-7"
"Make centerEditorLayout do not call layout","2019-7","2019-8","2019-7",True,"2019-8"
"Adjust Code Tab Size to 4 in Markdown Preview","2019-7","2019-7","2019-7",True,"2019-7"
"[XML] Use the same HTML language configuration for XML","2019-7","2019-7","2019-7",True,"2019-7"
"Update for the Seti icon font","2019-7","2019-7","2019-7",False,"null"
"Fix for ""whiteSpace"" typo: Parameter name and word is one command word spelled ""whitespace"".","2019-7","2019-7","2019-7",True,"2019-7"
"Use correct resolved TDO and task for custom execution","2019-7","2019-7","2019-7",True,"2019-7"
"feat(Diagnostics): Add proposed DiagnosticTag.Deprecated enum member","2019-7","2019-7","2019-7",True,"2019-7"
"Move indent right one when the highlighted line is a scope start/end","2019-7","2020-2","2019-7",True,"2020-2"
"Fix a spellling mistake in a doc string","2019-7","2019-7","2019-7",True,"2019-7"
"Trigger extension change event immediately after updating extensions","2019-7","2019-7","2019-7",True,"2019-7"
"chore(build): Add generated warning to monaco.d.ts","2019-7","2019-7","2019-7",True,"2019-7"
"Use a newer version of @types/node in the build folder to match all other folders","2019-7","2019-7","2019-7",True,"2019-7"
"Prototyping custom editors","2019-7","2019-9","2019-7",True,"2019-9"
"fix: typo on localize key - renderWhitespace.boundary","2019-7","2019-7","2019-7",False,"null"
"Fix remote EH environment after reconnection","2019-7","2019-7","2019-7",True,"2019-7"
"Bump top-level @types/node version","2019-7","2019-9","2019-7",False,"null"
"Add CustomExecution2 test and make start fire after onDidOpenTerminal","2019-7","2019-7","2019-7",True,"2019-7"
"[wip]feat: support list.focusParent command","2019-7","2019-8","2019-7",True,"2019-8"
"Use active indent guide when active tree item is folder","2019-7","2019-7","2019-7",True,"2019-7"
"Enable preserveInput by default","2019-7","2019-7","2019-7",False,"null"
"Normalize paths when matching problems","2019-7","2019-8","2019-7",True,"2019-8"
"Introduce `CompressibleObjectTree`","2019-7","2019-9","2019-7",True,"2019-9"
"xterm@3.15.0-beta87 ","2019-7","2019-7","2019-7",True,"2019-7"
"Update terminal dropdown after hidden tabs are removed","2019-7","2019-7","2019-7",True,"2019-7"
"Fix mightProducePrintableCharacter numeric keypad support","2019-7","2020-1","2019-7",True,"2020-1"
"Upgrade VS Code telemetry extractor","2019-7","2019-7","2019-7",True,"2019-7"
"Upgrade telemetry extractor","2019-7","2019-7","2019-7",True,"2019-7"
"Add sk to locales than need region","2019-7","2019-7","2019-7",True,"2019-7"
"Change default search to find previous","2019-7","2019-7","2019-7",True,"2019-7"
"Link protection for CSS","2019-7","2019-8","2019-7",False,"null"
"Use pty naming instead of virtual process","2019-7","2019-7","2019-7",True,"2019-7"
"Lowercase 'For' in 'Checking For Updates...' menu item","2019-7","2019-7","2019-7",True,"2019-7"
"Let executeCodeActionProvider pass-through Selection object","2019-7","2019-8","2019-7",True,"2019-8"
"Replace: honor preserveCase when replacing all","2019-7","2019-7","2019-7",True,"2019-7"
"Fix prepublish scripts of extensions","2019-7","2019-7","2019-7",False,"null"
"Adding office and sharepoint modules","2019-7","2019-7","2019-7",True,"2019-7"
"Update Monaco standalone editor icons","2019-7","2019-7","2019-7",True,"2019-7"
"Don't change integrated terminal cursor to block when focus lost","2019-7","2019-7","2019-7",False,"null"
"#10027 confirmSave should check the goal of running an extension is a…","2019-7","2019-8","2019-7",True,"2019-8"
"#15178 Providing API to get notified when a document  is closed (not …","2019-7","2019-10","2019-7",False,"null"
"Removed extra blank line","2019-7","2019-7","2019-7",False,"null"
"Fixed the wrong method name","2019-7","2019-7","2019-7",True,"2019-7"
"Fixed minor typos","2019-7","2019-8","2019-7",True,"2019-8"
"Typos in user-facing code and variables.","2019-7","2019-8","2019-7",False,"null"
"Strikeout deprecated CompletionItems","2019-7","2019-8","2019-7",True,"2019-8"
"Allow Variable References for terminal CWD","2019-7","2019-7","2019-7",True,"2019-7"
"Update telemetry extractor","2019-7","2019-7","2019-7",True,"2019-7"
"Open existing keybindings in new editor","2019-7","null","2019-7",False,"null"
"Fix #70731","2019-7","2019-7","2019-7",True,"2019-7"
"Fix opening of tree items with keyboard","2019-7","2019-7","2019-7",True,"2019-7"
"Renames ${qs} to ${query}","2019-7","2019-7","2019-7",True,"2019-7"
"List possible categories","2019-7","2019-7","2019-7",True,"2019-7"
"Int-Tests: use memfs instead of fs","2019-7","2019-7","2019-7",True,"2019-7"
"Redo emmet change. Fix #70371","2019-7","2019-7","2019-7",True,"2019-7"
"Clean up Terminal CWD logic","2019-7","2019-7","2019-7",True,"2019-7"
"eng - strict field initialisations","2019-7","2019-8","2019-7",True,"2019-8"
"Add powershell members to default themes","2019-7","2019-8","2019-7",True,"2019-8"
"Fix 'Untitled' typo","2019-7","2019-8","2019-7",True,"2019-8"
"This fixes #78170","2019-8","2019-8","2019-8",True,"2019-8"
