"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"allow `vscode.open` to be called with a string in additon to an Uri","2022-2","2022-2","2022-2",True,"2022-2"
"Ensure parameter hints z-index is lower than suggest","2022-2","2022-2","2022-2",True,"2022-2"
"File icon size does not behave correctly with multiple fonts. ","2022-2","2022-2","2022-2",True,"2022-2"
"Fix typos","2022-2","2022-2","2022-2",True,"2022-2"
"remove specific TS version for RichNav task","2022-2","2022-2","2022-2",True,"2022-2"
"tweak bold regexp","2022-2","2022-2","2022-2",True,"2022-2"
"allow creating a terminal in an empty workspace","2022-2","2022-2","2022-2",True,"2022-2"
"set terminal alignment to top when panel is vertical","2022-2","2022-2","2022-2",True,"2022-2"
"add splitCwd smoke test for linux/mac (NaiveCwdDetection)","2022-2","2022-2","2022-2",True,"2022-2"
"Remove most SyncDescriptorN forms","2022-2","2022-2","2022-2",True,"2022-2"
"Fix #139659 default keybinding","2022-2","null","2022-2",False,"null"
"Regex","2022-2","2022-2","2022-2",False,"null"
"fix indentation","2022-2","2022-2","2022-2",True,"2022-2"
"Fix comments can't be updated","2022-2","2022-2","2022-2",True,"2022-2"
"refactor: build x64 remote modules with same toolchain as binary","2022-2","2022-2","2022-2",True,"2022-2"
"Center first selected line when focusing on notebook editor cell","2022-2","2022-2","2022-2",True,"2022-2"
"Merge labels into a single group","2022-2","2022-2","2022-2",True,"2022-2"
"Move Settings editor colours into own registry file","2022-2","2022-2","2022-2",True,"2022-2"
"Fix error message typo","2022-2","2022-2","2022-2",True,"2022-2"
"Add MarkdownString.baseUri proposal","2022-2","2022-2","2022-2",True,"2022-2"
"Unify eslint filters","2022-2","2022-2","2022-2",True,"2022-2"
"Move strip comments into own module and write tests","2022-2","2022-2","2022-2",True,"2022-2"
"Add color array support for bracket pair colorizer settings","2022-2","2022-2","2022-2",False,"null"
"update to Electron v13.6.8","2022-2","2022-2","2022-2",False,"null"
"Bump simple-get from 3.1.0 to 3.1.1 in /remote","2022-2","2022-2","2022-2",True,"2022-2"
"Bump simple-get from 3.1.0 to 3.1.1","2022-2","2022-2","2022-2",True,"2022-2"
"Improve grammar and fix typos in a notebook api","2022-2","2022-2","2022-2",True,"2022-2"
"Change ""here"" links to be more descriptive","2022-2","2022-2","2022-2",True,"2022-2"
"Update Lua Grammar","2022-2","2022-2","2022-2",True,"2022-2"
"Add actual IWorkspaceFolder to terminal instance","2022-2","2022-2","2022-2",True,"2022-2"
"improve result of link search for directories","2022-2","2022-2","2022-2",True,"2022-2"
"Remove direct operator for settings-tree-container","2022-2","2022-2","2022-2",True,"2022-2"
"Fix bare math blocks with nested begin/end","2022-2","2022-2","2022-2",True,"2022-2"
"Editors: rewrite editor history service","2022-2","2022-2","2022-2",True,"2022-2"
"fix: Hovering fixed positioned hover widget will hide them","2022-2","2022-3","2022-2",True,"2022-3"
"Fix regexes","2022-2","2022-2","2022-2",True,"2022-2"
"Fix typo","2022-2","2022-2","2022-2",True,"2022-2"
"Add WebFont feature","2022-2","null","2022-2",False,"null"
"fix psreadline not working with shell integration","2022-2","2022-2","2022-2",True,"2022-2"
"align terminal link commands with internal link types","2022-2","2022-2","2022-2",True,"2022-2"
"Fix shellintegration.ps1","2022-2","2022-2","2022-2",True,"2022-2"
"Shell integration hide welcome setting","2022-2","2022-2","2022-2",True,"2022-2"
"debug: fix action bar input being hidden","2022-2","2022-2","2022-2",True,"2022-2"
"Revert ""debug: fix action bar input being hidden (#142230)""","2022-2","2022-2","2022-2",True,"2022-2"
"Reveal last selection on notebook editor cursor selections change","2022-2","2022-2","2022-2",True,"2022-2"
"have internal symbol that allows to listen to event finalization","2022-2","2022-2","2022-2",False,"null"
"fix typo","2022-2","2022-2","2022-2",True,"2022-2"
