"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Don't encode ""="" and ""&"" in URI queries","2017-11","2018-5","2017-11",False,"null"
"Update README.md","2017-11","2017-11","2017-11",False,"null"
"Resolve machine ID in main side and pass through","2017-11","2017-11","2017-11",True,"2017-11"
"Fix errors during compilation","2017-11","2017-11","2017-11",False,"null"
"start debugger on restart action if it's not already running Issue: #24425","2017-11","2018-5","2017-11",False,"null"
"Select to bracket","2017-11","2018-1","2017-11",True,"2018-1"
"list: allowMultipleSelection","2017-11","2017-11","2017-11",True,"2017-11"
"Change Twitter character limit","2017-11","2017-11","2017-11",True,"2017-11"
"Fix paths in scripts/code*.sh","2017-11","2017-11","2017-11",False,"null"
"Add command+UI to set arbitrary diff base in SCM viewlet","2017-11","2019-8","2017-11",False,"null"
"Adding 'editor.sameCursorStyle' preference setting","2017-11","2018-1","2017-11",False,"null"
"Open File Handler now untildifies. Fixes #32736","2017-11","2017-11","2017-11",True,"2017-11"
"Add a function return type for typescript snippets.","2017-11","2017-11","2017-11",False,"null"
"Size down SCM discard icon","2017-11","2017-11","2017-11",True,"2017-11"
"limit Uri.toJSON to object instead of any","2017-11","2018-6","2017-11",False,"null"
