"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"fixes glibc dep issue on rhel 6","2016-7","2016-7","2016-7",False,"null"
"Added missing ""rem"" unit","2016-7","2016-7","2016-7",True,"2016-7"
"Fixes #9482: AutoClosePair between tags","2016-7","2016-9","2016-7",False,"null"
"Implement lineViewTop, lineViewBottom, lineViewCenter","2016-7","2016-7","2016-7",True,"2016-7"
"Fix minor spelling mistake in comment: Iff > If","2016-7","2016-7","2016-7",True,"2016-7"
"#55: Add performance test for QuickOpen","2016-7","2016-7","2016-7",True,"2016-7"
"registerDocumentLinkProvider","2016-7","2016-7","2016-7",True,"2016-7"
"Replace deprecated __ language APIs with language-configuration alternative","2016-7","2016-7","2016-7",True,"2016-7"
"#55: Improve result sorting performance","2016-7","2016-7","2016-7",True,"2016-7"
"Folding end pattern for C based languages","2016-7","2016-10","2016-7",False,"null"
"Bold markdown headings for accessibility","2016-7","2016-7","2016-7",True,"2016-7"
"Add file walk telemetry","2016-7","2016-7","2016-7",True,"2016-7"
"Fixes for PowershellSyntax.tmLanguage","2016-7","2016-7","2016-7",True,"2016-7"
"Detect shebang for Groovy files","2016-7","2016-8","2016-7",True,"2016-8"
"Incrementally post-process unsorted results","2016-7","2017-1","2016-7",False,"null"
"Addresses #3690 high-contrast less hacky in editor","2016-7","2016-8","2016-7",True,"2016-8"
"Travis builds post coverage info to coveralls.io and add README badge.","2016-7","2016-8","2016-7",True,"2016-8"
"Restore Previous Commit Message on Undo Last Commit","2016-7","2016-8","2016-7",True,"2016-8"
"Add emmet support for .pug files","2016-7","2016-7","2016-7",True,"2016-7"
"Improve evaluate on hover feature.","2016-7","2016-8","2016-7",True,"2016-8"
"Fix #9922: Roll back PowerShell syntax definition","2016-7","2016-7","2016-7",True,"2016-7"
"Debug: Allow click to show getter property value","2016-7","2016-8","2016-7",False,"null"
"Update default project.json TFMs","2016-7","2016-8","2016-7",False,"null"
"Check if adapter is null and let it print errors","2016-7","2016-8","2016-7",True,"2016-8"
"A file open with auto-detected encoding.","2016-8","2016-8","2016-8",False,"null"
"add `resolveWorkspaceSymbol`","2016-8","2016-8","2016-8",True,"2016-8"
"add custom link provider for vscode.d.ts","2016-8","2016-8","2016-8",True,"2016-8"
"refine DocumentLinkProvider","2016-8","2016-8","2016-8",True,"2016-8"
"Remove comma from not allowed characters in capture group","2016-8","2016-8","2016-8",False,"null"
"Modification to the VS code startup batch file for #7619","2016-8","2016-8","2016-8",False,"null"
"Sort and limit file results in search process","2016-8","2016-8","2016-8",False,"null"
"Modification to the VS code startup batch file for #7619","2016-8","2016-8","2016-8",False,"null"
"Support CompletionItemKind.Method","2016-8","2016-8","2016-8",True,"2016-8"
"Updated package extensions to associate files","2016-8","2016-8","2016-8",False,"null"
"don't auto close on single quote","2016-8","2016-8","2016-8",True,"2016-8"
"removed ocaml extensions","2016-8","2016-8","2016-8",True,"2016-8"
"Update to Electron 1.x","2016-8","2016-8","2016-8",False,"null"
"Fix show in IE11","2016-8","2016-8","2016-8",True,"2016-8"
"Make text edits more minimal","2016-8","2016-8","2016-8",True,"2016-8"
"Implement terminal scroll bar","2016-8","2016-8","2016-8",False,"null"
"Fix flipping axes behavior.","2016-8","2016-8","2016-8",True,"2016-8"
"Add .bash_aliases to ShellScript extensions","2016-8","2016-8","2016-8",False,"null"
"Added bash_aliases to fileTypes","2016-8","2016-8","2016-8",False,"null"
"Dispose editors that get hidden to tackle context issues","2016-8","2016-8","2016-8",False,"null"
"Spelling problem fixed...","2016-8","2016-8","2016-8",True,"2016-8"
"fix clearTimeout","2016-8","2016-8","2016-8",True,"2016-8"
"Git commit using '--signoff'","2016-8","2016-8","2016-8",True,"2016-8"
