"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Add shellPath to allow user specify preferred shell. Fix #10917","2016-9","2016-9","2016-9",True,"2016-9"
"Don't respect editor.fontSize: 0","2016-9","2016-9","2016-9",True,"2016-9"
"Simple pattern of all other files","2016-9","2016-9","2016-9",True,"2016-9"
"Missing generic font name","2016-9","2016-9","2016-9",False,"null"
"Add common C++ file extensions .cxx, .hxx, and .hpp to seti theme","2016-9","2016-9","2016-9",False,"null"
"[jade/pug] Correct highlighting for string with inline tags","2016-9","2016-9","2016-9",False,"null"
"[jade/pug] Correct highlighting when including CSS/JS","2016-9","2016-9","2016-9",False,"null"
"[jade/pug] Support for HTML comments","2016-9","2016-9","2016-9",False,"null"
"Refactor terminal to enable processes to exist without the panel","2016-9","2016-9","2016-9",True,"2016-9"
"Enable ""Open with Code"" on drive roots in Windows Explorer","2016-9","2016-9","2016-9",True,"2016-9"
"Implement focus active editor group command","2016-9","2016-9","2016-9",True,"2016-9"
"Add shellArgs. Fix #10917","2016-9","2016-9","2016-9",True,"2016-9"
"Fix Markdown Preview Code in Header Font Size","2016-9","2016-9","2016-9",True,"2016-9"
"Update Markdown Preview on External File changes","2016-9","2017-11","2016-9",False,"null"
"Prune find traversal with basename patterns","2016-9","2016-9","2016-9",False,"null"
"Fix Perl POD comment syntax highlighting","2016-9","2017-2","2016-9",False,"null"
"Display language identifier in Language Mode drop down","2016-9","2016-9","2016-9",True,"2016-9"
"Provide a changelog tab when this file is bundled in the package","2016-9","2016-9","2016-9",True,"2016-9"
"HTML/Razor/Handlebars as extension","2016-9","2016-9","2016-9",True,"2016-9"
"Relative Line Number support ","2016-9","2016-9","2016-9",False,"null"
"Clear buffered output on output clear event","2016-9","2016-9","2016-9",True,"2016-9"
