"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Enable click and open mailto links in Markdown preview","2017-10","2017-10","2017-10",True,"2017-10"
"Fixed typo","2017-10","2017-10","2017-10",True,"2017-10"
"API: expose workspace.name property (fixes #36802)","2017-10","2017-10","2017-10",True,"2017-10"
"Fixed typos","2017-10","2017-10","2017-10",True,"2017-10"
"Provide additional workspace API to add/remove workspace folders (for #35407)","2017-10","2017-10","2017-10",True,"2017-10"
"Isidorn/vertical panel","2017-10","2017-10","2017-10",True,"2017-10"
"update keytar to 4.0.5","2017-10","2017-10","2017-10",True,"2017-10"
"fixes #36854 folder picker api","2017-10","2017-10","2017-10",True,"2017-10"
"Fix windowOpenNoOpener not opening new window","2017-10","2017-10","2017-10",True,"2017-10"
"Option to install recommendations from pop-up and workspace recommendations view","2017-10","2017-10","2017-10",True,"2017-10"
"Show recommended label in view and reason in editor #36649","2017-10","2017-10","2017-10",True,"2017-10"
"fix Keyboard dispatch help message typos","2017-10","2017-11","2017-10",True,"2017-11"
"Remove onCommand:type from activation events","2017-10","2017-10","2017-10",False,"null"
"Call shellscript files just ""Shell Script""","2017-10","2017-11","2017-10",False,"null"
"Add character countdown to commit message input","2017-10","2017-12","2017-10",True,"2017-12"
"Ensure Replace box's width when showing","2017-10","2017-11","2017-10",True,"2017-11"
"#3422 Add Region folding for bat","2017-10","2017-10","2017-10",True,"2017-10"
"Fix #36924. PowerShell Extension Comment Highlighting Error","2017-10","2017-10","2017-10",True,"2017-10"
"Add unique build number per build to support fuzzy settings search","2017-10","2017-10","2017-10",True,"2017-10"
"git: Include GitErrorData in GitError.toString","2017-10","2017-10","2017-10",True,"2017-10"
"git: Throw fetch error","2017-10","2017-10","2017-10",True,"2017-10"
"Provide an ITerminalInstance.onLineData internal API","2017-10","2017-10","2017-10",True,"2017-10"
"Fix misspelt hc-black class.","2017-10","2017-10","2017-10",True,"2017-10"
"Fix stray space in editor config","2017-10","2017-10","2017-10",True,"2017-10"
"global is undefined while polyfilling the native promise","2017-10","2017-10","2017-10",True,"2017-10"
"git: Sort RepositoryPicks to rank active repo first","2017-10","2017-12","2017-10",True,"2017-12"
"Updated coffeescript tmLanguage file","2017-10","2017-10","2017-10",True,"2017-10"
"TSLint: Fixed Syntax Warning","2017-10","2017-10","2017-10",True,"2017-10"
"add tsserver version property to every event","2017-10","2017-10","2017-10",True,"2017-10"
"Consolidate env merge logic and add tests","2017-10","2017-10","2017-10",True,"2017-10"
"Fix moveSelectionToPreviousFindMatch accidentally mapped to addSelectionToPreviousFindMatch","2017-10","2017-10","2017-10",True,"2017-10"
" Fix different error message in source and package.nls for npm package","2017-10","2017-10","2017-10",True,"2017-10"
"File explorer horizontal scroll #15539","2017-10","2018-3","2017-10",False,"null"
"Specify the UTI types for files in the Info.plist","2017-10","2017-10","2017-10",True,"2017-10"
"Add line number interval setting","2017-10","2017-11","2017-10",True,"2017-11"
"add option to suppress symlink dereference when opening project","2017-10","2017-11","2017-10",False,"null"
"#36562 Sort multiple selections","2017-10","2017-11","2017-10",True,"2017-11"
"copy from terminal doesn't work #31902","2017-10","2017-12","2017-10",True,"2017-12"
"fixes #36956","2017-10","2017-11","2017-10",True,"2017-11"
"Fix logic for 1 editor Inc/Dec View command Fixes: #37347","2017-10","2017-11","2017-10",True,"2017-11"
"Fix incorrect tokenization of SCSS class extensions","2017-11","2017-11","2017-11",False,"null"
"#34685 Collapse search results one level at a time","2017-11","2017-11","2017-11",True,"2017-11"
"modify wold separators regexp","2017-11","2017-11","2017-11",False,"null"
"Change label of indentation action in status bar","2017-11","2018-3","2017-11",True,"2018-3"
"Fix broken regex of OR condition for fold marker.","2017-11","2017-11","2017-11",False,"null"
"Selectbox theme additions Fixes #25965, #35246, #25700, #21193","2017-11","2017-12","2017-11",True,"2017-12"
"Fix array syntax in debug/electron-browser/debugViewer.ts","2017-11","2017-11","2017-11",True,"2017-11"
"Fix OSX builds","2017-11","2017-11","2017-11",True,"2017-11"
"Make npm logs less verbose in CI","2017-11","2017-11","2017-11",True,"2017-11"
"Experiment with two compilation units","2017-11","2017-11","2017-11",True,"2017-11"
