['closedAt'],['createdAt'],['title'],['url']
2019-7/25,2019-5/28,Repo: dotnet/core-SDK publishes the MSI NuPkgs to VSFeed - 3.0 SDK,https://github.com/dotnet/installer/issues/2152
2019-7/25,2019-5/28,Arcade supports the publishing to VSFeed,https://github.com/dotnet/installer/issues/2153
2019-12/23,2019-5/28,Share the shared VS simplified WiX code slice between the 3 manufacturing repos,https://github.com/dotnet/installer/issues/2154
2019-6/17,2019-5/28,Create NuPkg feed containing proposed packages to support a experimental 3.0 SDK + 2.1/2.2 Runtime insertion,https://github.com/dotnet/installer/issues/2155
2019-6/17,2019-5/28,Create an experimental 3.0 SDK + 2.1/2.2 Runtime insertion into 16.3 VS,https://github.com/dotnet/installer/issues/2156
2019-7/1,2019-5/28,Map the customer facing VS components for the 3.0 SDK + 2.1/2.2 Runtime insertion,https://github.com/dotnet/installer/issues/2157
2019-7/1,2019-5/28,Map the underlying VS components for the 3.0 SDK + 2.1/2.2 Runtime insertion,https://github.com/dotnet/installer/issues/2158
2019-6/17,2019-5/28,Define the 2.1/2.2 Runtimes to be inserted into 16.3 VS with the 3.0 SDK,https://github.com/dotnet/installer/issues/2159
2019-7/1,2019-5/28,Make 2.1/2.2 Runtime components dependent on 3.0 SDK component,https://github.com/dotnet/installer/issues/2160
2019-12/23,2019-5/28,Use the registry harvesting logic in ALL the 3.0 component manifests,https://github.com/dotnet/installer/issues/2161
2019-8/9,2019-5/28,Use the file detection logic in ALL the 3.0 component manifests,https://github.com/dotnet/installer/issues/2162
2019-12/23,2019-5/28,The 'host' MSI owns the PATH modifications,https://github.com/dotnet/installer/issues/2163
2019-12/23,2019-5/28,Selected MSIs register their version to the 32-bit registry,https://github.com/dotnet/installer/issues/2164
2019-12/23,2019-5/28,3.0 SDK + 2.1/2.2 Runtime customer VS installation methods communications,https://github.com/dotnet/installer/issues/2165
2019-12/23,2019-5/28,3.0 .Net core SDK simplification: VS insertions,https://github.com/dotnet/installer/issues/2166
2020-9/16,2019-5/28,Self-contained version handling - design,https://github.com/dotnet/installer/issues/2167
2019-7/25,2019-5/28,Template handling,https://github.com/dotnet/installer/issues/2168
2019-5/28,2019-5/28,Use the precedence order for install locations in ALL the 3.0 component manifests,https://github.com/dotnet/installer/issues/2169
2019-7/25,2019-5/28,Remove the ability for the current SDK bundle installer to install to a custom location,https://github.com/dotnet/installer/issues/2171
2019-10/4,2019-5/28,Additionally install the 3.0 host to the default location,https://github.com/dotnet/installer/issues/2174
2019-8/5,2019-5/28,Self-contained version handling - implementation,https://github.com/dotnet/installer/issues/2175
2019-12/23,2019-5/28,For x64 installations; prevent a collision with the x86 custom location,https://github.com/dotnet/installer/issues/2176
2019-8/9,2019-5/28,Use the precedence order for install locations in ALL the 3.0 component manifests,https://github.com/dotnet/installer/issues/2182
2019-7/1,2019-5/29,Framework dependent implicit versioning,https://github.com/dotnet/installer/issues/2195
2019-12/23,2019-5/31,Each component MSI should prevent a stand-alone installation,https://github.com/dotnet/installer/issues/2235
2019-6/5,2019-6/4,No more daily .NET Core SDK builds?,https://github.com/dotnet/installer/issues/2285
2021-10/18,2019-6/4,Review and update THIRD-PARTY-NOTICES.TXT for 3.0,https://github.com/dotnet/installer/issues/2293
2019-6/10,2019-6/7,Convert WPF to NetCore 3: The FrameworkReference 'Microsoft.DesktopUI' was not recognized,https://github.com/dotnet/installer/issues/2349
2019-6/26,2019-6/9,"Fix nupkg ""shipping"" classification for next 3.0 preview",https://github.com/dotnet/installer/issues/2388
2019-6/25,2019-6/10,Source-build patch removal for core-sdk,https://github.com/dotnet/installer/issues/2398
,2019-6/13,Language of installer does not match display language,https://github.com/dotnet/installer/issues/2453
2019-8/27,2019-6/13,Text truncated in installer with german language,https://github.com/dotnet/installer/issues/2454
2020-1/2,2019-6/13,microsoft.netframework.referenceassemblies.net452 has incorrect version of System.Runtime,https://github.com/dotnet/installer/issues/2455
2019-8/9,2019-6/21,Update .NET Core installer messaging (at least for Windows),https://github.com/dotnet/installer/issues/2570
2019-6/26,2019-6/24,dotnetcore filter parameter not working with xunit running on dotnetcoreapp3.0 ,https://github.com/dotnet/installer/issues/2617
2019-6/25,2019-6/25,dotnet-install.sh fails with `text file busy` on linux,https://github.com/dotnet/installer/issues/2631
2019-6/26,2019-6/26,Error in .Net Core 3 preview 6 with individual user accounts in Linux docker,https://github.com/dotnet/installer/issues/2644
2019-7/10,2019-6/26,Upgrading to latest preview SDK from previous preview version results in missing ASP.NET Core ref pack,https://github.com/dotnet/installer/issues/2655
2019-8/27,2019-6/28,Can no longer run net48 web application after installing .Net Core 3 SDK,https://github.com/dotnet/installer/issues/2693
2019-7/2,2019-6/28,Nullable csproj element still not supported in preview6?,https://github.com/dotnet/installer/issues/2701
2019-7/10,2019-6/29,Master version badges not displayed in README,https://github.com/dotnet/installer/issues/2714
2021-9/29,2019-7/2,We should consider adding 2.1/2.2 inner loop perf tests to 3.0,https://github.com/dotnet/installer/issues/2787
2019-7/24,2019-7/9,Non-Windows tarballs contain Microsoft.WindowsDesktop.App.Ref when they shouldn't,https://github.com/dotnet/installer/issues/2987
,2019-6/13,Allow installation destination selection in Windows installer,https://github.com/dotnet/installer/issues/2988
2019-7/24,2019-7/13,"Trying to use Visual Studio Code's Debugger for Solidity, but Error: dotnet is not installed or could not be found in PATH.",https://github.com/dotnet/installer/issues/3130
2019-7/15,2019-7/15,Daily sdk packages missing vstest.console.dll,https://github.com/dotnet/installer/issues/3202
2020-1/2,2019-7/15,Microsoft.NETFramework.ReferenceAssemblies does not find VB runtime,https://github.com/dotnet/installer/issues/3228
2019-8/28,2019-7/19,.NET is not installed correctly on macOS,https://github.com/dotnet/installer/issues/3331
,2019-7/23,Add test coverage that installers include the same contents as the archives,https://github.com/dotnet/installer/issues/3399
2019-7/26,2019-7/25,crossgen.exe removed from sdk,https://github.com/dotnet/installer/issues/3438
2019-7/30,2019-7/30,"Attempting to run xunit integration test results in ""Cannot find reference assembly 'Microsoft.AspNetCore.Antiforgery.dll' file for package Microsoft.AspNetCore.Antiforgery.Reference"" exception ( on 3.0.100-preview8-013596)",https://github.com/dotnet/installer/issues/3603
,2019-8/7,Fix up templates for 5.0,https://github.com/dotnet/installer/issues/3856
2021-10/18,2019-8/7,Fix up Version.props/.Details.xml for servicing readiness,https://github.com/dotnet/installer/issues/3857
2019-8/9,2019-8/8,"Fix ""shared/shared/Microsoft.WindowsDesktop.App"" directory in SDK zip",https://github.com/dotnet/installer/issues/3883
,2019-8/13,Set up patching process for .NET Core 3.0,https://github.com/dotnet/installer/issues/4002
2019-8/18,2019-8/18,Null Check Before ForEach,https://github.com/dotnet/installer/issues/4085
2019-8/23,2019-8/21,Updating Microsft Aptitude feed fails,https://github.com/dotnet/installer/issues/4124
2019-8/21,2019-8/21,GenerateBundle Task fails in SPA app with single file embedded SPA part,https://github.com/dotnet/installer/issues/4135
2021-10/18,2019-8/27,Do not run install telemetry on an uninstall,https://github.com/dotnet/installer/issues/4333
2020-3/7,2019-8/28,? instead of letters in console prompt/powershell/bash,https://github.com/dotnet/installer/issues/4362
,2019-8/29,Warn users if using .NET Core 3.0 with VS older than 16.3,https://github.com/dotnet/installer/issues/4410
,2019-8/30,Conditional WindowsDesktop target,https://github.com/dotnet/installer/issues/4450
2019-9/4,2019-8/30,Include the 'preview' branding in the Templates MSI product name,https://github.com/dotnet/installer/issues/4455
2019-9/4,2019-8/30,The 'Toolset' MSI should embed the CAB file,https://github.com/dotnet/installer/issues/4456
2019-9/2,2019-9/2,"The installation path for x64 SDK installations: """" cannot be the same as for x86 SDK installations: """"",https://github.com/dotnet/installer/issues/4523
2019-9/4,2019-9/2,"The installation path for x64 SDK installations: """" cannot be the same as for x86 SDK installations: """"",https://github.com/dotnet/installer/issues/4524
,2019-9/3,Not clear which 32bit/64bit version of Core should be installed.,https://github.com/dotnet/installer/issues/4531
,2019-9/4,When the global registered install location keys are 'null'; users can't install via. SDK stand-alone installer,https://github.com/dotnet/installer/issues/4565
2019-9/10,2019-9/5,Resource compilation fails using .NET Core SDK 3.0.100-preview9-014004,https://github.com/dotnet/installer/issues/4578
2019-9/10,2019-9/5,Warning NU5048: The 'PackageIconUrl'/'iconUrl' element is deprecated with 3.0.100-preview9-014004,https://github.com/dotnet/installer/issues/4588
2019-9/11,2019-9/11,.NET Core 3.1 SDK generates spurious NU5131 and NU5128,https://github.com/dotnet/installer/issues/4744
2019-10/24,2019-9/13,https://github.com/dotnet/core-sdk/blob/master/README.md#installers-and-binaries looks wrong,https://github.com/dotnet/installer/issues/4809
,2019-9/16,Installers and checksums should publish to suffixed locations,https://github.com/dotnet/installer/issues/4864
,2019-9/16,Stable builds should be correctly identified,https://github.com/dotnet/installer/issues/4865
2019-10/24,2019-9/18,[5.0] F# Template does not build,https://github.com/dotnet/installer/issues/4884
2019-9/24,2019-9/24,Installer of .NET Core SDK 3.0.100 does not remove RC1 version after updating VS 2019 preview and VS 2019 stable to 16.3 and 16.4 prev 1 respectively,https://github.com/dotnet/installer/issues/4922
2019-10/3,2019-9/26,SDK 3.1 installation is not rely on package aspnetcore rutnime3.1,https://github.com/dotnet/installer/issues/4941
2019-10/23,2019-9/26,Add opensuse back,https://github.com/dotnet/installer/issues/4959
2019-10/17,2019-9/30,Make the new .NET Core Installer a friendly Desktop Runtime acquisition method for FDE apps,https://github.com/dotnet/installer/issues/5019
2019-10/3,2019-10/1,Runtime pack not found for Microsoft.AspNetCore.App,https://github.com/dotnet/installer/issues/5038
,2019-10/2,[source-build] Do not include current RID in runtime pack list when building from source,https://github.com/dotnet/installer/issues/5071
,2019-10/2,[source-build] dotnet-deb-tool should not be restored if not creating Debian packages,https://github.com/dotnet/installer/issues/5073
2019-10/8,2019-10/8,Nuget packages with shaders in contentFiles are included as <Compile/> Instead of <Content/>,https://github.com/dotnet/installer/issues/5167
2019-10/23,2019-10/9,"Install 3.1 Preview 1, the message under the Installation note in UI still shows .NET Core 3.0.",https://github.com/dotnet/installer/issues/5180
2019-10/11,2019-10/11,"""dotnet publish"" produces executable without file version",https://github.com/dotnet/installer/issues/5207
2019-10/16,2019-10/15,Problem with the 3.0 SDK bundled with Visual Studio.,https://github.com/dotnet/installer/issues/5230
2019-10/24,2019-10/17,dotnet sdk 3.1 preview1 + netcoreapp3.1 seems to switch back to C# 7.3 as default,https://github.com/dotnet/installer/issues/5268
2019-10/18,2019-10/18,After installing .net sdk 3.0  CI server starts to fail + It was not possible to find any compatible framework,https://github.com/dotnet/installer/issues/5287
2020-2/5,2019-10/24,Switch to label.N form for pre-release label,https://github.com/dotnet/installer/issues/5319
2019-10/29,2019-10/28,dot net core 3.1 sdk installer (windows 10) not working ,https://github.com/dotnet/installer/issues/5377
2019-11/11,2019-10/30,openSUSE Tumbleweed Cannot build,https://github.com/dotnet/installer/issues/5407
,2019-10/30,Stale version badges in README.md,https://github.com/dotnet/installer/issues/5412
2020-4/20,2019-10/29,[Feedback] XAML designer for .net core WPF just shows blank after loading,https://github.com/dotnet/installer/issues/5417
,2019-10/31,Proposal for changes for Cloud Native Buildpacks,https://github.com/dotnet/installer/issues/5440
2019-11/6,2019-11/3,Mac os High Sierra poor performance,https://github.com/dotnet/installer/issues/5509
2020-3/27,2019-11/5,Generate a version metadata file which can be used by dotnet-install,https://github.com/dotnet/installer/issues/5554
2020-2/5,2019-11/6,Stop using commit height for version number,https://github.com/dotnet/installer/issues/5555
2019-11/21,2019-11/14,An error dialog pops up when running the winforms .net core application with .NET Core 5.0 SDK,https://github.com/dotnet/installer/issues/5665
2019-11/18,2019-11/15,Error while setting CI pipeline with ASPNETCore 3.0,https://github.com/dotnet/installer/issues/5681
,2019-11/19,"A fatal error occurred, the folder [/usr/local/bin/host/fxr] does not exist",https://github.com/dotnet/installer/issues/5721
,2019-11/21,Have dotnet-sdk-3.0 Linux packages depend on exact dotnet-targeting-pack version,https://github.com/dotnet/installer/issues/5738
2021-10/18,2019-11/21,Produce appropriate artifacts for docker latest SDK + particular runtime combo,https://github.com/dotnet/installer/issues/5743
2020-2/18,2019-11/22,dotnet sdk on linux-arm ,https://github.com/dotnet/installer/issues/5763
2019-11/28,2019-11/28,"After deleting an entity, ChangeTracker.HasChanges() errors with ""Adding a relationship with an entity which is in the Deleted state is not allowed."" even though SaveChanges is fine and same change can be made at database level",https://github.com/dotnet/installer/issues/5801
,2019-11/29,No installers or binaries available for latest v3.1.100 rtm release at usual distribution locations,https://github.com/dotnet/installer/issues/5806
,2019-12/4,Latest Release Version of 2.2 is lower than the previous ,https://github.com/dotnet/installer/issues/5820
,2019-12/5,NETFramework.ReferenceAssemblies on Windows not used when missing Framework TP,https://github.com/dotnet/installer/issues/5824
2019-12/7,2019-12/6,Internal builds should be able to attempt to use alternate download locations,https://github.com/dotnet/installer/issues/5841
,2019-12/7,ASP.net core Getting Http error code 404 instead of 401 when authentication fails,https://github.com/dotnet/installer/issues/5845
2019-12/31,2019-12/9,dotnet build fails with GenerateClsidMap failed unexpectedly (Invalid cast exception) when EnableComHosting is true and there is an attribute decorating a class in the project,https://github.com/dotnet/installer/issues/5850
2019-12/14,2019-12/9,Regsvr32 fails with 0x80008093 (seems to be invalid configuration error) on COM Host DLL when it is published in self-contained mode. Works correctly in framework dependent publish.,https://github.com/dotnet/installer/issues/5851
